t,q,j,a
0,1120,0,0
1,1019,32,69
2,686,84,350
3,543,141,436
4,549,192,379
5,544,248,328
6,548,301,271
7,547,355,218
8,556,399,165
9,568,442,110
10,590,476,54
11,609,492,19
12,628,491,1
13,651,469,0
14,666,453,1
15,685,435,0
16,709,411,0
17,734,386,0
18,746,371,3
19,762,357,1
20,784,335,1
21,800,320,0
22,822,298,0
23,845,275,0
24,873,247,0
25,886,234,0
26,910,210,0
27,927,193,0
28,951,168,1
29,969,151,0
30,991,128,1
31,1000,120,0
32,1025,95,0
33,1036,84,0
34,1052,68,0
35,1067,53,0
36,1066,47,7
37,973,56,91
38,655,109,356
39,544,166,410
40,556,210,354
41,550,260,310
42,547,313,260
43,557,356,207
44,554,406,160
45,568,449,103
46,589,487,44
47,618,501,1
48,639,481,0
49,659,460,1
50,679,441,0
51,700,419,1
52,720,400,0
53,733,387,0
54,757,361,2
55,781,338,1
56,799,321,0
57,827,293,0
58,853,267,0
59,870,250,0
60,893,227,0
61,898,218,4
62,925,194,1
63,945,175,0
64,968,152,0
65,979,133,8
66,918,136,66
67,709,171,240
68,556,216,348
69,562,254,304
70,557,296,267
71,554,340,226
72,558,382,180
73,562,421,137
74,567,463,90
75,606,484,30
76,633,484,3
77,644,476,0
78,668,452,0
79,685,435,0
80,699,421,0
81,726,394,0
82,746,374,0
83,767,353,0
84,781,338,1
85,806,314,0
86,832,288,0
87,838,271,11
88,858,261,1
89,880,239,1
90,902,218,0
91,930,189,1
92,940,180,0
93,972,148,0
94,990,130,0
95,1010,108,2
96,1026,94,0
97,1043,77,0
98,1056,63,1
99,871,80,169
100,598,129,393
101,548,181,391
102,558,222,340
103,549,273,298
104,555,317,248
105,550,369,201
106,555,413,152
107,559,459,102
108,587,497,36
109,617,501,2
110,635,484,1
111,655,465,0
112,674,446,0
113,695,425,0
114,721,399,0
115,739,380,1
116,765,355,0
117,779,340,1
118,793,327,0
119,817,303,0
120,833,286,1
121,853,266,1
122,870,250,0
123,896,224,0
124,873,206,41
125,733,238,149
126,579,274,267
127,565,310,245
128,578,332,210
129,567,367,186
130,574,393,153
131,576,423,121
132,583,449,88
133,594,481,45
134,623,494,3
135,656,464,0
136,680,440,0
137,705,415,0
138,723,397,0
139,747,372,1
140,773,347,0
141,778,333,9
142,765,326,29
143,733,337,50
144,724,356,40
145,696,379,45
146,661,400,59
147,646,405,69
148,642,423,55
149,657,436,27
150,670,430,20
151,708,412,0
152,740,379,1
153,771,349,0
154,796,324,0
155,818,301,1
156,842,278,0
157,857,262,1
158,878,242,0
159,900,219,1
160,916,204,0
161,919,201,0
162,932,187,1
163,944,176,0
164,956,164,0
165,963,156,1
166,979,140,1
167,987,132,1
168,998,122,0
169,1010,110,0
170,1021,98,1
171,1037,83,0
172,1049,70,1
173,1061,58,1
174,1066,52,2
175,1075,45,0
176,1073,46,1
177,1079,41,0
178,1080,38,2
179,1082,38,0
180,1083,36,1
181,1035,46,39
182,772,93,255
183,557,142,421
184,546,196,378
185,548,248,324
186,553,296,271
187,556,340,224
188,563,380,177
189,581,414,125
190,589,451,80
191,605,492,23
192,637,483,0
193,659,460,1
194,677,443,0
195,707,412,1
196,725,394,1
197,730,383,7
198,744,364,12
199,766,354,0
200,784,331,5
201,810,308,2
202,827,292,1
203,848,272,0
204,873,247,0
205,894,225,1
206,916,203,1
207,930,190,0
208,949,171,0
209,968,152,0
210,983,137,0
211,977,123,20
212,898,141,81
213,665,176,279
214,564,212,344
215,563,248,309
216,565,283,272
217,556,328,236
218,557,371,192
219,558,414,148
220,564,460,96
221,582,500,38
222,605,512,3
223,628,491,1
224,645,475,0
225,667,453,0
226,681,439,0
227,702,417,1
228,722,398,0
229,747,373,0
230,785,335,0
231,798,321,1
232,809,311,0
233,829,291,0
234,846,274,0
235,868,252,0
236,892,226,2
237,906,212,2
238,922,198,0
239,952,167,1
240,974,146,0
241,989,131,0
242,994,114,12
243,897,113,110
244,652,148,320
245,556,192,372
246,554,237,329
247,561,275,284
248,554,322,244
249,557,365,198
250,549,418,153
251,562,463,95
252,596,501,23
253,622,497,1
254,649,471,0
255,667,453,0
256,689,431,0
257,711,409,0
258,735,384,1
259,754,365,1
260,772,348,0
261,800,320,0
262,821,299,0
263,838,282,0
264,861,259,0
265,882,237,1
266,905,215,0
267,925,195,0
268,938,178,4
269,941,168,11
270,877,168,75
271,736,195,189
272,587,229,304
273,564,264,292
274,570,295,255
275,565,334,221
276,562,376,182
277,569,410,141
278,570,451,99
279,599,474,47
280,620,485,15
281,637,480,3
282,653,467,0
283,668,451,1
284,689,431,0
285,707,413,0
286,729,391,0
287,756,364,0
288,772,348,0
289,796,324,0
290,816,304,0
291,837,283,0
292,860,259,1
293,883,237,0
294,897,223,0
295,923,197,0
296,935,185,0
297,961,159,0
298,976,144,0
299,998,122,0
300,968,111,41
301,785,136,199
302,579,178,363
303,559,219,342
304,563,257,300
305,547,311,262
306,556,356,208
307,562,398,160
308,569,440,111
309,577,481,62
310,615,500,5
311,642,476,2
312,656,462,2
313,677,443,0
314,691,429,0
315,713,407,0
316,744,376,0
317,763,357,0
318,780,340,0
319,795,325,0
320,819,300,1
321,837,282,1
322,863,252,5
323,867,238,15
324,891,228,1
325,914,205,1
326,931,188,1
327,935,183,2
328,947,167,6
329,880,165,75
330,680,186,254
331,561,227,332
332,569,257,294
333,561,295,264
334,568,326,226
335,563,364,193
336,558,408,154
337,566,453,101
338,586,492,42
