t,q,j,a
0,1120,0,0
1,1111,8,1
2,1110,10,0
3,1109,11,0
4,1110,10,0
5,1110,10,0
6,1109,11,0
7,1109,11,0
8,1111,9,0
9,1111,9,0
10,1109,10,1
11,1109,11,0
12,1110,10,0
13,1110,10,0
14,1109,11,0
15,1110,10,0
16,1109,11,0
17,1110,10,0
18,1109,10,1
19,1110,10,0
20,1109,11,0
21,1112,8,0
22,1109,11,0
23,1109,11,0
24,1109,11,0
25,1111,9,0
26,1110,10,0
27,1110,10,0
28,1109,11,0
29,1110,10,0
30,1109,11,0
31,1109,11,0
32,1109,11,0
33,1109,11,0
34,1109,11,0
35,1109,11,0
36,1109,11,0
37,1110,10,0
38,1110,10,0
39,1111,9,0
40,1109,11,0
41,1111,9,0
42,1110,10,0
43,1109,10,1
44,1109,11,0
45,1110,10,0
46,1109,11,0
47,1111,9,0
48,1110,10,0
49,1111,9,0
50,1110,10,0
51,1112,8,0
52,1108,12,0
53,1109,11,0
54,1095,10,15
55,901,49,170
56,663,108,349
57,645,162,313
58,641,219,260
59,645,273,202
60,656,317,147
61,664,359,97
62,681,400,39
63,709,411,0
64,721,399,0
65,739,381,0
66,760,360,0
67,780,340,0
68,792,328,0
69,812,308,0
70,838,281,1
71,847,273,0
72,865,255,0
73,886,234,0
74,899,221,0
75,920,199,1
76,938,182,0
77,957,163,0
78,970,150,0
79,994,126,0
80,1006,114,0
81,1023,97,0
82,1036,84,0
83,1054,66,0
84,1066,54,0
85,1077,43,0
86,1086,34,0
87,1096,24,0
88,1104,16,0
89,1107,13,0
90,1109,11,0
91,1110,10,0
92,1108,12,0
93,1110,10,0
94,1108,12,0
95,1109,11,0
96,1109,11,0
97,1108,12,0
98,1109,11,0
99,1109,11,0
100,1109,10,1
101,1108,12,0
102,1110,10,0
103,1108,12,0
104,1109,11,0
105,1108,12,0
106,1108,12,0
107,1110,10,0
108,1109,11,0
109,1106,11,3
110,1015,27,78
111,786,79,255
112,645,134,341
113,640,193,287
114,649,243,228
115,647,296,177
116,650,346,124
117,669,389,62
118,702,417,1
119,720,400,0
120,735,385,0
121,743,377,0
122,758,362,0
123,771,349,0
124,789,331,0
125,808,312,0
126,827,293,0
127,849,271,0
128,867,253,0
129,886,234,0
130,904,216,0
131,924,196,0
132,939,181,0
133,954,166,0
134,966,154,0
135,986,134,0
136,1007,112,1
137,1020,100,0
138,1039,81,0
139,1054,66,0
140,1066,54,0
141,1075,45,0
142,1086,34,0
143,1094,26,0
144,1101,19,0
145,1102,18,0
146,1108,12,0
147,1109,11,0
148,1109,11,0
149,1110,9,1
150,1109,11,0
151,1108,12,0
152,1108,12,0
153,1109,11,0
154,1109,11,0
155,1109,11,0
156,1109,11,0
157,1108,12,0
158,1109,11,0
159,1110,10,0
160,1108,11,1
161,1108,12,0
162,1108,12,0
163,1105,13,2
164,1105,15,0
165,1107,13,0
166,1107,13,0
167,1108,12,0
168,1109,10,1
169,1107,13,0
170,1107,13,0
171,1107,13,0
172,1109,11,0
173,1107,13,0
174,1110,10,0
175,1110,10,0
176,1109,11,0
177,1109,11,0
178,1109,11,0
179,1108,12,0
180,1109,11,0
181,1110,10,0
182,1109,11,0
183,1109,11,0
184,1084,14,22
185,904,50,166
186,656,107,357
187,642,165,313
188,645,218,257
189,649,267,204
190,659,310,151
191,674,352,94
192,689,394,37
193,711,407,2
194,721,399,0
195,737,383,0
196,753,367,0
197,769,350,1
198,793,327,0
199,811,309,0
200,819,300,1
201,834,286,0
202,847,273,0
203,866,254,0
204,882,238,0
205,895,225,0
206,915,205,0
207,929,191,0
208,942,178,0
209,961,159,0
210,989,131,0
211,1008,112,0
212,1023,97,0
213,1039,81,0
214,1055,65,0
215,1068,52,0
216,1077,43,0
217,1088,32,0
218,1095,25,0
219,1103,17,0
220,1109,11,0
221,1110,10,0
222,1110,10,0
223,1070,17,33
224,845,64,211
225,650,124,346
226,643,179,298
227,646,233,241
228,653,280,187
229,650,331,139
230,654,384,82
231,681,425,14
232,698,422,0
233,718,402,0
234,729,391,0
235,750,370,0
236,760,360,0
237,785,335,0
238,803,317,0
239,819,301,0
240,832,288,0
241,856,264,0
242,873,247,0
243,892,228,0
244,901,219,0
245,920,200,0
246,932,188,0
247,955,165,0
248,970,150,0
249,982,130,8
250,987,129,4
251,1008,112,0
252,1028,92,0
253,1041,79,0
254,1055,65,0
255,1069,50,1
256,1077,42,1
257,1058,36,26
258,859,70,191
259,647,130,343
260,647,182,291
261,644,238,238
262,644,293,183
263,655,340,125
264,669,383,68
265,701,411,8
266,716,404,0
267,739,381,0
268,757,363,0
269,779,341,0
270,797,323,0
271,805,314,1
272,822,298,0
273,840,280,0
274,860,260,0
275,873,247,0
276,891,229,0
277,903,217,0
278,933,187,0
279,950,170,0
280,972,148,0
281,982,138,0
282,995,125,0
283,1010,110,0
284,1020,100,0
285,1036,84,0
286,1058,62,0
287,1075,45,0
288,1082,38,0
289,1089,31,0
290,1094,26,0
291,1103,17,0
292,1107,12,1
293,1110,10,0
