t,q,j,a
0,800,0,0
1,771,20,9
2,776,24,0
3,769,29,2
4,773,27,0
5,774,26,0
6,773,26,1
7,773,27,0
8,773,27,0
9,774,26,0
10,773,26,1
11,736,40,24
12,672,67,61
13,566,112,122
14,488,162,150
15,455,214,131
16,468,262,70
17,499,290,11
18,508,292,0
19,516,284,0
20,529,270,1
21,545,255,0
22,555,245,0
23,565,234,1
24,586,214,0
25,587,213,0
26,599,201,0
27,614,186,0
28,619,181,0
29,630,169,1
30,644,156,0
31,653,147,0
32,655,143,2
33,673,127,0
34,681,119,0
35,686,111,3
36,694,101,5
37,688,91,21
38,662,103,35
39,661,121,18
40,666,123,11
41,635,123,42
42,597,144,59
43,541,187,72
44,510,233,57
45,524,263,13
46,538,261,1
47,552,248,0
48,559,240,1
49,563,237,0
50,573,227,0
51,587,213,0
52,597,203,0
53,615,185,0
54,629,171,0
55,642,158,0
56,651,149,0
57,654,145,1
58,666,134,0
59,672,124,4
60,679,121,0
61,688,111,1
62,693,101,6
63,691,105,4
64,700,100,0
65,712,87,1
66,721,79,0
67,727,73,0
68,737,63,0
69,745,54,1
70,756,44,0
71,757,43,0
72,761,39,0
73,768,32,0
74,765,34,1
75,768,32,0
76,766,33,1
77,772,28,0
78,769,29,2
79,772,28,0
80,771,29,0
81,770,30,0
82,772,28,0
83,776,23,1
84,775,25,0
85,776,24,0
86,773,27,0
87,774,26,0
88,779,21,0
89,778,21,1
90,778,22,0
91,776,23,1
92,777,23,0
93,775,25,0
94,776,22,2
95,775,25,0
96,775,24,1
97,772,27,1
98,770,29,1
99,770,30,0
100,764,29,7
101,694,44,62
102,633,80,87
103,509,132,159
104,441,187,172
105,444,240,116
106,463,287,50
107,490,309,1
108,498,300,2
109,514,286,0
110,527,272,1
111,540,260,0
112,553,246,1
113,562,238,0
114,573,227,0
115,580,220,0
116,598,202,0
117,607,192,1
118,610,186,4
119,600,189,11
120,615,185,0
121,627,173,0
122,636,163,1
123,648,151,1
124,663,137,0
125,674,126,0
126,686,114,0
127,688,112,0
128,694,105,1
129,708,92,0
130,721,79,0
131,731,69,0
132,749,51,0
133,757,43,0
134,726,45,29
135,672,68,60
136,640,101,59
137,561,141,98
138,492,193,115
139,468,236,96
140,483,277,40
141,502,298,0
142,506,294,0
143,516,280,4
144,514,277,9
145,528,269,3
146,550,250,0
147,563,237,0
148,575,225,0
149,589,211,0
150,606,193,1
151,612,188,0
152,622,178,0
153,627,173,0
154,637,163,0
155,654,146,0
156,667,133,0
157,672,127,1
158,685,115,0
159,688,105,7
160,690,106,4
161,703,96,1
162,707,88,5
163,718,81,1
164,725,74,1
165,736,63,1
166,745,54,1
167,753,47,0
168,751,45,4
169,754,45,1
170,756,44,0
171,756,44,0
172,751,40,9
173,704,51,45
174,593,85,122
175,497,133,170
176,441,187,172
177,452,236,112
178,469,281,50
179,495,304,1
180,508,292,0
181,515,285,0
182,524,276,0
183,542,258,0
184,554,246,0
185,568,232,0
186,582,218,0
187,598,202,0
188,603,196,1
189,613,187,0
190,629,170,1
191,645,152,3
192,652,147,1
193,658,141,1
194,669,130,1
195,683,117,0
196,696,104,0
197,701,99,0
198,705,90,5
199,713,86,1
200,720,80,0
201,729,71,0
202,744,55,1
203,756,44,0
204,762,38,0
205,769,31,0
206,766,34,0
207,769,29,2
208,772,28,0
209,771,26,3
210,773,27,0
211,771,29,0
212,772,28,0
213,757,27,16
214,703,54,43
215,656,98,46
216,544,143,113
217,472,188,140
218,478,234,88
219,503,267,30
220,520,279,1
221,527,272,1
222,540,260,0
223,548,252,0
224,560,240,0
225,566,233,1
226,578,222,0
227,588,211,1
228,599,200,1
229,606,194,0
230,620,180,0
231,632,168,0
232,639,161,0
233,645,155,0
234,662,138,0
235,671,129,0
236,655,129,16
237,660,133,7
238,677,122,1
239,682,117,1
240,696,104,0
241,708,92,0
242,721,79,0
243,731,69,0
244,740,60,0
245,750,50,0
246,751,48,1
247,748,49,3
248,748,48,4
249,738,53,9
250,677,75,48
251,545,118,137
252,459,174,167
253,452,229,119
254,473,269,58
255,484,302,14
256,494,303,3
257,503,297,0
258,517,283,0
259,531,269,0
260,544,255,1
261,553,247,0
262,563,237,0
263,574,226,0
264,584,216,0
265,593,207,0
266,603,197,0
267,616,183,1
268,627,172,1
269,641,159,0
270,660,140,0
271,666,131,3
272,674,125,1
273,684,116,0
274,695,104,1
275,712,87,1
276,726,74,0
277,730,70,0
278,744,56,0
279,754,46,0
280,760,40,0
281,763,37,0
282,766,34,0
283,770,30,0
284,771,29,0
285,773,27,0
286,773,27,0
287,774,26,0
288,758,26,16
289,684,46,70
290,563,89,148
291,466,141,193
292,441,197,162
293,449,250,101
294,462,304,34
295,489,310,1
296,502,297,1
297,514,286,0
298,528,272,0
299,542,258,0
300,551,249,0
301,558,242,0
302,576,223,1
303,592,207,1
304,603,197,0
305,613,187,0
306,629,171,0
307,638,162,0
308,641,159,0
309,650,150,0
310,667,132,1
311,669,131,0
312,691,109,0
313,702,98,0
314,717,83,0
315,728,72,0
