t,q,j,a
0,1120,0,0
1,1103,15,2
2,1102,17,1
3,1103,17,0
4,1101,18,1
5,1102,18,0
6,1102,17,1
7,1102,18,0
8,1101,19,0
9,1101,19,0
10,1102,18,0
11,1102,18,0
12,1101,19,0
13,1101,19,0
14,1102,18,0
15,1102,17,1
16,1102,18,0
17,1101,19,0
18,1101,19,0
19,1101,19,0
20,1103,17,0
21,1104,16,0
22,1103,17,0
23,1103,16,1
24,1103,17,0
25,1101,19,0
26,1101,19,0
27,1102,18,0
28,1103,17,0
29,1103,17,0
30,1101,18,1
31,1102,18,0
32,1102,18,0
33,1104,16,0
34,1101,19,0
35,1102,18,0
36,1102,18,0
37,1101,19,0
38,1104,16,0
39,1102,18,0
40,1103,17,0
41,1103,17,0
42,1102,18,0
43,1101,19,0
44,1105,15,0
45,1102,18,0
46,1101,19,0
47,1103,17,0
48,1102,18,0
49,1105,15,0
50,1104,16,0
51,1103,17,0
52,1101,19,0
53,1101,19,0
54,1102,18,0
55,1105,15,0
56,1102,18,0
57,1103,17,0
58,1103,17,0
59,1103,17,0
60,1102,18,0
61,1105,15,0
62,1101,19,0
63,1103,17,0
64,1102,18,0
65,1102,18,0
66,1101,19,0
67,1103,17,0
68,1104,16,0
69,1101,19,0
70,1101,19,0
71,1102,18,0
72,1103,17,0
73,1104,16,0
74,1103,17,0
75,1101,19,0
76,1102,18,0
77,1102,18,0
78,1101,19,0
79,1101,19,0
80,1101,19,0
81,1104,16,0
82,1102,18,0
83,1103,17,0
84,1105,15,0
85,1103,17,0
86,1102,18,0
87,1103,17,0
88,1103,17,0
89,1101,19,0
90,1102,18,0
91,1101,19,0
92,1103,17,0
93,1104,16,0
94,1103,17,0
95,1103,17,0
96,1101,19,0
97,1102,18,0
98,1101,19,0
99,1102,18,0
100,1103,17,0
101,1105,14,1
102,1102,18,0
103,1104,16,0
104,1101,18,1
105,1103,17,0
106,1101,19,0
107,1102,18,0
108,1101,19,0
109,1101,19,0
110,1102,18,0
111,1102,18,0
112,1102,18,0
113,1101,19,0
114,1103,17,0
115,1105,15,0
116,1102,18,0
117,1101,19,0
118,1104,16,0
119,1102,18,0
120,1102,18,0
121,1104,16,0
122,1103,17,0
123,1103,17,0
124,1101,19,0
125,1101,19,0
126,1102,18,0
127,1101,19,0
128,1102,18,0
129,1103,17,0
130,1102,17,1
131,1101,19,0
132,1102,18,0
133,1101,19,0
134,1103,17,0
135,1101,19,0
136,1103,17,0
137,1103,17,0
138,1104,16,0
139,1101,19,0
140,1101,19,0
141,1103,17,0
142,1102,18,0
143,1101,19,0
144,1104,16,0
145,1105,15,0
