t,q,j,a
0,1440,0,0
1,958,30,452
2,852,86,502
3,850,134,456
4,849,185,406
5,845,234,361
6,851,277,312
7,862,314,264
8,862,341,237
9,861,366,213
10,863,388,189
11,864,409,167
12,871,425,144
13,865,437,138
14,866,452,122
15,867,449,124
16,864,457,119
17,877,455,108
18,881,451,108
19,865,464,111
20,880,460,100
21,888,452,100
22,891,445,104
23,893,442,105
24,898,435,107
25,905,417,118
26,899,411,130
27,881,417,142
28,894,398,148
29,884,398,158
30,887,393,160
31,878,394,168
32,880,397,163
33,880,402,158
34,885,407,148
35,878,416,146
36,884,417,139
37,881,420,139
38,884,423,133
39,887,418,135
40,885,412,143
41,884,408,148
42,885,407,148
43,885,408,147
44,884,407,149
45,887,404,149
46,883,404,153
47,871,415,154
48,888,415,137
49,876,423,141
50,877,424,139
51,880,426,134
52,871,433,136
53,875,433,132
54,891,420,129
55,884,430,126
56,883,433,124
57,896,422,122
58,870,436,134
59,875,438,127
60,876,445,119
61,878,442,120
62,884,424,132
63,877,434,129
64,887,420,133
65,882,414,144
66,880,413,147
67,875,414,151
68,884,414,142
69,875,429,136
70,893,422,125
71,898,403,139
72,881,408,151
73,890,398,152
74,894,391,155
75,884,398,158
76,886,400,154
77,887,403,150
78,889,412,139
79,886,416,138
80,878,421,141
81,884,420,136
82,888,423,129
83,884,429,127
84,881,426,133
85,887,416,137
86,892,412,136
87,882,414,144
88,884,413,143
89,879,418,143
90,878,428,134
91,871,425,144
92,881,426,133
93,869,434,137
94,882,431,127
95,895,417,128
96,886,425,129
97,888,422,130
98,885,413,142
99,882,420,138
100,883,429,128
101,885,436,119
102,885,441,114
103,890,433,117
104,899,416,125
105,892,412,136
106,896,413,131
107,898,407,135
108,881,408,151
109,887,408,145
110,882,408,150
111,878,414,148
112,892,409,139
113,889,405,146
114,893,405,142
115,886,404,150
116,885,409,146
117,870,419,151
118,879,421,140
119,873,438,129
120,882,436,122
121,878,448,114
122,885,443,112
123,876,441,123
124,886,428,126
125,881,420,139
126,878,421,141
127,887,417,136
128,892,417,131
129,890,419,131
130,885,422,133
131,885,424,131
132,885,427,128
133,895,426,119
134,897,417,126
135,884,418,138
136,886,421,133
137,888,420,132
138,881,426,133
139,886,424,130
140,883,425,132
141,882,430,128
142,874,440,126
143,876,446,118
144,889,441,110
145,886,430,124
146,883,429,128
147,895,420,125
148,881,421,138
149,896,412,132
150,889,419,132
151,882,422,136
152,890,418,132
153,885,420,135
154,883,422,135
155,888,419,133
156,880,431,129
157,888,429,123
158,886,412,142
159,876,422,142
160,888,418,134
161,884,420,136
162,877,425,138
163,878,427,135
164,879,427,134
165,885,420,135
166,877,414,149
167,878,415,147
168,878,414,148
169,869,424,147
170,880,420,140
171,888,413,139
172,877,418,145
173,878,421,141
174,886,417,137
175,892,411,137
176,882,411,147
177,887,409,144
178,890,406,144
179,889,407,144
180,871,416,153
181,880,426,134
182,888,430,122
183,887,429,124
184,884,429,127
185,884,426,130
186,893,423,124
187,885,422,133
188,877,431,132
189,880,432,128
190,885,429,126
191,882,434,124
192,877,439,124
193,890,431,119
194,888,416,136
195,880,423,137
196,878,426,136
197,885,420,135
198,882,418,140
199,898,411,131
200,883,417,140
201,882,415,143
202,874,422,144
203,875,431,134
204,885,420,135
205,890,409,141
206,872,422,146
207,883,424,133
208,888,428,124
209,891,422,127
210,899,414,127
211,887,413,140
212,890,415,135
213,891,417,132
214,886,414,140
215,876,426,138
216,883,420,137
217,886,417,137
218,872,434,134
219,895,414,131
220,881,422,137
221,883,415,142
222,887,412,141
223,879,419,142
224,890,418,132
225,892,417,131
226,904,410,126
227,899,402,139
228,884,405,151
229,880,409,151
230,892,411,137
231,885,411,144
232,883,408,149
233,885,413,142
234,888,413,139
235,868,436,136
236,880,437,123
237,889,426,125
238,880,426,134
239,885,422,133
240,896,417,127
241,882,417,141
242,883,416,141
243,887,413,140
244,886,414,140
245,892,423,125
246,882,425,133
247,888,421,131
248,885,430,125
249,891,429,120
250,874,438,128
251,893,430,117
252,893,426,121
253,876,432,132
254,886,432,122
255,881,431,128
256,875,436,129
257,889,427,124
258,885,436,119
259,889,434,117
260,884,436,120
261,892,427,121
262,883,427,130
263,895,420,125
264,895,422,123
265,879,427,134
266,886,428,126
267,887,419,134
268,882,422,136
269,874,423,143
270,886,420,134
271,886,410,144
272,881,413,146
273,878,418,144
274,884,429,127
275,890,423,127
276,878,427,135
277,877,432,131
278,894,419,127
279,895,411,134
280,882,416,142
281,868,429,143
282,886,420,134
283,902,405,133
284,883,403,154
285,878,412,150
286,877,412,151
287,889,403,148
288,887,393,160
289,887,383,170
290,892,381,167
291,882,393,165
292,882,406,152
293,881,414,145
294,876,422,142
295,882,426,132
296,888,420,132
297,898,414,128
298,892,407,141
299,891,406,143
300,875,415,150
301,885,415,140
302,884,416,140
303,896,411,133
304,880,412,148
305,872,425,143
306,873,434,133
307,879,440,121
308,870,446,124
309,873,440,127
310,874,438,128
311,877,436,127
312,879,433,128
313,881,428,131
314,882,421,137
315,886,414,140
316,878,418,144
317,885,420,135
318,877,424,139
319,889,413,138
320,893,407,140
321,897,402,141
322,895,400,145
323,866,418,156
324,880,415,145
325,879,413,148
326,881,412,147
327,875,418,147
328,884,422,134
329,889,419,132
330,893,412,135
331,882,418,140
332,886,419,135
333,894,408,138
334,887,408,145
335,887,400,153
336,887,398,155
337,887,406,147
338,887,401,152
339,888,406,146
340,889,404,147
341,887,406,147
342,881,404,155
343,883,414,143
344,884,418,138
345,888,413,139
346,885,418,137
347,882,419,139
348,888,416,136
349,895,407,138
350,905,394,141
351,892,398,150
352,898,397,145
353,878,413,149
354,884,413,143
355,880,425,135
356,884,428,128
357,885,427,128
358,886,427,127
359,877,431,132
360,882,421,137
361,874,429,137
362,884,423,133
363,890,426,124
364,879,434,127
365,884,433,123
366,885,434,121
367,874,447,119
368,884,448,108
369,889,449,102
370,877,446,117
371,882,445,113
372,886,444,110
373,877,447,116
374,881,442,117
375,884,440,116
376,877,443,120
377,875,445,120
378,902,426,112
379,892,421,127
380,901,412,127
381,883,419,138
382,873,428,139
383,879,422,139
384,876,433,131
385,888,432,120
386,882,433,125
387,882,434,124
388,877,440,123
389,902,425,113
390,888,435,117
391,887,429,124
392,888,431,121
393,893,434,113
394,893,431,116
395,888,437,115
396,884,435,121
397,895,423,122
398,879,422,139
399,884,428,128
400,889,420,131
401,890,401,149
402,882,408,150
403,888,409,143
404,891,408,141
405,882,411,147
406,884,405,151
407,879,411,150
408,880,419,141
409,880,427,133
410,881,426,133
411,885,427,128
412,889,428,123
413,893,420,127
414,888,427,125
415,897,423,120
416,879,427,134
417,887,425,128
418,881,430,129
419,886,430,124
420,882,422,136
421,873,430,137
422,878,432,130
423,883,432,125
424,876,438,126
425,887,432,121
426,895,426,119
427,890,425,125
428,888,422,130
429,884,421,135
430,883,424,133
431,888,426,126
432,888,417,135
433,886,417,137
434,889,412,139
435,878,408,154
436,879,419,142
437,887,416,137
438,870,425,145
439,889,422,129
440,893,412,135
441,888,409,143
442,881,410,149
443,886,409,145
444,880,411,149
445,879,411,150
446,865,431,144
447,873,431,136
448,887,422,131
449,895,411,134
450,890,413,137
451,887,413,140
452,889,409,142
453,896,408,136
454,880,414,146
455,881,418,141
456,895,412,133
457,885,410,145
458,891,411,138
459,893,415,132
460,885,415,140
461,871,428,141
462,877,428,135
463,883,421,136
464,873,419,148
465,889,406,145
466,897,384,159
467,881,402,157
468,875,404,161
469,882,405,153
470,892,401,147
471,887,405,148
472,881,409,150
473,875,420,145
474,888,410,142
475,891,400,149
476,886,394,160
477,888,392,160
478,889,392,159
479,883,395,162
480,883,394,163
481,889,387,164
482,885,398,157
483,872,407,161
484,870,419,151
485,885,405,150
486,896,395,149
487,899,386,155
488,880,387,173
489,874,398,168
490,881,403,156
491,877,408,155
492,879,408,153
493,872,417,151
494,884,406,150
495,876,407,157
496,886,413,141
497,886,407,147
498,878,415,147
499,877,418,145
500,895,404,141
501,882,415,143
502,874,424,142
503,878,432,130
504,878,432,130
505,889,427,124
506,892,424,124
507,895,427,118
508,893,416,131
509,888,415,137
510,875,425,140
511,873,427,140
512,881,430,129
513,884,422,134
514,891,418,131
515,885,418,137
516,875,426,139
517,881,423,136
518,885,427,128
519,892,420,128
520,882,426,132
521,892,426,122
522,884,425,131
523,872,431,137
524,882,435,123
525,887,429,124
526,873,437,130
527,884,437,119
528,886,436,118
529,883,438,119
530,889,427,124
531,886,424,130
532,884,423,133
533,885,424,131
534,885,415,140
535,885,415,140
536,877,421,142
537,886,414,140
538,880,420,140
539,875,432,133
540,887,419,134
541,885,410,145
542,878,408,154
543,878,411,151
544,886,406,148
545,887,406,147
546,889,407,144
547,884,400,156
548,878,411,151
549,877,414,149
550,881,411,148
551,885,408,147
552,876,420,144
553,881,423,136
554,874,434,132
555,885,430,125
556,885,424,131
557,881,429,130
558,869,438,133
559,874,439,127
560,873,442,125
561,893,437,110
562,882,440,118
563,893,430,117
564,887,425,128
565,875,436,129
566,886,431,123
567,882,425,133
568,889,417,134
569,886,414,140
570,876,418,146
571,882,419,139
572,884,417,139
573,881,419,140
574,882,421,137
575,886,423,131
576,889,418,133
577,868,427,145
578,884,423,133
579,878,428,134
580,886,420,134
581,880,421,139
582,883,419,138
583,885,411,144
584,878,413,149
585,877,418,145
586,890,414,136
587,895,408,137
588,889,403,148
589,880,410,150
590,882,416,142
591,892,416,132
592,892,415,133
593,887,409,144
594,884,413,143
595,882,414,144
596,881,419,140
597,882,426,132
598,868,428,144
599,879,433,128
600,887,424,129
601,879,425,136
602,889,420,131
603,875,421,144
604,876,421,143
605,878,416,146
606,886,412,142
607,886,406,148
608,878,410,152
609,888,407,145
610,880,404,156
611,885,406,149
612,875,421,144
613,889,413,138
614,894,405,141
615,875,412,153
616,886,413,141
617,873,420,147
618,886,413,141
619,885,409,146
620,882,414,144
621,894,407,139
622,880,408,152
623,876,419,145
624,884,429,127
625,887,431,122
626,877,437,126
627,888,426,126
628,889,421,130
629,886,421,133
630,881,415,144
631,881,425,134
632,873,437,130
633,883,446,111
634,882,447,111
635,889,444,107
636,891,439,110
637,898,424,118
638,888,428,124
639,885,426,129
640,885,416,139
641,883,408,149
642,883,414,143
643,887,415,138
644,885,408,147
645,877,409,154
646,880,409,151
647,882,409,149
648,876,413,151
649,882,412,146
650,885,408,147
651,885,408,147
652,879,412,149
653,883,417,140
654,879,421,140
655,884,418,138
656,881,418,141
657,883,415,142
658,875,420,145
659,887,423,130
660,877,429,134
661,880,426,134
662,881,420,139
663,875,425,140
664,877,428,135
665,891,427,122
666,876,436,128
667,876,440,124
668,877,441,122
669,889,433,118
670,886,431,123
671,886,430,124
672,882,435,123
673,891,435,114
674,889,425,126
675,895,413,132
676,896,410,134
677,883,419,138
678,868,431,141
679,872,439,129
680,882,434,124
681,881,423,136
682,875,425,140
683,887,411,142
684,887,413,140
685,879,419,142
686,882,416,142
687,884,413,143
688,887,408,145
689,883,412,145
690,877,423,140
691,882,419,139
692,869,433,138
693,869,438,133
694,870,439,131
695,872,443,125
696,891,432,117
697,890,421,129
698,900,405,135
699,890,407,143
700,894,404,142
701,891,401,148
702,882,397,161
703,894,391,155
704,893,396,151
705,892,388,160
706,881,391,168
707,881,397,162
708,873,404,163
709,887,400,153
710,886,397,157
711,872,401,167
712,874,404,162
713,875,412,153
714,889,401,150
715,894,393,153
716,879,402,159
717,895,397,148
718,883,402,155
719,884,404,152
720,874,414,152
721,884,417,139
722,894,405,141
723,882,407,151
724,880,412,148
725,879,410,151
726,885,413,142
727,876,425,139
728,874,431,135
729,887,427,126
730,872,432,136
731,879,437,124
732,887,426,127
733,895,415,130
734,889,409,142
735,891,408,141
736,876,417,147
737,892,410,138
738,879,411,150
739,884,412,144
740,877,419,144
741,874,427,139
742,877,429,134
743,883,424,133
744,889,422,129
745,898,413,129
746,883,418,139
747,889,412,139
748,889,413,138
749,896,409,135
750,893,399,148
751,884,400,156
752,880,408,152
753,881,405,154
754,882,413,145
755,881,416,143
756,891,410,139
757,869,428,143
758,874,435,131
759,882,439,119
760,891,435,114
761,888,431,121
762,893,432,115
763,886,422,132
764,883,421,136
765,884,411,145
766,881,417,142
767,872,427,141
768,884,430,126
769,882,430,128
770,875,431,134
771,887,424,129
772,890,418,132
773,887,418,135
774,887,415,138
775,894,407,139
776,885,403,152
777,883,406,151
778,878,415,147
779,887,414,139
780,893,407,140
781,899,402,139
782,887,410,143
783,882,423,135
784,885,423,132
785,878,424,138
786,885,422,133
787,886,421,133
788,889,421,130
789,875,426,139
790,879,423,138
791,882,436,122
792,889,427,124
793,883,432,125
794,879,420,141
795,876,424,140
796,883,423,134
797,880,420,140
798,867,435,138
799,880,437,123
800,890,429,121
801,891,411,138
802,885,409,146
803,887,396,157
804,890,400,150
805,889,399,152
806,879,407,154
807,893,404,143
808,887,409,144
809,898,400,142
810,891,395,154
811,877,402,161
812,877,406,157
813,877,409,154
814,882,407,151
815,888,404,148
816,880,407,153
817,898,389,153
818,882,399,159
819,891,392,157
820,882,403,155
821,887,400,153
822,881,406,153
823,887,406,147
824,887,411,142
825,887,411,142
826,879,410,151
827,869,421,150
828,878,422,140
829,888,410,142
830,889,405,146
831,889,395,156
832,889,397,154
833,893,380,167
834,883,393,164
835,872,408,160
836,879,413,148
837,873,419,148
838,882,423,135
839,886,415,139
840,891,403,146
841,885,410,145
842,879,413,148
843,895,407,138
844,892,405,143
845,890,413,137
846,887,414,139
847,883,416,141
848,884,411,145
849,872,414,154
850,885,405,150
851,891,397,152
852,883,394,163
853,882,393,165
854,876,404,160
855,882,404,154
856,876,410,154
857,876,420,144
858,889,417,134
859,886,423,131
860,888,431,121
861,883,431,126
862,883,427,130
863,885,426,129
864,871,431,138
865,877,434,129
866,887,419,134
867,881,424,135
868,881,415,144
869,886,416,138
870,881,412,147
871,882,414,144
872,893,399,148
873,884,407,149
874,881,410,149
875,880,411,149
876,880,411,149
877,876,409,155
878,880,408,152
879,884,407,149
880,881,408,151
881,883,412,145
882,897,404,139
883,878,410,152
884,883,414,143
885,885,416,139
886,878,424,138
887,889,425,126
888,893,422,125
889,883,421,136
890,882,420,138
891,879,420,141
892,893,413,134
893,893,404,143
894,881,407,152
895,878,410,152
896,890,414,136
897,886,419,135
898,895,416,129
899,885,422,133
900,890,414,136
901,895,404,141
902,883,418,139
903,874,424,142
904,880,434,126
905,891,426,123
906,887,426,127
907,889,421,130
908,883,424,133
909,881,427,132
910,892,419,129
911,879,431,130
912,892,421,127
913,889,414,137
914,882,418,140
915,877,418,145
916,888,407,145
917,871,412,157
918,878,407,155
919,889,405,146
920,880,412,148
921,878,415,147
922,888,416,136
923,886,415,139
924,890,410,140
925,888,403,149
926,877,414,149
927,880,423,137
928,891,422,127
929,898,414,128
930,895,407,138
931,894,404,142
932,898,408,134
933,889,406,145
934,874,422,144
935,896,415,129
936,886,418,136
937,883,413,144
938,883,411,146
939,894,406,140
940,875,419,146
941,882,421,137
942,896,416,128
943,883,423,134
944,883,423,134
945,888,426,126
946,887,424,129
947,878,423,139
948,889,419,132
949,887,420,133
950,890,419,131
951,899,408,133
952,901,394,145
953,881,408,151
954,886,415,139
955,880,422,138
956,890,419,131
957,892,420,128
958,900,409,131
959,886,422,132
960,897,420,123
961,885,422,133
962,884,427,129
963,884,434,122
964,883,439,118
965,877,447,116
966,884,439,117
967,875,443,122
968,885,441,114
969,889,430,121
970,887,422,131
971,888,418,134
972,873,433,134
973,894,422,124
974,894,416,130
975,894,419,127
976,887,413,140
977,888,418,134
978,894,411,135
979,873,423,144
980,879,434,127
981,879,433,128
982,877,435,128
983,876,441,123
984,882,437,121
985,883,435,122
986,893,420,127
987,884,417,139
988,885,419,136
989,878,422,140
990,873,430,137
991,883,430,127
992,889,416,135
993,886,411,143
994,897,402,141
995,896,397,147
996,884,393,163
997,889,385,166
998,879,397,164
999,890,397,153
1000,886,404,150
