t,q,j,a
0,1120,0,0
1,755,26,339
2,605,55,460
3,603,85,432
4,607,113,400
5,609,138,373
6,608,165,347
7,611,189,320
8,611,213,296
9,612,235,273
10,611,258,251
11,617,274,229
12,617,291,212
13,620,306,194
14,622,319,179
15,623,330,167
16,622,343,155
17,625,353,142
18,631,357,132
19,618,373,129
20,620,388,112
21,617,404,99
22,628,408,84
23,629,420,71
24,641,421,58
25,646,417,57
26,640,423,57
27,639,427,54
28,670,417,33
29,666,416,38
30,666,420,34
31,674,406,40
32,677,404,39
33,684,396,40
34,655,394,71
35,654,397,69
36,643,402,75
37,649,397,74
38,627,405,88
39,637,407,76
40,645,404,71
41,655,395,70
42,635,403,82
43,645,402,73
44,648,397,75
45,651,394,75
46,646,392,82
47,644,394,82
48,640,399,81
49,632,408,80
50,637,412,71
51,639,410,71
52,634,413,73
53,636,420,64
54,640,419,61
55,637,422,61
56,654,410,56
57,662,411,47
58,672,399,49
59,653,404,63
60,650,408,62
61,650,409,61
62,655,409,56
63,650,412,58
64,645,418,57
65,653,415,52
66,640,422,58
67,659,419,42
68,674,400,46
69,659,402,59
70,666,393,61
71,645,399,76
72,644,398,78
73,645,395,80
74,641,398,81
75,639,402,79
76,642,406,72
77,640,408,72
78,642,407,71
79,637,414,69
80,653,406,61
81,650,411,59
82,646,418,56
83,657,408,55
84,658,398,64
85,652,398,70
86,640,396,84
87,629,403,88
88,640,403,77
89,642,405,73
90,656,400,64
91,638,399,83
92,627,413,80
93,638,417,65
94,656,412,52
95,654,402,64
96,638,408,74
97,642,412,66
98,638,422,60
99,652,418,50
100,659,415,46
101,644,419,57
102,654,413,53
103,660,401,59
104,645,405,70
105,643,405,72
106,635,408,77
107,636,411,73
108,635,420,65
109,644,419,57
110,660,414,46
111,653,412,55
112,643,411,66
113,641,409,70
114,642,406,72
115,646,408,66
116,643,408,69
117,645,409,66
118,645,412,63
119,646,414,60
120,644,413,63
121,652,412,56
122,661,405,54
123,659,400,61
124,641,405,74
125,649,400,71
126,641,397,82
127,639,398,83
128,635,404,81
129,637,408,75
130,635,411,74
131,649,408,63
132,646,414,60
133,649,422,49
134,668,407,45
135,655,407,58
136,653,405,62
137,657,405,58
138,638,407,75
139,638,408,74
140,638,410,72
141,649,411,60
142,643,408,69
143,644,410,66
144,640,414,66
145,640,420,60
146,636,425,59
147,640,428,52
148,656,419,45
149,666,413,41
150,652,419,49
151,650,428,42
152,662,427,31
153,658,427,35
154,685,405,30
155,664,405,51
156,658,401,61
157,666,392,62
158,641,402,77
159,636,404,80
160,651,397,72
161,642,399,79
162,661,379,80
163,629,387,104
164,629,396,95
165,634,397,89
166,641,394,85
167,638,396,86
168,641,396,83
