t,q,j,a
0,1120,0,0
1,1032,26,62
2,800,75,245
3,624,129,367
4,619,186,315
5,623,239,258
6,630,286,204
7,644,333,143
8,655,378,87
9,685,406,29
10,707,412,1
11,723,395,2
12,731,388,1
13,752,368,0
14,769,350,1
15,786,334,0
16,810,310,0
17,827,293,0
18,854,266,0
19,872,247,1
20,878,234,8
21,871,238,11
22,876,236,8
23,894,226,0
24,911,208,1
25,899,196,25
26,827,211,82
27,740,233,147
28,692,270,158
29,655,312,153
30,677,336,107
31,683,365,72
32,724,385,11
33,745,375,0
34,756,364,0
35,783,337,0
36,805,315,0
37,817,303,0
38,832,288,0
39,845,275,0
40,869,251,0
41,889,230,1
42,891,216,13
43,883,221,16
44,907,213,0
45,917,203,0
46,935,184,1
47,930,171,19
48,866,186,68
49,801,219,100
50,736,257,127
51,671,299,150
52,661,337,122
53,640,380,100
54,668,411,41
55,696,422,2
56,725,394,1
57,740,379,1
58,763,357,0
59,778,342,0
60,793,327,0
61,815,305,0
62,830,289,1
63,843,277,0
64,858,262,0
65,874,246,0
66,895,225,0
67,913,207,0
68,928,192,0
69,947,173,0
70,966,153,1
71,986,134,0
72,995,124,1
73,960,126,34
74,842,147,131
75,652,188,280
76,636,229,255
77,632,273,215
78,636,312,172
79,640,351,129
80,657,386,77
81,680,417,23
82,708,411,1
83,727,392,1
84,733,387,0
85,754,365,1
86,760,350,10
87,769,341,10
88,787,332,1
89,794,321,5
90,805,314,1
91,820,300,0
92,834,286,0
93,847,273,0
94,870,250,0
95,883,237,0
96,899,220,1
97,918,201,1
98,931,189,0
99,949,170,1
100,940,154,26
101,837,172,111
102,682,206,232
103,637,245,238
104,640,282,198
105,641,318,161
106,647,354,119
107,653,396,71
108,692,423,5
109,706,411,3
110,724,396,0
111,739,381,0
112,752,367,1
113,762,358,0
114,778,341,1
115,796,323,1
116,817,303,0
117,841,279,0
118,856,264,0
119,876,244,0
120,888,232,0
121,911,204,5
122,884,195,41
123,818,206,96
124,739,241,140
125,655,277,188
126,636,319,165
127,655,345,120
128,674,383,63
129,707,402,11
130,734,385,1
131,756,364,0
132,778,342,0
133,809,311,0
134,826,294,0
135,842,278,0
136,859,261,0
137,867,253,0
138,870,241,9
139,868,248,4
140,882,238,0
141,893,227,0
142,908,212,0
143,930,190,0
144,942,177,1
145,958,162,0
146,973,147,0
147,991,129,0
148,1008,111,1
149,1021,97,2
150,1039,80,1
151,1047,73,0
152,1059,61,0
153,1039,61,20
154,941,86,93
155,685,137,298
156,623,190,307
157,622,244,254
158,633,287,200
159,630,332,158
160,634,378,108
161,658,419,43
162,679,433,8
163,707,413,0
164,722,398,0
165,739,381,0
166,758,359,3
167,764,356,0
168,783,337,0
169,801,319,0
170,817,303,0
171,835,283,2
172,857,261,2
173,872,248,0
174,889,231,0
175,905,215,0
176,920,200,0
177,933,186,1
178,935,170,15
179,894,166,60
180,776,191,153
181,661,231,228
182,646,259,215
183,645,297,178
184,653,329,138
185,658,363,99
186,673,404,43
187,692,417,11
188,706,408,6
189,730,388,2
190,744,376,0
191,764,356,0
192,783,336,1
193,792,327,1
194,814,306,0
195,826,291,3
196,838,282,0
197,860,260,0
198,877,242,1
199,892,228,0
200,912,208,0
201,935,185,0
202,949,171,0
203,957,162,1
204,977,143,0
205,991,129,0
206,1008,112,0
207,1019,101,0
208,1041,79,0
209,1049,71,0
210,1061,59,0
211,1062,50,8
212,1003,50,67
213,761,92,267
214,626,143,351
215,622,196,302
216,625,248,247
217,625,300,195
218,628,348,144
219,638,395,87
220,659,439,22
221,681,439,0
222,697,423,0
223,717,403,0
224,729,391,0
225,748,372,0
226,767,353,0
227,791,328,1
228,812,308,0
229,830,290,0
230,847,272,1
231,870,250,0
232,886,234,0
233,903,217,0
234,924,196,0
235,940,179,1
236,955,165,0
237,974,146,0
