t,q,j,a
0,1120,0,0
1,678,14,428
2,635,29,456
3,634,44,442
4,638,56,426
5,638,67,415
6,638,79,403
7,637,92,391
8,642,99,379
9,636,113,371
10,638,125,357
11,638,137,345
12,640,146,334
13,641,154,325
14,645,159,316
15,646,163,311
16,644,169,307
17,642,177,301
18,648,179,293
19,648,181,291
20,645,186,289
21,645,191,284
22,641,200,279
23,644,206,270
24,647,209,264
25,651,208,261
26,645,213,262
27,648,214,258
28,651,213,256
29,646,217,257
30,643,224,253
31,650,223,247
32,655,218,247
33,651,217,252
34,648,218,254
35,648,220,252
36,649,221,250
37,653,218,249
38,654,214,252
39,650,214,256
40,649,213,258
41,649,213,258
42,647,215,258
43,654,210,256
44,655,205,260
45,656,199,265
46,649,199,272
47,645,204,271
48,647,207,266
49,644,213,263
50,654,209,257
51,643,216,261
52,651,215,254
53,647,218,255
54,656,212,252
55,652,210,258
56,646,214,260
57,647,217,256
58,646,221,253
59,652,219,249
60,649,220,251
61,643,225,252
62,649,226,245
63,653,223,244
64,650,223,247
65,652,221,247
66,645,226,249
67,656,220,244
68,658,212,250
69,644,218,258
70,654,214,252
71,647,217,256
72,646,220,254
73,656,213,251
74,650,212,258
75,649,213,258
76,647,214,259
77,647,217,256
78,649,218,253
79,655,212,253
80,645,216,259
81,644,220,256
82,654,216,250
83,644,222,254
84,651,221,248
85,652,219,249
86,652,217,251
87,652,215,253
88,649,215,256
89,647,218,255
90,653,215,252
91,645,218,257
92,649,219,252
93,656,212,252
94,652,209,259
95,656,201,263
96,649,202,269
97,646,206,268
98,651,205,264
99,647,208,265
100,654,204,262
101,650,204,266
102,652,202,266
103,643,209,268
104,647,212,261
105,644,217,259
106,646,221,253
107,649,222,249
108,652,220,248
109,651,218,251
110,649,218,253
111,663,205,252
112,648,207,265
113,652,205,263
114,650,205,265
115,650,205,265
116,649,206,265
117,651,204,265
118,647,207,266
119,643,213,264
120,649,214,257
121,647,216,257
122,648,218,254
123,651,217,252
124,647,220,253
125,648,222,250
126,642,230,248
127,649,231,240
128,650,230,240
129,651,229,240
130,648,231,241
131,649,231,240
132,651,230,239
133,649,231,240
134,646,235,239
135,655,230,235
136,646,233,241
137,655,226,239
138,647,228,245
139,647,231,242
140,649,232,239
141,641,241,238
142,652,239,229
143,650,239,231
144,654,235,231
145,649,236,235
146,655,230,235
147,653,227,240
148,647,230,243
149,651,229,240
150,655,224,241
151,654,220,246
152,653,216,251
153,654,212,254
154,649,213,258
155,651,212,257
156,648,214,258
157,647,216,257
158,650,216,254
159,649,217,254
160,660,207,253
161,650,207,263
162,646,209,265
163,648,211,261
164,655,206,259
165,645,211,264
166,648,213,259
167,645,218,257
168,647,221,252
169,648,222,250
170,654,217,249
171,646,221,253
172,650,221,249
173,655,216,249
174,656,210,254
175,652,208,260
176,645,213,262
177,648,215,257
178,650,213,257
179,651,212,257
180,644,218,258
181,647,221,252
182,652,219,249
183,646,223,251
184,650,222,248
185,652,220,248
186,651,219,250
187,651,218,251
188,663,205,252
189,647,208,265
190,649,209,262
191,654,204,262
192,648,206,266
193,649,207,264
194,644,213,263
195,649,214,257
196,644,220,256
197,644,226,250
198,662,214,244
199,650,214,256
200,653,211,256
201,647,214,259
202,652,211,257
203,655,206,259
204,652,203,265
205,643,210,267
206,656,204,260
207,649,205,266
208,649,206,265
209,648,208,264
210,650,208,262
211,653,205,262
212,648,207,265
213,644,212,264
214,650,212,258
215,647,215,258
216,651,214,255
217,646,218,256
218,649,219,252
219,652,217,251
220,651,215,254
221,651,213,256
222,644,219,257
223,647,222,251
224,653,217,250
225,648,219,253
226,652,217,251
227,652,215,253
228,646,219,255
229,648,221,251
230,650,221,249
231,650,221,249
232,650,220,250
233,649,221,250
234,644,227,249
235,649,228,243
236,647,231,242
237,654,227,239
238,650,227,243
239,642,235,243
