t,q,j,a
0,1120,0,0
1,1118,0,2
2,1116,0,4
3,1046,0,74
4,803,0,317
5,672,0,448
6,666,0,454
7,662,0,458
8,666,0,454
9,678,0,442
10,669,0,451
11,673,0,447
12,667,0,453
13,666,0,454
14,664,0,456
15,661,0,459
16,671,0,449
17,673,0,447
18,665,0,455
19,674,0,446
20,669,0,451
21,669,0,451
22,672,0,448
23,661,0,459
24,663,0,457
25,674,0,446
26,672,0,448
27,668,0,452
28,667,0,453
29,667,0,453
30,673,0,447
31,668,0,452
32,664,0,456
33,666,0,454
34,669,0,451
35,672,0,448
36,669,0,451
37,669,0,451
38,670,0,450
39,677,0,443
40,669,0,451
41,677,0,443
42,669,0,451
43,671,0,449
44,673,0,447
45,668,0,452
46,663,0,457
47,673,0,447
48,663,0,457
49,665,0,455
50,665,0,455
51,672,0,448
52,668,0,452
53,677,0,443
54,674,0,446
55,669,0,451
56,670,0,450
57,671,0,449
58,665,0,455
59,668,0,452
60,667,0,453
61,675,0,445
62,670,0,450
63,666,0,454
64,666,0,454
65,664,0,456
66,668,0,452
67,671,0,449
68,675,0,445
69,671,0,449
70,662,0,458
71,666,0,454
72,663,0,457
73,664,0,456
74,665,0,455
75,666,0,454
76,666,0,454
77,661,0,459
78,664,0,456
79,672,0,448
80,664,0,456
81,663,0,457
82,668,0,452
83,676,0,444
84,666,0,454
85,666,0,454
86,670,0,450
87,669,0,451
88,667,0,453
89,671,0,449
90,672,0,448
91,667,0,453
92,673,0,447
93,673,0,447
94,667,0,453
95,671,0,449
96,669,0,451
97,670,0,450
98,667,0,453
99,668,0,452
100,673,0,447
101,667,0,453
102,680,0,440
103,674,0,446
104,668,0,452
105,672,0,448
106,668,0,452
107,670,0,450
108,675,0,445
109,671,0,449
110,670,0,450
111,667,0,453
112,664,0,456
113,668,0,452
114,667,0,453
115,662,0,458
116,671,0,449
117,673,0,447
118,665,0,455
119,669,0,451
120,669,0,451
121,666,0,454
122,667,0,453
123,669,0,451
124,670,0,450
125,675,0,445
126,674,0,446
127,669,0,451
128,671,0,449
129,669,0,451
130,673,0,447
131,662,0,458
132,664,0,456
133,669,0,451
134,668,0,452
135,667,0,453
136,669,0,451
137,668,0,452
138,667,0,453
139,671,0,449
140,667,0,453
141,667,0,453
142,669,0,451
143,671,0,449
144,669,0,451
145,667,0,453
146,668,0,452
147,674,0,446
148,667,0,453
149,671,0,449
150,668,0,452
151,672,0,448
152,671,0,449
153,667,0,453
154,673,0,447
155,664,0,456
156,663,0,457
157,670,0,450
158,662,0,458
159,661,0,459
160,663,0,457
161,667,0,453
162,672,0,448
163,673,0,447
164,657,0,463
165,666,0,454
166,670,0,450
167,668,0,452
168,665,0,455
169,669,0,451
170,666,0,454
171,669,0,451
172,676,0,444
173,673,0,447
174,681,0,439
175,676,0,444
176,668,0,452
177,672,0,448
178,672,0,448
179,667,0,453
180,668,0,452
181,665,0,455
182,665,0,455
183,676,0,444
184,662,0,458
185,667,0,453
186,671,0,449
187,668,0,452
188,673,0,447
189,666,0,454
190,672,0,448
191,673,0,447
192,673,0,447
193,674,0,446
194,664,0,456
195,677,0,443
196,667,0,453
197,672,0,448
198,675,0,445
199,662,0,458
200,668,0,452
201,665,0,455
202,664,0,456
203,662,0,458
204,665,0,455
205,670,0,450
206,666,0,454
207,667,0,453
208,666,0,454
209,670,0,450
210,673,0,447
211,666,0,454
212,664,0,456
213,668,0,452
214,674,0,446
215,671,0,449
216,670,0,450
217,681,0,439
218,665,0,455
219,671,0,449
220,670,0,450
221,672,0,448
222,671,0,449
223,667,0,453
224,669,0,451
225,665,0,455
226,672,0,448
227,666,0,454
228,671,0,449
229,672,0,448
230,659,0,461
231,670,0,450
232,670,0,450
233,670,0,450
234,672,0,448
235,670,0,450
236,668,0,452
237,668,0,452
238,666,0,454
239,672,0,448
240,659,0,461
241,677,0,443
242,670,0,450
243,670,0,450
244,670,0,450
245,668,0,452
246,665,0,455
247,670,0,450
248,672,0,448
249,666,0,454
250,667,0,453
251,665,0,455
252,676,0,444
253,668,0,452
254,676,0,444
255,676,0,444
256,662,0,458
257,669,0,451
258,668,0,452
259,674,0,446
260,666,0,454
261,671,0,449
262,665,0,455
263,675,0,445
264,673,0,447
265,671,0,449
266,667,0,453
267,669,0,451
268,668,0,452
269,666,0,454
270,667,0,453
271,670,0,450
272,669,0,451
273,665,0,455
274,661,0,459
275,678,0,442
276,665,0,455
277,666,0,454
278,677,0,443
279,677,0,443
280,666,0,454
281,670,0,450
282,665,0,455
283,670,0,450
284,667,0,453
285,667,0,453
286,670,0,450
287,669,0,451
288,673,0,447
289,673,0,447
290,665,0,455
291,673,0,447
292,669,0,451
293,669,0,451
294,671,0,449
295,672,0,448
296,666,0,454
297,667,0,453
298,668,0,452
299,671,0,449
300,671,0,449
301,678,0,442
302,671,0,449
303,674,0,446
304,666,0,454
305,669,0,451
306,665,0,455
307,673,0,447
308,672,0,448
309,674,0,446
310,665,0,455
311,669,0,451
312,667,0,453
313,676,0,444
314,665,0,455
315,669,0,451
316,663,0,457
317,674,0,446
318,667,0,453
319,675,0,445
320,678,0,442
321,668,0,452
322,668,0,452
323,671,0,449
324,669,0,451
325,665,0,455
326,671,0,449
327,670,0,450
328,664,0,456
329,668,0,452
330,671,0,449
331,667,0,453
332,660,0,460
333,667,0,453
334,665,0,455
335,675,0,445
336,667,0,453
337,675,0,445
338,672,0,448
339,669,0,451
340,677,0,443
341,669,0,451
342,675,0,445
343,673,0,447
344,665,0,455
345,668,0,452
346,672,0,448
347,664,0,456
348,672,0,448
349,673,0,447
350,661,0,459
351,670,0,450
352,671,0,449
