t,q,j,a
0,1120,0,0
1,1067,21,32
2,814,63,243
3,589,124,407
4,593,176,351
5,591,230,299
6,593,284,243
7,597,334,189
8,600,382,138
9,612,432,76
10,646,462,12
11,671,448,1
12,695,425,0
13,714,406,0
14,739,381,0
15,754,365,1
16,765,355,0
17,782,338,0
18,803,317,0
19,825,295,0
20,841,278,1
21,864,256,0
22,884,236,0
23,906,214,0
24,915,205,0
25,929,191,0
26,943,177,0
27,966,154,0
28,980,140,0
29,1004,116,0
30,1027,93,0
31,1045,75,0
32,1057,63,0
33,1066,54,0
34,1080,40,0
35,1088,32,0
36,1048,34,38
37,854,66,200
38,595,123,402
39,590,179,351
40,592,233,295
41,596,283,241
42,603,326,191
43,600,374,146
44,622,415,83
45,644,450,26
46,662,457,1
47,672,447,1
48,697,422,1
49,709,411,0
50,729,391,0
51,751,369,0
52,772,348,0
53,790,330,0
54,806,314,0
55,834,286,0
56,862,258,0
57,877,243,0
58,894,226,0
59,908,212,0
60,935,185,0
61,958,162,0
62,976,143,1
63,1001,119,0
64,1015,104,1
65,1031,89,0
66,1047,73,0
67,1058,61,1
68,1069,51,0
69,1080,40,0
70,1085,35,0
71,1094,26,0
72,1100,20,0
73,1101,19,0
74,1102,17,1
75,1103,17,0
76,1100,19,1
77,1102,18,0
78,1102,18,0
79,1045,32,43
80,771,75,274
81,592,131,397
82,589,186,345
83,596,237,287
84,598,285,237
85,596,335,189
86,604,378,138
87,607,425,88
88,651,455,14
89,667,453,0
90,688,432,0
91,707,413,0
92,726,394,0
93,743,377,0
94,764,356,0
95,777,342,1
96,793,327,0
97,808,311,1
98,817,303,0
99,839,281,0
100,857,262,1
101,886,234,0
102,902,218,0
103,927,193,0
104,948,172,0
105,965,153,2
106,987,132,1
107,1003,117,0
108,1029,89,2
109,1040,80,0
110,1051,68,1
111,1062,58,0
112,1065,55,0
113,1076,44,0
114,1083,37,0
115,1092,28,0
116,1097,23,0
117,1095,25,0
118,1097,23,0
119,1097,23,0
120,1096,23,1
121,1097,23,0
122,1098,22,0
123,1096,23,1
124,1098,22,0
125,1097,23,0
126,1099,21,0
127,1098,22,0
128,1100,20,0
129,1100,20,0
130,1098,22,0
131,1099,21,0
132,1099,21,0
133,1100,20,0
134,1101,19,0
135,1101,19,0
136,1104,16,0
137,1101,18,1
138,1099,21,0
139,1102,18,0
140,1101,18,1
141,1100,19,1
142,1100,20,0
143,1101,19,0
144,1099,21,0
145,1100,20,0
146,1096,23,1
147,1097,23,0
148,1097,23,0
149,1095,25,0
150,1097,23,0
151,1095,25,0
152,1096,24,0
153,1099,21,0
154,1098,22,0
155,1097,23,0
156,1099,21,0
157,1097,21,2
158,1099,21,0
159,1098,22,0
160,1096,24,0
161,1097,23,0
162,1099,21,0
163,1098,22,0
164,1100,20,0
165,1098,21,1
166,1099,20,1
167,1100,20,0
168,1100,20,0
169,1101,19,0
170,1100,20,0
171,1100,20,0
172,1101,19,0
173,1100,20,0
174,1102,17,1
175,1102,18,0
176,1102,18,0
177,1099,21,0
178,1034,31,55
179,782,78,260
180,590,139,391
181,593,193,334
182,593,244,283
183,593,297,230
184,590,352,178
185,609,392,119
186,632,431,57
187,648,452,20
188,675,445,0
189,681,439,0
190,702,418,0
191,721,399,0
192,735,385,0
193,751,369,0
194,766,354,0
195,790,329,1
196,812,308,0
197,830,290,0
198,857,263,0
199,878,242,0
200,904,216,0
201,917,203,0
202,939,181,0
203,960,160,0
204,973,146,1
205,995,125,0
206,1012,107,1
207,1030,89,1
208,1037,82,1
209,1053,67,0
210,1072,48,0
211,1090,30,0
212,1093,27,0
213,1097,23,0
214,1099,21,0
215,1099,21,0
216,1101,19,0
217,1101,19,0
218,1100,20,0
219,1101,19,0
220,1104,16,0
221,1101,18,1
222,1101,19,0
223,1101,19,0
224,1100,20,0
225,1101,19,0
226,1102,18,0
227,1101,18,1
228,1101,19,0
229,1100,20,0
230,1100,20,0
231,1104,16,0
232,1101,19,0
233,1102,18,0
234,1101,19,0
235,1101,19,0
236,1101,19,0
237,1103,17,0
238,1101,19,0
239,1103,17,0
