t,q,j,a
0,1120,0,0
1,1105,15,0
2,1107,13,0
3,1105,13,2
4,1105,15,0
5,1105,15,0
6,1106,14,0
7,1105,14,1
8,1106,14,0
9,1106,14,0
10,1107,13,0
11,1106,13,1
12,1105,15,0
13,1105,15,0
14,1105,15,0
15,1105,15,0
16,1105,15,0
17,1106,14,0
18,1105,15,0
19,1106,14,0
20,1106,14,0
21,1106,14,0
22,1107,13,0
23,1108,12,0
24,1105,14,1
25,1105,15,0
26,1106,14,0
27,1106,14,0
28,1107,13,0
29,1108,12,0
30,1106,14,0
31,1107,13,0
32,1105,15,0
33,1106,14,0
34,1107,13,0
35,1105,15,0
36,1106,14,0
37,1108,12,0
38,1107,12,1
39,1106,14,0
40,1105,15,0
41,1105,15,0
42,1106,14,0
43,1106,14,0
44,1105,15,0
45,1105,15,0
46,1105,15,0
47,1105,15,0
48,1106,14,0
49,1106,14,0
50,1106,14,0
51,1107,13,0
52,1105,15,0
53,1106,14,0
54,1106,14,0
55,1108,12,0
56,1105,15,0
57,1106,14,0
58,1108,12,0
59,1107,13,0
60,1107,13,0
61,1106,14,0
62,1106,14,0
63,1106,14,0
64,1106,14,0
65,1105,15,0
66,1105,15,0
67,1105,15,0
68,1105,15,0
69,1105,15,0
70,1108,12,0
71,1106,14,0
72,1105,15,0
73,1106,14,0
74,1105,15,0
75,1106,14,0
76,1106,14,0
77,1106,14,0
78,1106,14,0
79,1105,15,0
80,1106,14,0
81,1107,13,0
82,1105,15,0
83,1108,12,0
84,1107,13,0
85,1107,13,0
86,1105,15,0
87,1106,14,0
88,1107,13,0
89,1105,15,0
90,1106,14,0
91,1106,14,0
92,1108,12,0
93,1108,10,2
94,1105,15,0
95,1105,15,0
96,1106,14,0
97,1106,13,1
98,1105,15,0
99,1106,14,0
100,1108,12,0
101,1106,14,0
102,1107,13,0
103,1106,13,1
104,1106,14,0
105,1107,13,0
106,1106,14,0
107,1106,14,0
108,1106,14,0
109,1105,15,0
110,1106,14,0
111,1106,14,0
112,1106,14,0
113,1106,14,0
114,1108,12,0
115,1106,14,0
116,1106,14,0
117,1106,14,0
118,1106,14,0
119,1106,14,0
120,1106,14,0
121,1106,14,0
122,1106,14,0
123,1106,14,0
124,1106,14,0
125,1105,15,0
126,1106,14,0
127,1105,15,0
128,1105,15,0
129,1107,13,0
130,1106,13,1
131,1107,12,1
132,1108,12,0
133,1106,13,1
134,1108,12,0
135,1106,14,0
136,1106,14,0
137,1106,14,0
138,1105,15,0
139,1107,13,0
140,1105,15,0
141,1107,13,0
142,1105,15,0
143,1106,14,0
144,1107,13,0
145,1108,12,0
146,1106,14,0
147,1106,14,0
148,1105,15,0
149,1105,15,0
150,1106,14,0
151,1106,14,0
152,1105,14,1
153,1106,14,0
154,1108,12,0
155,1107,13,0
156,1105,15,0
157,1105,15,0
158,1105,15,0
159,1105,15,0
160,1106,14,0
161,1106,14,0
162,1107,12,1
163,1105,15,0
164,1107,13,0
165,1107,13,0
166,1107,13,0
167,1106,14,0
168,1106,14,0
169,1105,15,0
170,1106,14,0
171,1105,15,0
172,1107,13,0
173,1106,14,0
174,1106,14,0
175,1105,15,0
176,1107,13,0
177,1107,13,0
178,1105,15,0
179,1106,14,0
180,1106,14,0
181,1106,14,0
182,1107,13,0
183,1106,14,0
184,1105,15,0
185,1106,14,0
186,1106,14,0
187,1106,14,0
188,1108,12,0
189,1109,11,0
190,1106,13,1
191,1107,13,0
192,1105,14,1
193,1106,14,0
194,1106,14,0
195,1105,15,0
196,1107,13,0
197,1105,15,0
198,1106,14,0
199,1105,15,0
200,1108,12,0
201,1105,15,0
202,1105,15,0
203,1108,12,0
204,1107,13,0
205,1105,15,0
206,1107,13,0
207,1105,15,0
208,1106,14,0
209,1106,14,0
210,1109,11,0
211,1106,13,1
212,1106,14,0
213,1108,12,0
214,1105,15,0
215,1105,15,0
216,1106,14,0
217,1106,14,0
218,1106,14,0
219,1105,14,1
220,1106,14,0
221,1105,15,0
222,1106,14,0
223,1105,15,0
224,1105,15,0
225,1105,15,0
226,1107,13,0
227,1105,15,0
228,1106,14,0
229,1106,14,0
230,1106,14,0
231,1108,12,0
232,1108,12,0
233,1106,14,0
234,1107,12,1
235,1105,15,0
236,1106,14,0
237,1107,12,1
238,1105,14,1
239,1105,15,0
240,1106,14,0
241,1106,14,0
242,1107,13,0
243,1106,14,0
244,1105,15,0
245,1107,13,0
246,1106,14,0
247,1106,14,0
248,1105,15,0
249,1105,15,0
250,1106,13,1
251,1104,16,0
252,1106,14,0
253,1105,14,1
254,1107,13,0
255,1105,15,0
256,1104,16,0
257,1105,15,0
258,1105,15,0
259,1104,16,0
260,1104,16,0
261,1106,14,0
262,1104,16,0
263,1104,16,0
264,1104,16,0
265,1105,15,0
266,1106,14,0
267,1105,15,0
268,1105,15,0
269,1104,16,0
270,1105,15,0
271,1105,15,0
272,1106,14,0
273,1107,13,0
274,1108,12,0
275,1105,15,0
276,1105,15,0
277,1106,14,0
278,1105,15,0
279,1106,14,0
280,1107,13,0
281,1107,13,0
282,1107,13,0
283,1106,14,0
284,1105,15,0
285,1105,15,0
286,1105,15,0
287,1106,14,0
288,1106,14,0
289,1106,14,0
290,1106,14,0
291,1105,15,0
292,1106,14,0
293,1107,13,0
294,1107,13,0
295,1105,14,1
296,1106,14,0
297,1107,13,0
298,1108,12,0
299,1106,13,1
300,1107,13,0
301,1105,14,1
302,1106,14,0
303,1106,14,0
304,1105,15,0
305,1105,15,0
306,1105,15,0
307,1106,14,0
308,1108,12,0
309,1105,13,2
310,1105,15,0
311,1105,15,0
312,1106,14,0
313,1105,15,0
314,1107,13,0
315,1107,13,0
316,1108,12,0
317,1107,13,0
318,1105,15,0
319,1106,14,0
320,1105,15,0
321,1106,14,0
322,1105,15,0
323,1106,14,0
324,1106,14,0
325,1105,15,0
326,1108,12,0
327,1107,13,0
328,1107,13,0
329,1105,15,0
330,1105,15,0
331,1106,14,0
332,1106,14,0
333,1106,14,0
334,1105,15,0
335,1107,13,0
336,1107,13,0
337,1106,14,0
338,1106,14,0
339,1107,13,0
340,1105,15,0
341,1105,15,0
342,1106,14,0
343,1105,15,0
344,1106,14,0
345,1106,14,0
346,1107,13,0
347,1106,14,0
348,1107,13,0
349,1106,14,0
350,1106,14,0
351,1106,14,0
352,1107,13,0
353,1105,15,0
354,1105,15,0
355,1107,13,0
356,1105,15,0
357,1105,15,0
358,1108,12,0
359,1108,12,0
360,1105,15,0
361,1107,13,0
362,1107,13,0
363,1105,15,0
364,1105,15,0
365,1106,14,0
366,1106,14,0
367,1105,15,0
368,1105,15,0
369,1105,15,0
370,1106,14,0
371,1105,15,0
372,1105,15,0
373,1106,14,0
374,1107,13,0
375,1106,13,1
376,1107,13,0
377,1107,13,0
378,1105,15,0
379,1106,14,0
380,1107,13,0
381,1106,14,0
382,1106,14,0
383,1107,13,0
384,1108,12,0
385,1106,14,0
386,1107,13,0
387,1107,13,0
388,1107,13,0
389,1108,12,0
390,1105,15,0
391,1106,14,0
392,1107,13,0
393,1108,12,0
394,1105,14,1
395,1105,15,0
396,1106,14,0
397,1106,14,0
398,1106,14,0
399,1105,14,1
400,1107,13,0
401,1106,14,0
402,1107,13,0
403,1107,13,0
404,1106,14,0
405,1107,13,0
406,1106,14,0
407,1109,11,0
408,1105,15,0
409,1105,15,0
410,1107,13,0
411,1107,13,0
412,1106,14,0
413,1105,15,0
414,1106,14,0
415,1106,14,0
416,1106,14,0
417,1105,15,0
418,1106,14,0
419,1107,13,0
420,1105,15,0
421,1106,14,0
422,1105,15,0
423,1107,13,0
424,1106,14,0
425,1105,15,0
426,1106,14,0
427,1106,14,0
428,1106,14,0
429,1106,14,0
430,1107,13,0
431,1105,15,0
432,1107,13,0
433,1105,15,0
434,1106,14,0
435,1108,12,0
436,1107,13,0
437,1108,12,0
438,1105,15,0
439,1107,13,0
440,1108,11,1
441,1105,14,1
442,1106,14,0
443,1106,14,0
444,1105,15,0
445,1106,14,0
446,1105,15,0
447,1105,15,0
448,1105,15,0
449,1107,13,0
450,1105,15,0
451,1105,15,0
452,1109,11,0
453,1106,13,1
454,1108,12,0
455,1105,15,0
456,1105,15,0
457,1106,14,0
458,1106,14,0
459,1106,13,1
460,1106,14,0
461,1105,15,0
462,1106,14,0
463,1107,13,0
464,1107,12,1
465,1108,12,0
466,1106,14,0
467,1105,15,0
468,1107,13,0
469,1106,14,0
470,1106,13,1
471,1107,13,0
472,1106,14,0
473,1105,15,0
474,1106,14,0
475,1106,14,0
476,1108,12,0
477,1107,13,0
478,1105,15,0
479,1107,13,0
480,1106,14,0
481,1107,13,0
482,1105,15,0
483,1106,14,0
484,1106,14,0
485,1107,13,0
486,1106,14,0
487,1106,13,1
488,1107,13,0
489,1105,15,0
490,1106,14,0
491,1106,14,0
492,1107,13,0
493,1106,14,0
494,1105,15,0
495,1106,14,0
496,1106,14,0
497,1105,15,0
498,1105,15,0
499,1106,14,0
500,1105,15,0
501,1106,14,0
502,1108,12,0
503,1105,15,0
504,1106,14,0
505,1107,13,0
506,1107,13,0
507,1105,15,0
508,1107,13,0
509,1106,14,0
510,1105,15,0
511,1108,12,0
512,1105,14,1
513,1106,14,0
514,1109,11,0
515,1106,13,1
516,1106,14,0
517,1106,14,0
518,1106,14,0
519,1107,13,0
520,1107,12,1
521,1107,13,0
522,1105,15,0
523,1107,13,0
524,1105,15,0
525,1106,14,0
526,1106,14,0
527,1107,13,0
528,1106,14,0
529,1105,14,1
530,1106,14,0
531,1105,15,0
532,1105,15,0
533,1105,15,0
534,1106,14,0
535,1106,14,0
536,1106,13,1
537,1105,15,0
538,1107,13,0
539,1108,11,1
540,1107,13,0
541,1105,14,1
542,1106,14,0
543,1106,14,0
544,1105,15,0
545,1105,15,0
546,1107,13,0
547,1106,13,1
548,1105,15,0
549,1107,13,0
550,1106,14,0
551,1106,14,0
552,1105,15,0
553,1105,15,0
554,1106,14,0
555,1105,15,0
556,1106,14,0
557,1108,12,0
558,1106,14,0
559,1106,14,0
560,1105,15,0
561,1105,15,0
562,1105,15,0
563,1106,14,0
564,1105,15,0
565,1107,13,0
566,1106,13,1
