t,q,j,a
0,1120,0,0
1,1098,11,11
2,932,55,133
3,638,114,368
4,609,171,340
5,609,227,284
6,616,278,226
7,615,332,173
8,623,383,114
9,633,428,59
10,657,455,8
11,679,441,0
12,690,430,0
13,707,413,0
14,723,397,0
15,743,377,0
16,766,354,0
17,785,335,0
18,803,316,1
19,818,293,9
20,816,290,14
21,830,282,8
22,850,270,0
23,871,248,1
24,890,230,0
25,913,207,0
26,934,185,1
27,946,174,0
28,951,160,9
29,901,154,65
30,762,181,177
31,647,216,257
32,626,257,237
33,626,298,196
34,640,326,154
35,632,367,121
36,663,395,62
37,681,415,24
38,699,420,1
39,718,402,0
40,744,375,1
41,750,366,4
42,768,352,0
43,781,338,1
44,798,320,2
45,817,303,0
46,840,280,0
47,855,264,1
48,873,247,0
49,885,235,0
50,905,213,2
51,891,207,22
52,831,226,63
53,761,243,116
54,661,277,182
55,653,317,150
56,643,359,118
57,663,387,70
58,701,408,11
59,737,383,0
60,759,361,0
61,784,336,0
62,808,311,1
63,830,290,0
64,850,270,0
65,865,255,0
66,877,243,0
67,891,229,0
68,898,222,0
69,918,202,0
70,940,180,0
71,955,164,1
72,962,149,9
73,944,147,29
74,807,171,142
75,643,216,261
76,616,265,239
77,619,314,187
78,630,361,129
79,659,388,73
80,699,405,16
81,723,397,0
82,747,372,1
83,766,354,0
84,785,334,1
85,776,322,22
86,771,319,30
87,774,324,22
88,768,330,22
89,756,331,33
90,768,331,21
91,781,332,7
92,802,318,0
93,819,301,0
94,839,281,0
95,852,268,0
96,873,246,1
97,880,239,1
98,900,220,0
99,931,189,0
100,953,167,0
101,973,147,0
102,985,134,1
103,1004,115,1
104,1025,95,0
105,1033,87,0
106,1048,72,0
107,1049,69,2
108,985,74,61
109,802,114,204
110,636,166,318
111,614,218,288
112,623,262,235
113,618,310,192
114,638,343,139
115,637,383,100
116,662,424,34
117,690,428,2
118,704,415,1
119,718,402,0
120,729,391,0
121,748,372,0
122,760,360,0
123,772,348,0
124,792,325,3
125,816,304,0
126,830,290,0
127,839,275,6
128,823,268,29
129,825,275,20
130,827,283,10
131,809,286,25
132,777,302,41
133,759,315,46
134,780,307,33
135,772,319,29
136,763,324,33
137,780,316,24
138,801,317,2
139,835,285,0
140,856,263,1
141,875,245,0
142,895,224,1
143,910,209,1
144,921,199,0
145,932,186,2
146,925,177,18
147,858,194,68
148,730,237,153
149,630,284,206
150,630,328,162
151,639,368,113
152,658,399,63
153,694,415,11
154,715,405,0
155,745,374,1
156,770,350,0
157,792,328,0
158,811,309,0
159,826,293,1
160,848,272,0
161,858,262,0
162,874,245,1
163,884,229,7
164,870,222,28
165,848,237,35
166,813,265,42
167,838,274,8
168,855,265,0
169,874,246,0
170,890,230,0
171,911,208,1
172,930,190,0
173,948,172,0
174,968,152,0
175,984,136,0
176,1000,120,0
177,1019,101,0
178,1025,95,0
179,1035,85,0
180,1048,72,0
181,1050,70,0
182,1057,63,0
183,1060,58,2
184,1025,68,27
185,853,95,172
186,643,149,328
187,617,199,304
188,619,247,254
189,629,285,206
190,622,329,169
191,632,363,125
192,628,411,81
193,656,437,27
194,686,432,2
195,707,413,0
196,720,399,1
197,739,381,0
198,757,363,0
199,777,342,1
200,789,331,0
201,806,314,0
202,821,299,0
203,842,278,0
204,855,265,0
205,876,244,0
206,869,241,10
207,887,232,1
208,912,207,1
209,932,188,0
210,948,172,0
211,972,146,2
212,987,132,1
213,1005,115,0
214,1026,94,0
215,1039,80,1
216,1055,65,0
217,1061,59,0
218,1064,55,1
219,1070,50,0
220,1080,40,0
221,1065,40,15
222,947,53,120
223,713,103,304
224,612,160,348
225,609,218,293
226,614,271,235
227,616,322,182
228,626,365,129
229,640,406,74
230,665,435,20
231,689,429,2
232,717,403,0
233,735,385,0
234,749,371,0
235,776,344,0
236,785,334,1
237,802,318,0
238,820,300,0
239,838,282,0
240,854,266,0
241,876,244,0
242,890,230,0
243,897,223,0
244,895,214,11
245,873,210,37
246,825,228,67
247,704,255,161
248,638,292,190
249,629,335,156
250,644,371,105
251,663,405,52
252,692,415,13
253,721,394,5
254,746,374,0
255,770,349,1
256,785,333,2
257,808,309,3
258,825,295,0
259,834,282,4
260,853,267,0
261,872,248,0
262,884,236,0
263,898,222,0
264,911,209,0
265,925,195,0
266,937,183,0
267,952,167,1
268,966,153,1
269,982,137,1
270,989,131,0
271,1002,116,2
272,982,108,30
273,905,125,90
274,681,165,274
275,635,196,289
276,622,240,258
277,617,290,213
278,624,332,164
279,619,383,118
280,645,425,50
281,671,441,8
282,689,430,1
283,709,410,1
284,730,390,0
285,746,374,0
286,761,359,0
287,781,338,1
288,796,324,0
289,810,308,2
290,807,299,14
291,833,287,0
292,856,264,0
293,871,249,0
294,890,230,0
295,895,223,2
296,916,204,0
297,936,184,0
298,954,166,0
299,976,143,1
300,986,130,4
301,948,129,43
302,833,143,144
303,654,183,283
304,632,218,270
305,621,264,235
306,630,304,186
307,634,347,139
308,639,386,95
309,648,425,47
310,679,440,1
311,696,424,0
312,719,401,0
313,742,378,0
314,756,364,0
315,773,347,0
316,787,333,0
317,807,313,0
318,824,296,0
319,848,272,0
320,863,257,0
321,887,232,1
322,900,220,0
323,915,204,1
324,929,191,0
325,951,169,0
326,972,147,1
