t,q,j,a
0,1120,0,0
1,1099,16,5
2,1097,23,0
3,1096,24,0
4,1096,24,0
5,1097,23,0
6,1065,29,26
7,940,61,119
8,677,118,325
9,629,174,317
10,629,230,261
11,633,280,207
12,637,329,154
13,648,378,94
14,670,413,37
15,686,432,2
16,698,422,0
17,715,405,0
18,729,391,0
19,742,378,0
20,758,362,0
21,774,346,0
22,785,335,0
23,801,319,0
24,813,307,0
25,833,287,0
26,848,272,0
27,857,263,0
28,863,256,1
29,871,249,0
30,878,242,0
31,892,228,0
32,901,219,0
33,910,210,0
34,919,201,0
35,929,191,0
36,940,179,1
37,953,166,1
38,972,148,0
39,984,135,1
40,996,124,0
41,1004,116,0
42,1004,108,8
43,967,112,41
44,852,138,130
45,648,189,283
46,647,229,244
47,648,268,204
48,640,316,164
49,636,367,117
50,662,405,53
51,678,435,7
52,697,423,0
53,711,409,0
54,730,390,0
55,740,380,0
56,748,372,0
57,755,365,0
58,764,356,0
59,769,351,0
60,780,340,0
61,794,326,0
62,806,314,0
63,822,298,0
64,838,282,0
65,849,271,0
66,862,256,2
67,870,249,1
68,882,238,0
69,900,220,0
70,908,211,1
71,929,191,0
72,940,179,1
73,941,173,6
74,892,176,52
75,786,202,132
76,686,244,190
77,639,291,190
78,651,332,137
79,643,383,94
80,678,416,26
81,702,417,1
82,725,395,0
83,743,377,0
84,759,360,1
85,770,350,0
86,787,333,0
87,804,316,0
88,811,308,1
89,823,297,0
90,833,287,0
91,842,278,0
92,852,268,0
93,863,257,0
94,866,253,1
95,876,244,0
96,889,231,0
97,897,223,0
98,905,215,0
99,905,208,7
100,909,209,2
101,920,200,0
102,928,192,0
103,942,178,0
104,931,162,27
105,908,174,38
106,907,188,25
107,833,204,83
108,718,243,159
109,650,283,187
110,646,325,149
111,649,375,96
112,689,412,19
113,719,401,0
114,741,379,0
115,757,363,0
116,773,347,0
117,789,331,0
118,800,320,0
119,808,310,2
120,806,310,4
121,819,301,0
122,833,287,0
123,838,282,0
124,848,272,0
125,854,264,2
126,840,258,22
127,824,273,23
128,823,284,13
129,810,289,21
130,809,294,17
131,830,290,0
132,837,282,1
133,841,279,0
134,856,264,0
135,872,248,0
136,885,235,0
137,900,220,0
138,917,203,0
139,928,190,2
140,945,175,0
141,950,164,6
142,941,163,16
143,915,174,31
144,834,202,84
145,715,243,162
146,652,283,185
147,654,323,143
148,652,371,97
149,682,400,38
150,707,412,1
151,719,401,0
152,729,390,1
153,736,384,0
154,749,371,0
155,766,354,0
156,781,339,0
157,798,322,0
158,813,307,0
159,827,293,0
160,832,282,6
161,842,278,0
162,854,266,0
163,859,258,3
164,868,252,0
165,884,236,0
166,897,223,0
167,910,209,1
168,923,196,1
169,930,190,0
170,943,177,0
171,959,161,0
172,965,155,0
173,975,145,0
174,988,132,0
175,996,124,0
176,1005,115,0
177,1014,106,0
178,1027,93,0
179,1037,83,0
180,1044,76,0
181,1050,70,0
182,1062,57,1
183,1071,49,0
184,1078,42,0
185,1077,39,4
186,962,52,106
187,717,101,302
188,626,161,333
189,630,216,274
190,625,276,219
191,639,322,159
192,641,369,110
193,654,416,50
194,670,449,1
195,684,436,0
196,696,424,0
197,710,410,0
198,721,399,0
199,746,374,0
200,753,367,0
201,768,352,0
202,780,340,0
203,787,332,1
204,803,317,0
205,814,306,0
206,825,295,0
207,835,285,0
208,847,273,0
209,863,256,1
210,882,238,0
211,894,226,0
212,912,207,1
213,923,197,0
214,935,185,0
215,944,176,0
216,952,168,0
217,951,167,2
218,961,159,0
219,973,147,0
220,989,131,0
221,998,122,0
222,1009,109,2
223,982,104,34
224,923,115,82
225,756,148,216
226,647,197,276
227,635,246,239
228,639,289,192
229,635,340,145
230,650,384,86
231,681,415,24
232,694,426,0
233,704,416,0
234,709,405,6
235,726,394,0
236,735,385,0
237,752,368,0
238,763,356,1
239,775,345,0
240,781,339,0
241,788,332,0
242,797,322,1
243,810,310,0
244,816,304,0
245,837,283,0
246,845,274,1
247,857,263,0
248,872,248,0
249,882,238,0
250,896,224,0
251,908,210,2
252,922,198,0
253,937,183,0
254,949,171,0
255,961,159,0
256,970,150,0
257,982,138,0
258,992,128,0
259,1002,118,0
260,1017,103,0
261,1024,89,7
262,967,90,63
263,789,130,201
264,641,181,298
265,639,227,254
266,639,275,206
267,641,322,157
268,640,369,111
269,658,413,49
270,689,430,1
271,702,417,1
272,720,400,0
273,725,394,1
274,735,385,0
275,743,377,0
276,757,363,0
277,769,351,0
278,780,340,0
279,789,331,0
280,799,321,0
281,812,308,0
282,823,297,0
283,831,286,3
284,837,283,0
285,848,271,1
286,857,260,3
287,870,250,0
288,853,246,21
289,854,244,22
290,825,261,34
291,781,282,57
292,754,308,58
293,758,329,33
294,778,340,2
295,799,321,0
296,814,306,0
297,827,293,0
298,843,277,0
299,852,267,1
300,871,249,0
301,882,235,3
302,900,220,0
303,924,196,0
304,936,184,0
305,948,172,0
306,959,161,0
307,972,148,0
308,984,136,0
309,988,132,0
310,992,128,0
311,977,128,15
312,922,145,53
313,770,188,162
314,641,234,245
315,637,288,195
316,642,333,145
317,641,381,98
318,665,425,30
319,690,428,2
320,704,415,1
321,717,402,1
322,725,393,2
323,738,382,0
324,758,362,0
325,772,348,0
326,782,338,0
327,796,324,0
328,810,309,1
329,825,295,0
330,840,280,0
331,854,266,0
332,863,257,0
333,881,239,0
334,892,227,1
335,906,214,0
336,915,205,0
337,921,195,4
338,928,188,4
339,937,183,0
340,947,173,0
341,959,161,0
342,966,154,0
343,977,143,0
344,981,133,6
345,919,141,60
346,819,171,130
347,662,218,240
348,637,264,219
349,645,309,166
350,646,354,120
351,676,387,57
352,698,412,10
353,720,399,1
354,734,386,0
355,740,380,0
356,758,362,0
357,771,346,3
358,777,339,4
359,790,330,0
360,797,323,0
361,806,314,0
362,815,305,0
363,826,294,0
364,833,286,1
365,848,272,0
366,858,262,0
367,869,251,0
368,877,243,0
369,887,233,0
370,895,225,0
371,909,211,0
372,923,197,0
373,935,184,1
374,946,173,1
375,925,169,26
376,857,185,78
377,767,215,138
378,663,260,197
379,637,308,175
380,645,350,125
381,666,389,65
382,697,405,18
383,721,398,1
384,745,375,0
385,767,352,1
386,772,343,5
387,778,337,5
388,801,317,2
389,821,299,0
390,826,294,0
391,846,274,0
392,853,266,1
393,856,264,0
394,865,255,0
395,873,246,1
396,884,236,0
397,900,220,0
398,911,208,1
399,923,197,0
400,932,188,0
401,940,180,0
402,950,170,0
403,958,161,1
404,974,146,0
405,952,145,23
406,867,170,83
407,711,217,192
408,641,259,220
409,641,303,176
410,644,347,129
411,666,384,70
412,700,408,12
413,722,398,0
414,744,376,0
415,760,360,0
416,780,340,0
417,788,332,0
418,807,313,0
419,818,302,0
420,824,294,2
421,829,291,0
422,836,284,0
423,849,270,1
424,858,262,0
425,861,256,3
426,859,252,9
427,868,252,0
428,874,246,0
429,882,238,0
430,898,222,0
431,915,205,0
432,920,198,2
433,931,189,0
434,941,179,0
435,951,169,0
436,963,157,0
437,974,146,0
438,989,131,0
439,1006,114,0
440,1014,106,0
441,960,112,48
442,824,142,154
443,656,195,269
444,635,243,242
445,647,280,193
446,635,336,149
447,646,379,95
448,666,423,31
449,687,431,2
450,697,422,1
451,714,406,0
452,725,394,1
453,734,386,0
454,746,371,3
455,747,366,7
456,764,356,0
457,776,344,0
458,795,325,0
459,815,305,0
460,820,295,5
461,835,285,0
462,846,274,0
463,859,260,1
464,869,251,0
465,886,234,0
466,897,223,0
467,907,213,0
468,919,201,0
469,936,184,0
470,948,171,1
471,962,157,1
472,970,149,1
473,983,137,0
474,991,129,0
475,1001,119,0
476,1013,107,0
477,1018,101,1
478,1033,87,0
479,1035,85,0
480,1048,72,0
481,1062,58,0
482,1070,45,5
483,957,68,95
484,739,116,265
485,631,169,320
486,638,222,260
487,635,280,205
488,632,336,152
489,636,392,92
490,669,433,18
491,680,440,0
492,690,430,0
493,702,418,0
494,718,402,0
495,731,389,0
496,740,380,0
497,750,370,0
498,764,356,0
499,783,337,0
500,793,327,0
501,809,311,0
502,819,301,0
503,830,290,0
504,844,275,1
505,856,264,0
506,872,248,0
507,891,229,0
508,909,209,2
509,922,197,1
510,931,188,1
511,935,184,1
512,940,180,0
513,961,159,0
514,971,149,0
515,979,141,0
516,990,130,0
517,996,123,1
518,1009,111,0
519,1022,98,0
520,1029,90,1
521,946,93,81
522,787,127,206
523,643,174,303
524,635,223,262
525,635,271,214
526,637,320,163
527,648,369,103
528,670,412,38
529,692,428,0
530,705,415,0
531,713,407,0
532,721,399,0
533,735,385,0
534,743,377,0
535,755,364,1
536,768,352,0
537,778,342,0
538,791,329,0
539,800,319,1
540,808,312,0
541,809,311,0
542,830,290,0
543,839,280,1
544,851,267,2
545,866,254,0
546,879,241,0
547,889,231,0
548,903,216,1
549,921,199,0
550,929,191,0
551,942,178,0
552,952,168,0
553,959,161,0
554,977,143,0
555,996,124,0
556,984,116,20
557,875,144,101
558,685,188,247
559,639,234,247
560,641,279,200
561,640,325,155
562,660,361,99
563,670,398,52
564,713,407,0
565,730,390,0
566,737,381,2
567,743,377,0
568,753,367,0
569,768,352,0
570,780,340,0
571,798,321,1
572,808,312,0
573,815,304,1
574,825,294,1
575,836,284,0
576,843,277,0
577,856,264,0
578,874,246,0
579,892,227,1
580,900,220,0
581,903,217,0
582,913,207,0
583,920,200,0
584,931,189,0
585,940,180,0
586,951,168,1
587,960,160,0
588,967,153,0
589,981,139,0
590,995,124,1
591,1008,112,0
592,1015,105,0
593,1029,91,0
594,1017,85,18
595,891,98,131
596,677,148,295
597,639,192,289
598,630,246,244
599,635,293,192
600,636,345,139
601,649,387,84
602,666,427,27
603,683,434,3
604,699,421,0
605,708,412,0
606,724,396,0
607,736,384,0
608,743,376,1
609,751,369,0
610,764,356,0
611,772,348,0
612,791,328,1
613,805,315,0
614,818,302,0
615,825,295,0
616,841,279,0
617,842,274,4
618,856,264,0
619,866,254,0
620,875,241,4
621,886,234,0
622,901,219,0
623,914,206,0
624,927,193,0
625,937,183,0
626,947,173,0
627,961,159,0
628,965,154,1
629,976,144,0
630,996,124,0
631,1006,114,0
632,1017,103,0
633,1026,86,8
634,1007,90,23
635,952,105,63
636,786,143,191
637,647,192,281
638,629,248,243
639,632,301,187
640,641,347,132
641,644,396,80
642,674,427,19
643,687,433,0
644,699,421,0
645,708,412,0
646,713,407,0
647,730,390,0
648,740,379,1
649,750,370,0
650,757,363,0
651,773,347,0
652,785,334,1
653,801,319,0
654,816,304,0
655,826,293,1
656,836,284,0
657,850,270,0
658,866,252,2
659,857,248,15
660,863,257,0
661,875,245,0
662,884,236,0
663,904,215,1
664,919,201,0
665,937,183,0
666,943,175,2
667,901,171,48
668,842,194,84
669,743,233,144
670,659,273,188
671,639,321,160
672,658,359,103
673,669,395,56
674,690,422,8
675,716,404,0
676,737,383,0
677,760,360,0
678,779,341,0
679,797,323,0
680,807,312,1
681,821,299,0
682,832,288,0
683,841,279,0
684,849,271,0
685,855,265,0
686,860,260,0
687,877,243,0
688,893,227,0
689,899,221,0
690,911,209,0
691,925,194,1
692,939,181,0
693,947,172,1
694,947,167,6
695,960,160,0
696,969,151,0
697,978,142,0
698,979,141,0
699,992,127,1
700,1006,114,0
701,1021,99,0
702,1022,98,0
703,1030,90,0
704,1039,81,0
705,1051,69,0
706,1063,57,0
707,1072,48,0
708,1081,39,0
709,1081,39,0
710,1087,33,0
711,1091,29,0
712,1070,31,19
713,945,68,107
714,667,127,326
715,628,184,308
716,629,240,251
717,636,289,195
718,633,343,144
719,638,399,83
720,665,440,15
721,675,444,1
722,685,435,0
723,695,425,0
724,707,413,0
725,719,401,0
726,736,384,0
727,749,371,0
728,760,360,0
729,787,333,0
730,794,326,0
731,797,320,3
732,812,308,0
733,829,290,1
734,845,274,1
735,858,262,0
736,866,253,1
737,879,241,0
738,888,232,0
739,899,221,0
740,910,209,1
741,919,201,0
742,933,187,0
743,946,173,1
744,957,163,0
745,968,152,0
746,981,137,2
747,994,126,0
748,1007,113,0
749,1024,96,0
750,1038,82,0
751,1045,75,0
752,1058,62,0
753,1071,49,0
754,1074,46,0
755,1072,45,3
756,996,56,68
757,825,99,196
758,645,155,320
759,632,208,280
760,631,262,227
761,631,315,174
762,639,364,117
763,663,412,45
764,679,437,4
765,694,426,0
766,708,411,1
767,717,403,0
768,731,389,0
769,740,380,0
770,752,368,0
771,765,354,1
772,779,341,0
773,787,331,2
774,802,318,0
775,817,303,0
776,831,288,1
777,839,281,0
778,847,273,0
779,852,262,6
780,866,252,2
781,876,242,2
782,891,229,0
783,905,214,1
784,919,201,0
785,933,187,0
786,927,182,11
787,928,181,11
788,904,182,34
789,841,196,83
790,749,240,131
791,648,284,188
792,641,334,145
793,650,377,93
794,676,414,30
795,691,426,3
796,715,404,1
797,741,379,0
798,767,353,0
799,780,340,0
800,793,327,0
801,800,320,0
802,804,316,0
803,809,311,0
804,824,296,0
805,831,289,0
806,846,274,0
807,855,265,0
808,858,261,1
809,873,247,0
810,887,233,0
811,891,228,1
812,909,211,0
813,924,196,0
814,932,188,0
815,944,176,0
816,960,160,0
817,970,150,0
818,983,136,1
819,967,138,15
820,929,152,39
821,885,179,56
822,775,221,124
823,683,270,167
824,663,312,145
825,669,350,101
826,696,381,43
827,716,399,5
828,719,392,9
829,726,388,6
830,749,371,0
831,761,359,0
832,769,351,0
833,777,343,0
834,784,336,0
835,794,325,1
836,802,318,0
837,815,305,0
838,821,299,0
839,833,287,0
840,841,278,1
841,858,262,0
842,871,249,0
843,878,242,0
844,872,232,16
845,873,240,7
846,883,237,0
847,892,228,0
848,895,224,1
849,909,211,0
850,922,197,1
851,944,176,0
852,960,160,0
853,977,143,0
854,988,132,0
855,998,122,0
856,1005,115,0
857,1013,107,0
858,1031,89,0
859,1041,78,1
860,1050,70,0
861,1052,59,9
862,1011,66,43
863,849,106,165
864,652,160,308
865,627,217,276
866,630,270,220
867,635,323,162
868,642,373,105
869,660,418,42
870,678,441,1
871,690,430,0
872,705,415,0
873,717,403,0
874,730,390,0
875,748,372,0
876,756,364,0
877,769,350,1
878,778,342,0
879,789,331,0
880,803,317,0
881,810,309,1
882,827,293,0
883,837,282,1
884,858,262,0
885,871,249,0
886,889,231,0
887,907,213,0
888,912,207,1
889,929,191,0
890,935,184,1
891,948,172,0
892,954,165,1
893,962,158,0
894,978,142,0
895,995,125,0
896,983,118,19
897,890,142,88
898,687,192,241
899,640,237,243
900,634,290,196
901,646,333,141
902,655,376,89
903,676,413,31
904,696,421,3
905,708,412,0
906,726,393,1
907,739,381,0
908,748,372,0
909,764,356,0
910,764,354,2
911,775,345,0
912,789,331,0
913,803,317,0
914,820,300,0
915,831,288,1
916,845,275,0
917,855,265,0
918,873,247,0
919,886,233,1
920,894,219,7
921,881,213,26
922,859,233,28
923,871,245,4
924,844,241,35
925,806,260,54
926,775,283,62
927,760,312,48
928,721,329,70
929,695,354,71
930,695,382,43
931,724,379,17
932,736,383,1
933,747,373,0
934,769,351,0
935,791,328,1
936,804,314,2
937,820,300,0
938,837,283,0
939,858,262,0
940,870,249,1
941,878,241,1
942,891,229,0
943,899,221,0
944,909,211,0
945,883,215,22
946,837,238,45
947,796,262,62
948,763,287,70
949,754,320,46
950,776,340,4
951,788,332,0
952,808,312,0
953,827,293,0
954,842,278,0
955,853,267,0
956,869,251,0
957,865,242,13
958,830,252,38
959,788,280,52
960,766,311,43
961,744,334,42
962,770,349,1
963,781,339,0
964,800,320,0
965,814,306,0
966,832,288,0
967,846,273,1
968,859,260,1
969,870,249,1
970,881,238,1
971,896,223,1
972,902,217,1
973,916,204,0
974,929,191,0
975,942,178,0
976,959,161,0
977,964,156,0
978,974,146,0
979,981,139,0
980,988,132,0
981,995,125,0
982,1001,119,0
983,1009,111,0
984,1017,103,0
985,1026,92,2
986,1033,87,0
987,1045,75,0
988,1048,71,1
989,1051,68,1
990,1061,59,0
991,1062,58,0
992,1067,53,0
993,1071,49,0
994,1075,45,0
995,1078,42,0
996,1084,36,0
997,1091,29,0
998,1093,26,1
999,1073,28,19
1000,976,56,88
