t,q,j,a
0,1120,0,0
1,1091,22,7
2,1092,28,0
3,1090,30,0
4,1092,28,0
5,1091,27,2
6,1083,32,5
7,1087,33,0
8,1088,32,0
9,1086,34,0
10,1090,29,1
11,1087,33,0
12,1086,34,0
13,1090,30,0
14,1093,27,0
15,1089,30,1
16,1089,31,0
17,1091,29,0
18,1089,31,0
19,1096,24,0
20,1094,25,1
21,1097,23,0
22,1094,23,3
23,1095,24,1
24,1096,24,0
25,1097,23,0
26,1095,24,1
27,1072,33,15
28,971,58,91
29,720,106,294
30,631,158,331
31,636,206,278
32,636,251,233
33,648,287,185
34,646,327,147
35,663,360,97
36,689,389,42
37,727,389,4
38,750,369,1
39,771,349,0
40,809,310,1
41,841,279,0
42,854,263,3
43,867,234,19
44,846,221,53
45,816,221,83
46,738,246,136
47,669,277,174
48,679,295,146
49,678,317,125
50,693,334,93
51,705,350,65
52,723,361,36
53,746,350,24
54,765,337,18
55,778,341,1
56,799,321,0
57,828,291,1
58,851,269,0
59,876,244,0
60,904,216,0
61,927,190,3
62,961,159,0
63,988,132,0
64,1008,112,0
65,1028,92,0
66,1049,71,0
67,1059,61,0
68,1072,48,0
69,1080,40,0
70,1085,34,1
71,1084,29,7
72,935,47,138
73,721,95,304
74,636,149,335
75,642,190,288
76,638,236,246
77,641,280,199
78,641,326,153
79,661,357,102
80,683,388,49
81,711,397,12
82,735,385,0
83,771,348,1
84,808,312,0
85,834,286,0
86,857,263,0
87,897,222,1
88,908,208,4
89,934,186,0
90,950,168,2
91,968,149,3
92,949,144,27
93,919,147,54
94,780,166,174
95,669,200,251
96,652,232,236
97,644,272,204
98,660,301,159
99,666,330,124
100,671,368,81
101,702,397,21
102,735,385,0
103,762,358,0
104,798,320,2
105,811,301,8
106,822,277,21
107,814,268,38
108,778,279,63
109,760,287,73
110,735,306,79
111,739,306,75
112,739,317,64
113,727,330,63
114,761,334,25
115,780,324,16
116,791,303,26
117,820,290,10
118,842,276,2
119,862,255,3
120,863,242,15
121,877,241,2
122,902,218,0
123,931,188,1
124,947,173,0
125,978,141,1
126,992,126,2
127,1013,107,0
128,1023,96,1
129,1032,88,0
130,1014,76,30
131,911,93,116
132,693,133,294
133,638,179,303
134,645,218,257
135,649,261,210
136,671,289,160
137,673,327,120
138,660,362,98
139,689,386,45
140,698,394,28
141,730,386,4
142,757,361,2
143,790,330,0
144,819,301,0
145,856,262,2
146,884,235,1
147,912,208,0
148,939,181,0
149,964,156,0
150,982,138,0
151,998,122,0
152,1023,97,0
153,1042,78,0
154,1061,58,1
155,1064,39,17
156,878,58,184
157,674,103,343
158,636,151,333
159,636,200,284
160,640,241,239
161,642,279,199
162,644,323,153
163,652,362,106
164,691,386,43
165,724,395,1
166,746,372,2
167,754,352,14
