t,q,j,a
0,1120,0,0
1,1097,20,3
2,1099,20,1
3,1096,24,0
4,1097,23,0
5,1098,22,0
6,1097,23,0
7,1096,23,1
8,1097,23,0
9,1099,21,0
10,1098,22,0
11,1096,24,0
12,1099,21,0
13,1099,20,1
14,1098,22,0
15,1098,22,0
16,1098,22,0
17,1097,23,0
18,1097,23,0
19,1098,22,0
20,1100,20,0
21,1098,22,0
22,1096,24,0
23,1100,20,0
24,1098,22,0
25,1098,21,1
26,1097,23,0
27,1098,22,0
28,1098,22,0
29,1096,23,1
30,1096,24,0
31,1100,20,0
32,1096,24,0
33,1097,23,0
34,1098,22,0
35,1098,22,0
36,1097,23,0
37,1097,22,1
38,1096,24,0
39,1099,21,0
40,1096,24,0
41,1100,20,0
42,1098,22,0
43,1097,23,0
44,1098,22,0
45,1099,20,1
46,1096,24,0
47,1097,23,0
48,1096,24,0
49,1098,22,0
50,1099,21,0
51,1098,22,0
52,1097,23,0
53,1099,20,1
54,1096,24,0
55,1098,22,0
56,1097,23,0
57,1099,21,0
58,1096,24,0
59,1097,23,0
60,1098,22,0
61,1098,20,2
62,1099,21,0
63,1098,22,0
64,1097,23,0
65,1097,23,0
66,1097,23,0
67,1100,20,0
68,1099,21,0
69,1096,24,0
70,1098,22,0
71,1100,19,1
72,1098,22,0
73,1099,21,0
74,1097,22,1
75,1097,23,0
76,1096,24,0
77,1096,24,0
78,1096,24,0
79,1097,23,0
80,1099,20,1
81,1098,22,0
82,1098,22,0
83,1096,24,0
84,1099,21,0
85,1102,18,0
86,1096,24,0
87,1098,22,0
88,1097,23,0
89,1097,23,0
90,1097,23,0
91,1097,23,0
92,1099,21,0
93,1099,21,0
94,1097,23,0
95,1096,24,0
96,1096,24,0
97,1097,23,0
98,1100,20,0
99,1100,19,1
100,1098,21,1
101,1097,23,0
102,1098,22,0
103,1101,19,0
104,1097,23,0
105,1097,23,0
106,1097,23,0
107,1097,23,0
108,1099,21,0
109,1098,22,0
110,1099,21,0
111,1099,21,0
112,1098,22,0
113,1096,24,0
114,1097,23,0
115,1097,23,0
116,1100,20,0
117,1098,22,0
118,1098,21,1
119,1096,24,0
120,1099,21,0
121,1097,23,0
122,1097,23,0
123,1097,23,0
124,1097,23,0
125,1098,22,0
126,1097,22,1
127,1096,24,0
128,1096,24,0
129,1100,20,0
130,1097,23,0
131,1100,20,0
132,1098,22,0
133,1098,22,0
134,1098,22,0
135,1097,23,0
136,1097,23,0
137,1098,22,0
138,1098,22,0
139,1100,20,0
140,1098,22,0
141,1097,23,0
142,1096,24,0
143,1096,24,0
144,1096,24,0
145,1099,21,0
146,1098,21,1
147,1097,23,0
148,1097,23,0
149,1097,23,0
150,1098,22,0
151,1098,22,0
152,1098,22,0
153,1099,21,0
154,1097,23,0
155,1098,22,0
156,1096,24,0
157,1098,22,0
158,1097,23,0
159,1099,21,0
160,1097,22,1
161,1096,24,0
162,1101,19,0
163,1098,22,0
164,1097,23,0
165,1096,24,0
166,1100,20,0
167,1097,23,0
168,1098,22,0
169,1098,22,0
170,1097,23,0
171,1097,23,0
172,1099,21,0
173,1096,24,0
174,1096,24,0
175,1097,23,0
176,1097,23,0
177,1097,23,0
178,1099,21,0
179,1098,22,0
180,1096,24,0
181,1098,22,0
182,1097,23,0
183,1097,23,0
184,1096,24,0
185,1099,21,0
186,1097,23,0
187,1099,21,0
188,1098,22,0
189,1097,23,0
190,1098,22,0
191,1099,20,1
192,1096,24,0
193,1097,23,0
194,1098,22,0
195,1099,21,0
196,1100,19,1
197,1098,22,0
198,1098,22,0
199,1096,24,0
200,1100,20,0
201,1097,23,0
202,1098,22,0
203,1096,24,0
204,1096,24,0
205,1096,24,0
206,1098,22,0
207,1098,22,0
208,1097,22,1
209,1097,22,1
210,1098,22,0
211,1098,22,0
212,1096,24,0
213,1098,22,0
214,1096,24,0
215,1097,23,0
216,1098,22,0
217,1097,23,0
218,1099,21,0
219,1098,22,0
220,1097,23,0
221,1099,21,0
222,1098,22,0
223,1097,22,1
224,1099,21,0
225,1098,21,1
226,1099,21,0
227,1100,20,0
228,1097,23,0
229,1096,24,0
230,1097,23,0
231,1096,24,0
232,1098,22,0
233,1096,23,1
234,1096,24,0
235,1098,22,0
236,1098,22,0
237,1098,22,0
238,1097,23,0
239,1098,22,0
240,1096,24,0
241,1098,22,0
242,1101,19,0
243,1098,22,0
244,1096,24,0
245,1098,22,0
246,1098,22,0
247,1098,22,0
248,1096,24,0
249,1099,21,0
250,1097,23,0
251,1097,23,0
252,1096,24,0
253,1097,23,0
254,1098,22,0
255,1098,21,1
256,1096,24,0
257,1098,22,0
258,1097,23,0
259,1097,23,0
260,1097,23,0
261,1098,22,0
262,1096,23,1
263,1099,21,0
264,1098,22,0
265,1097,23,0
266,1098,21,1
267,1102,18,0
268,1098,22,0
269,1097,23,0
270,1098,22,0
271,1097,23,0
272,1096,24,0
273,1097,23,0
274,1096,24,0
275,1097,23,0
276,1098,22,0
277,1098,22,0
278,1099,20,1
279,1098,21,1
280,1096,24,0
281,1097,23,0
282,1097,23,0
283,1097,23,0
284,1096,24,0
285,1098,22,0
286,1097,23,0
287,1100,20,0
288,1097,23,0
289,1098,22,0
290,1098,22,0
291,1097,23,0
292,1096,24,0
293,1097,23,0
294,1097,23,0
295,1100,20,0
296,1099,21,0
297,1099,21,0
298,1098,22,0
299,1096,24,0
300,1097,23,0
301,1097,23,0
302,1098,22,0
303,1099,21,0
304,1096,24,0
305,1097,23,0
306,1097,23,0
307,1096,24,0
308,1101,19,0
309,1098,22,0
310,1097,23,0
311,1098,21,1
312,1098,22,0
313,1096,24,0
314,1098,22,0
315,1097,22,1
316,1097,23,0
317,1096,24,0
318,1098,22,0
319,1098,22,0
320,1098,22,0
321,1098,22,0
322,1100,20,0
323,1097,23,0
324,1096,23,1
325,1100,20,0
326,1097,21,2
327,1099,21,0
328,1098,22,0
329,1097,23,0
330,1098,22,0
331,1099,21,0
332,1096,24,0
333,1098,22,0
334,1096,24,0
335,1096,24,0
336,1098,22,0
337,1096,23,1
338,1096,24,0
339,1097,23,0
340,1100,20,0
341,1097,23,0
342,1100,20,0
343,1099,20,1
344,1096,24,0
345,1096,24,0
346,1097,23,0
347,1100,20,0
348,1097,23,0
349,1098,22,0
350,1101,18,1
351,1099,21,0
352,1097,23,0
353,1097,23,0
354,1097,23,0
355,1097,23,0
356,1096,24,0
357,1099,21,0
358,1097,23,0
359,1096,24,0
360,1098,22,0
361,1098,22,0
362,1097,23,0
363,1099,20,1
364,1097,23,0
365,1098,22,0
366,1098,22,0
367,1099,20,1
368,1096,24,0
369,1099,21,0
370,1098,21,1
371,1097,22,1
372,1098,22,0
373,1100,20,0
374,1099,21,0
375,1097,23,0
376,1097,23,0
377,1098,22,0
378,1096,24,0
379,1096,24,0
380,1097,23,0
381,1097,23,0
382,1097,23,0
383,1101,19,0
384,1098,22,0
385,1097,23,0
386,1097,23,0
387,1097,23,0
388,1100,20,0
389,1096,24,0
390,1099,21,0
391,1096,24,0
392,1098,22,0
393,1096,24,0
394,1099,21,0
395,1097,23,0
396,1098,22,0
397,1097,23,0
398,1099,21,0
399,1096,24,0
400,1098,22,0
401,1096,24,0
402,1099,21,0
403,1097,23,0
404,1096,24,0
405,1097,23,0
406,1100,20,0
407,1098,22,0
408,1098,22,0
409,1100,20,0
410,1098,22,0
411,1097,23,0
412,1098,22,0
413,1098,22,0
414,1098,22,0
415,1097,23,0
416,1097,22,1
417,1097,23,0
418,1098,22,0
419,1097,23,0
420,1096,24,0
421,1097,23,0
422,1097,23,0
423,1097,23,0
424,1100,20,0
425,1101,19,0
426,1097,23,0
427,1097,23,0
428,1099,21,0
429,1097,23,0
430,1096,24,0
431,1099,21,0
432,1096,24,0
433,1096,24,0
434,1097,23,0
435,1099,21,0
436,1099,21,0
437,1099,21,0
438,1098,22,0
439,1097,23,0
440,1096,24,0
441,1096,24,0
442,1098,22,0
443,1098,22,0
444,1099,21,0
445,1097,23,0
446,1098,22,0
447,1099,21,0
448,1097,23,0
449,1098,22,0
450,1096,24,0
451,1097,23,0
452,1098,22,0
453,1099,21,0
454,1097,23,0
455,1097,23,0
456,1097,23,0
457,1099,21,0
458,1098,21,1
459,1097,23,0
460,1100,20,0
461,1098,21,1
462,1097,23,0
463,1098,22,0
464,1097,23,0
465,1101,19,0
466,1097,23,0
467,1097,23,0
468,1099,21,0
469,1100,20,0
470,1098,22,0
471,1100,20,0
472,1097,23,0
473,1099,21,0
474,1096,24,0
475,1098,22,0
476,1098,22,0
477,1096,23,1
478,1097,23,0
479,1098,22,0
480,1099,21,0
481,1097,23,0
482,1097,23,0
483,1097,23,0
484,1097,23,0
485,1097,23,0
486,1097,22,1
487,1096,24,0
488,1100,20,0
489,1096,23,1
490,1099,21,0
491,1099,21,0
492,1098,22,0
493,1099,21,0
494,1099,21,0
495,1098,22,0
496,1097,23,0
497,1099,21,0
498,1099,21,0
499,1099,21,0
500,1097,23,0
501,1097,23,0
502,1098,21,1
503,1097,23,0
504,1097,23,0
505,1098,21,1
506,1097,23,0
507,1096,24,0
508,1096,24,0
509,1099,21,0
510,1097,23,0
511,1099,21,0
512,1097,23,0
513,1099,21,0
514,1097,23,0
515,1098,22,0
516,1098,22,0
517,1098,22,0
518,1097,23,0
519,1097,22,1
520,1098,22,0
521,1096,24,0
522,1096,24,0
523,1097,23,0
524,1098,22,0
525,1096,24,0
526,1099,21,0
527,1098,22,0
528,1098,22,0
529,1100,20,0
530,1098,22,0
531,1097,23,0
532,1099,21,0
533,1098,21,1
534,1096,24,0
535,1096,24,0
536,1098,22,0
537,1099,21,0
538,1096,24,0
539,1096,24,0
540,1098,22,0
541,1098,22,0
542,1097,23,0
543,1099,21,0
544,1097,23,0
545,1097,23,0
546,1097,23,0
547,1096,24,0
548,1101,19,0
549,1099,21,0
550,1096,24,0
551,1097,23,0
552,1098,22,0
553,1098,21,1
554,1098,22,0
555,1097,22,1
556,1100,20,0
557,1097,23,0
558,1098,22,0
559,1097,23,0
560,1096,24,0
561,1096,24,0
562,1098,22,0
563,1100,20,0
564,1097,22,1
565,1097,23,0
566,1098,22,0
567,1097,23,0
568,1098,22,0
569,1096,23,1
570,1097,23,0
571,1096,24,0
572,1096,24,0
573,1099,21,0
574,1096,23,1
575,1100,20,0
576,1099,21,0
577,1098,21,1
578,1097,23,0
579,1097,23,0
580,1100,20,0
581,1097,23,0
582,1097,23,0
583,1096,24,0
584,1097,23,0
585,1096,24,0
586,1099,21,0
587,1099,21,0
588,1096,24,0
589,1097,23,0
590,1100,20,0
591,1098,21,1
592,1097,22,1
593,1098,22,0
594,1097,22,1
595,1098,22,0
596,1096,24,0
597,1096,24,0
598,1096,24,0
599,1098,22,0
600,1099,21,0
601,1096,24,0
602,1098,22,0
603,1096,24,0
604,1096,24,0
605,1098,22,0
606,1098,22,0
607,1097,23,0
608,1099,21,0
609,1099,21,0
610,1099,21,0
611,1096,24,0
612,1098,22,0
613,1096,23,1
614,1098,22,0
615,1099,21,0
616,1100,20,0
617,1099,21,0
618,1096,24,0
619,1099,21,0
620,1101,19,0
621,1097,23,0
622,1099,21,0
623,1097,22,1
624,1096,24,0
625,1097,23,0
626,1097,23,0
627,1096,24,0
628,1098,22,0
629,1101,19,0
630,1096,24,0
631,1097,23,0
632,1098,22,0
633,1098,22,0
634,1097,23,0
635,1099,21,0
636,1096,24,0
637,1097,23,0
638,1098,22,0
639,1097,23,0
640,1096,24,0
641,1099,21,0
642,1098,22,0
643,1099,21,0
644,1096,24,0
645,1099,21,0
646,1097,23,0
647,1097,23,0
648,1099,21,0
649,1097,23,0
650,1098,22,0
651,1098,22,0
652,1099,21,0
653,1098,22,0
654,1096,24,0
655,1098,22,0
656,1096,24,0
657,1099,21,0
658,1097,22,1
659,1099,21,0
660,1097,22,1
661,1100,20,0
662,1098,21,1
663,1096,24,0
664,1098,22,0
665,1097,23,0
666,1099,21,0
667,1097,23,0
668,1096,24,0
669,1099,21,0
670,1096,24,0
671,1097,23,0
672,1099,21,0
673,1097,23,0
674,1102,18,0
675,1097,23,0
676,1096,24,0
677,1096,24,0
678,1098,22,0
679,1096,24,0
680,1097,23,0
681,1097,23,0
682,1097,23,0
683,1099,21,0
684,1096,24,0
685,1100,20,0
686,1098,22,0
687,1103,17,0
688,1097,23,0
689,1098,22,0
690,1096,24,0
691,1098,22,0
692,1098,21,1
693,1097,23,0
694,1097,23,0
695,1096,24,0
696,1096,24,0
697,1096,24,0
698,1097,23,0
699,1096,24,0
700,1097,23,0
701,1099,21,0
702,1098,22,0
703,1099,21,0
704,1098,21,1
705,1097,23,0
706,1097,23,0
707,1098,22,0
708,1096,24,0
709,1096,24,0
710,1098,22,0
711,1096,24,0
712,1099,21,0
713,1098,22,0
714,1096,23,1
715,1099,21,0
716,1097,22,1
717,1097,23,0
718,1098,22,0
719,1098,22,0
720,1099,21,0
721,1098,22,0
722,1097,23,0
723,1097,23,0
724,1099,21,0
725,1098,22,0
726,1096,24,0
727,1097,23,0
728,1099,21,0
729,1097,22,1
730,1100,20,0
731,1098,22,0
732,1098,22,0
733,1097,23,0
734,1098,22,0
735,1100,19,1
736,1096,23,1
737,1098,22,0
738,1096,24,0
739,1096,24,0
740,1096,24,0
741,1099,21,0
742,1096,23,1
743,1097,23,0
744,1096,24,0
745,1098,22,0
746,1096,24,0
747,1097,23,0
748,1097,23,0
749,1098,21,1
750,1099,21,0
751,1099,21,0
752,1098,22,0
753,1097,23,0
754,1097,23,0
755,1098,22,0
756,1100,20,0
757,1096,24,0
758,1097,23,0
759,1100,20,0
760,1097,23,0
761,1096,23,1
762,1098,22,0
763,1098,22,0
764,1098,22,0
765,1099,20,1
766,1099,20,1
767,1096,24,0
768,1097,23,0
769,1098,21,1
770,1097,23,0
771,1099,21,0
