t,q,j,a
0,1120,0,0
1,1103,14,3
2,1104,15,1
3,1104,16,0
4,1103,17,0
5,1102,18,0
6,1103,17,0
7,1102,18,0
8,1102,18,0
9,1102,18,0
10,1104,16,0
11,1103,17,0
12,1103,17,0
13,1103,17,0
14,1102,18,0
15,1104,16,0
16,1105,15,0
17,1105,15,0
18,1103,17,0
19,1102,18,0
20,1102,18,0
21,1103,17,0
22,1105,15,0
23,1102,18,0
24,1103,17,0
25,1103,17,0
26,1104,16,0
27,1105,15,0
28,1105,15,0
29,1102,18,0
30,1104,16,0
31,1104,15,1
32,1102,17,1
33,1102,18,0
34,1103,17,0
35,1103,17,0
36,1102,18,0
37,1102,18,0
38,1105,15,0
39,1103,17,0
40,1103,17,0
41,1103,17,0
42,1104,16,0
43,1104,16,0
44,1102,18,0
45,1102,18,0
46,1103,17,0
47,1104,16,0
48,1104,16,0
49,1102,18,0
50,1104,16,0
51,1104,16,0
52,1102,18,0
53,1106,14,0
54,1104,16,0
55,1103,17,0
56,1104,16,0
57,1103,17,0
58,1102,18,0
59,1103,17,0
60,1103,17,0
61,1104,16,0
62,1103,17,0
63,1104,16,0
64,1102,18,0
65,1103,17,0
66,1103,17,0
67,1105,15,0
68,1102,18,0
69,1102,18,0
70,1103,17,0
71,1103,17,0
72,1104,15,1
73,1103,17,0
74,1102,18,0
75,1103,17,0
76,1103,17,0
77,1104,16,0
78,1103,17,0
79,1104,16,0
80,1102,18,0
81,1102,18,0
82,1102,18,0
83,1104,16,0
84,1104,16,0
85,1103,16,1
86,1103,17,0
87,1104,16,0
88,1102,18,0
89,1104,16,0
90,1103,17,0
91,1103,17,0
92,1104,16,0
93,1104,16,0
94,1103,17,0
95,1103,16,1
96,1103,17,0
97,1103,17,0
98,1103,17,0
99,1104,16,0
100,1103,17,0
101,1102,18,0
102,1103,17,0
103,1103,17,0
104,1104,16,0
105,1104,15,1
106,1104,16,0
107,1103,17,0
108,1104,16,0
109,1105,15,0
110,1103,17,0
111,1102,18,0
112,1104,16,0
113,1102,18,0
114,1103,17,0
115,1103,17,0
116,1104,16,0
117,1103,17,0
118,1102,18,0
119,1103,17,0
120,1103,17,0
121,1103,17,0
122,1103,17,0
123,1103,17,0
124,1104,16,0
125,1103,17,0
126,1103,17,0
127,1102,18,0
128,1102,18,0
129,1105,15,0
130,1103,17,0
131,1104,16,0
132,1103,17,0
133,1105,15,0
134,1104,16,0
135,1104,16,0
136,1102,18,0
137,1105,15,0
138,1104,16,0
139,1102,17,1
140,1104,16,0
141,1103,17,0
142,1102,18,0
143,1102,18,0
144,1103,17,0
145,1102,18,0
146,1103,17,0
147,1104,16,0
148,1103,17,0
149,1102,18,0
150,1104,16,0
151,1102,18,0
152,1103,17,0
153,1103,17,0
154,1106,14,0
155,1106,14,0
156,1102,18,0
157,1103,17,0
158,1103,17,0
159,1102,18,0
160,1103,17,0
161,1103,17,0
162,1103,17,0
163,1102,18,0
164,1104,16,0
165,1103,16,1
166,1103,16,1
167,1104,16,0
168,1104,16,0
169,1102,17,1
170,1102,18,0
171,1103,17,0
172,1104,16,0
173,1105,15,0
174,1104,16,0
175,1104,16,0
176,1104,15,1
177,1103,17,0
178,1104,16,0
179,1104,16,0
180,1103,17,0
181,1103,17,0
182,1103,16,1
183,1103,17,0
184,1103,17,0
185,1102,18,0
186,1103,17,0
187,1104,16,0
188,1103,17,0
189,1104,16,0
190,1105,15,0
191,1104,16,0
192,1104,16,0
193,1102,18,0
194,1102,18,0
195,1105,15,0
196,1102,18,0
197,1103,17,0
198,1103,17,0
199,1103,16,1
200,1102,18,0
201,1102,18,0
202,1105,15,0
203,1102,18,0
204,1104,16,0
205,1104,16,0
206,1102,18,0
207,1104,16,0
208,1104,16,0
209,1102,18,0
210,1103,17,0
211,1104,15,1
212,1103,17,0
213,1104,16,0
214,1103,16,1
215,1104,16,0
216,1104,15,1
