t,q,j,a
0,1440,0,0
1,908,28,504
2,829,79,532
3,825,129,486
4,820,184,436
5,820,233,387
6,827,274,339
7,824,311,305
8,823,345,272
9,828,370,242
10,824,397,219
11,837,410,193
12,839,424,177
13,836,439,165
14,832,457,151
15,837,472,131
16,853,480,107
17,845,488,107
18,861,486,93
19,856,482,102
20,857,482,101
21,859,482,99
22,865,471,104
23,866,458,116
24,851,467,122
25,861,469,110
26,852,463,125
27,855,461,124
28,862,452,126
29,859,450,131
30,864,443,133
31,851,445,144
32,848,443,149
33,857,430,153
34,863,423,154
35,862,413,165
36,859,419,162
37,853,428,159
38,851,424,165
39,850,429,161
40,860,421,159
41,863,418,159
42,854,417,169
43,856,426,158
44,871,434,135
45,866,434,140
46,855,436,149
47,863,434,143
48,856,440,144
49,850,448,142
50,853,449,138
51,853,446,141
52,850,449,141
53,858,444,138
54,846,442,152
55,853,446,141
56,853,448,139
57,854,447,139
58,861,443,136
59,846,447,147
60,863,447,130
61,866,443,131
62,845,458,137
63,850,456,134
64,861,447,132
65,848,448,144
66,853,448,139
67,846,454,140
68,849,455,136
69,856,451,133
70,869,432,139
71,845,440,155
72,853,441,146
73,851,447,142
74,854,444,142
75,857,435,148
76,856,428,156
77,858,424,158
78,858,419,163
79,848,427,165
80,855,424,161
81,851,433,156
82,858,426,156
83,849,431,160
84,849,430,161
85,856,426,158
86,852,431,157
87,861,424,155
88,853,416,171
89,864,407,169
90,868,399,173
91,865,401,174
92,851,417,172
93,844,423,173
94,845,429,166
95,849,432,159
96,847,431,162
97,855,430,155
98,849,440,151
99,851,437,152
100,854,432,154
101,857,433,150
102,865,435,140
103,865,430,145
104,852,439,149
105,848,446,146
106,848,444,148
107,847,443,150
108,850,446,144
109,855,444,141
110,848,442,150
111,854,433,153
112,864,423,153
113,854,424,162
114,858,418,164
115,851,419,170
116,851,419,170
117,853,424,163
118,850,428,162
119,872,419,149
120,854,436,150
121,850,446,144
122,854,437,149
123,855,440,145
124,853,440,147
125,853,444,143
126,846,450,144
127,855,442,143
128,852,448,140
129,860,443,137
130,848,448,144
131,855,444,141
132,863,439,138
133,863,441,136
134,854,444,142
135,860,446,134
136,848,445,147
137,854,449,137
138,869,431,140
139,854,422,164
140,849,419,172
141,855,416,169
142,853,418,169
143,842,435,163
144,858,437,145
145,855,434,151
146,855,428,157
147,853,430,157
148,852,429,159
149,848,431,161
150,852,431,157
151,853,425,162
152,852,435,153
153,855,436,149
154,853,437,150
155,863,429,148
156,851,432,157
157,858,423,159
158,854,434,152
159,847,445,148
160,866,426,148
161,866,421,153
162,853,425,162
163,847,436,157
164,857,430,153
165,862,429,149
166,852,431,157
167,841,447,152
168,845,445,150
169,843,445,152
170,844,447,149
171,851,446,143
172,866,440,134
173,859,436,145
174,854,435,151
175,852,434,154
176,860,433,147
177,859,431,150
178,864,426,150
179,852,432,156
180,854,434,152
181,862,422,156
182,849,424,167
183,855,427,158
184,859,425,156
185,852,425,163
186,844,440,156
187,848,444,148
188,853,452,135
189,848,454,138
190,855,447,138
191,854,437,149
192,843,436,161
193,841,449,150
194,852,451,137
195,845,459,136
196,856,456,128
197,846,466,128
198,854,462,124
199,851,459,130
200,850,465,125
201,847,466,127
202,857,460,123
203,857,452,131
204,865,447,128
205,866,441,133
206,858,441,141
207,858,436,146
208,858,430,152
209,862,427,151
210,856,429,155
211,852,429,159
212,851,436,153
213,854,441,145
214,861,437,142
215,850,438,152
216,860,435,145
217,846,447,147
218,851,451,138
219,855,445,140
220,853,448,139
221,856,447,137
222,855,451,134
223,856,451,133
224,865,446,129
225,858,453,129
226,856,450,134
227,856,456,128
228,850,459,131
229,859,449,132
230,855,444,141
231,855,440,145
232,857,435,148
233,849,439,152
234,858,441,141
235,850,443,147
236,860,435,145
237,855,437,148
238,853,444,143
239,851,449,140
240,858,450,132
241,857,442,141
242,855,450,135
243,857,447,136
244,865,438,137
245,861,440,139
246,865,432,143
247,855,424,161
248,837,438,165
249,838,454,148
250,842,456,142
251,856,446,138
252,852,442,146
253,856,435,149
254,842,440,158
255,852,439,149
256,860,432,148
257,857,427,156
258,855,418,167
259,851,419,170
260,865,416,159
261,855,413,172
262,851,413,176
263,858,408,174
264,854,413,173
265,857,423,160
266,846,438,156
267,853,435,152
268,850,434,156
269,845,449,146
270,859,447,134
271,855,444,141
272,857,439,144
273,857,438,145
274,850,441,149
275,845,437,158
276,848,437,155
277,857,431,152
278,866,418,156
279,845,426,169
280,857,417,166
281,857,412,171
282,844,426,170
283,854,427,159
284,856,426,158
285,848,430,162
286,857,439,144
287,864,429,147
288,859,425,156
289,848,433,159
290,857,428,155
291,838,437,165
292,841,447,152
293,839,454,147
294,847,451,142
295,857,446,137
296,862,450,128
297,858,451,131
298,848,455,137
299,853,457,130
300,860,451,129
301,844,461,135
302,854,462,124
303,871,457,112
304,878,435,127
305,869,431,140
306,859,430,151
307,866,424,150
308,855,427,158
309,853,435,152
310,856,442,142
311,842,456,142
312,847,460,133
313,847,468,125
314,851,472,117
315,866,455,119
316,852,461,127
317,855,459,126
318,866,453,121
319,845,460,135
320,862,457,121
321,855,451,134
322,862,453,125
323,855,447,138
324,849,446,145
325,857,443,140
326,857,445,138
327,854,448,138
328,862,442,136
329,858,441,141
330,844,462,134
331,849,460,131
332,861,450,129
333,854,454,132
334,858,458,124
335,857,445,138
336,839,458,143
337,843,464,133
338,848,463,129
339,864,450,126
340,847,454,139
341,832,460,148
342,842,453,145
343,841,454,145
344,843,455,142
345,850,458,132
346,862,456,122
347,860,449,131
348,851,442,147
349,861,433,146
350,846,434,160
351,853,433,154
352,864,425,151
353,847,426,167
354,854,421,165
355,856,421,163
356,851,421,168
357,849,418,173
358,854,420,166
359,850,424,166
360,851,426,163
361,846,429,165
362,847,426,167
363,849,434,157
364,851,436,153
365,850,441,149
366,842,452,146
367,842,463,135
368,843,472,125
369,845,471,124
370,858,464,118
371,858,458,124
372,858,454,128
