t,q,j,a
0,1120,0,0
1,711,35,374
2,632,87,401
3,621,133,366
4,613,183,324
5,617,227,276
6,625,259,236
7,619,298,203
8,621,322,177
9,625,343,152
10,630,358,132
11,630,368,122
12,637,372,111
13,633,379,108
14,635,384,101
15,634,390,96
16,648,382,90
17,637,391,92
18,639,392,89
19,639,394,87
20,638,391,91
21,653,389,78
22,653,382,85
23,646,368,106
24,642,361,117
25,638,358,124
26,626,374,120
27,644,368,108
28,646,362,112
29,652,354,114
30,660,337,123
31,656,335,129
32,645,343,132
33,650,345,125
34,654,338,128
35,640,342,138
36,632,350,138
37,631,365,124
38,635,371,114
39,647,363,110
40,647,360,113
41,647,362,111
42,643,364,113
43,645,361,114
44,644,368,108
45,639,365,116
46,640,372,108
47,640,374,106
48,655,371,94
49,640,373,107
50,641,368,111
51,635,377,108
52,651,368,101
53,640,375,105
54,651,370,99
55,662,354,104
56,631,355,134
57,632,355,133
58,641,356,123
59,640,350,130
60,640,350,130
61,642,351,127
62,629,358,133
63,635,359,126
64,639,364,117
65,644,368,108
66,647,368,105
67,639,377,104
68,651,368,101
69,651,363,106
70,654,366,100
71,651,369,100
72,652,366,102
73,643,370,107
74,644,363,113
75,647,359,114
76,647,359,114
77,635,372,113
78,644,367,109
79,657,360,103
80,650,355,115
81,656,341,123
82,644,342,134
83,652,343,125
84,642,351,127
85,645,359,116
86,651,353,116
87,650,356,114
88,649,357,114
89,653,357,110
90,656,360,104
91,642,363,115
92,643,369,108
93,631,379,110
94,637,381,102
95,633,386,101
96,643,377,100
97,630,385,105
98,636,385,99
99,650,375,95
100,646,369,105
101,647,368,105
102,641,365,114
103,635,375,110
104,635,376,109
105,646,374,100
106,637,379,104
107,648,369,103
108,640,365,115
109,646,364,110
110,658,342,120
111,646,339,135
112,646,340,134
113,640,345,135
114,645,345,130
115,643,355,122
116,645,360,115
117,631,366,123
118,646,358,116
119,659,347,114
120,646,351,123
121,644,351,125
122,644,355,121
123,640,366,114
124,651,359,110
125,648,367,105
126,646,367,107
127,638,363,119
128,641,371,108
129,640,383,97
130,656,377,87
131,644,375,101
132,654,371,95
133,648,366,106
134,648,363,109
135,635,364,121
136,636,372,112
137,648,370,102
138,642,373,105
139,632,379,109
140,637,379,104
141,647,377,96
142,647,373,100
143,629,384,107
144,651,360,109
145,645,357,118
146,653,352,115
147,657,340,123
148,641,354,125
149,641,357,122
150,645,357,118
151,637,361,122
152,644,359,117
153,646,359,115
154,650,354,116
155,664,346,110
156,652,347,121
157,635,358,127
158,637,369,114
159,623,379,118
160,636,376,108
161,639,372,109
162,647,366,107
163,641,366,113
164,643,364,113
165,645,365,110
166,643,368,109
167,646,372,102
168,654,359,107
169,636,366,118
170,638,372,110
171,639,374,107
172,643,375,102
173,645,364,111
174,643,363,114
175,642,367,111
176,651,361,108
177,646,359,115
178,636,363,121
179,640,369,111
180,645,365,110
181,643,375,102
182,654,372,94
183,647,369,104
184,649,362,109
185,655,356,109
186,654,353,113
187,647,356,117
188,648,363,109
189,639,362,119
190,639,364,117
191,644,356,120
192,634,370,116
193,646,360,114
194,648,356,116
195,652,348,120
196,630,357,133
197,633,359,128
198,634,363,123
199,645,362,113
200,648,360,112
201,653,358,109
202,650,353,117
203,638,358,124
204,647,366,107
205,641,373,106
206,642,370,108
207,647,368,105
208,646,365,109
209,651,363,106
210,650,360,110
211,640,362,118
212,650,358,112
213,655,354,111
214,648,357,115
215,650,353,117
216,654,346,120
217,651,340,129
218,644,352,124
219,644,357,119
220,647,354,119
221,634,362,124
222,643,364,113
223,653,351,116
224,650,344,126
225,642,343,135
226,647,351,122
227,645,352,123
228,649,358,113
229,650,351,119
230,633,360,127
231,634,364,122
232,656,344,120
233,640,347,133
234,630,356,134
235,642,361,117
236,639,358,123
237,644,357,119
238,640,356,124
239,648,349,123
240,639,355,126
241,634,362,124
242,643,355,122
243,639,368,113
244,642,367,111
245,654,362,104
246,644,367,109
247,648,363,109
248,654,356,110
249,648,362,110
250,650,359,111
251,645,361,114
252,651,362,107
253,644,368,108
254,638,370,112
255,640,381,99
256,636,390,94
257,644,378,98
258,652,364,104
259,655,352,113
260,652,354,114
261,645,364,111
262,644,357,119
263,655,348,117
264,642,351,127
265,648,354,118
266,640,358,122
267,639,360,121
268,658,342,120
269,644,350,126
270,649,344,127
271,646,354,120
272,640,363,117
273,636,368,116
274,637,374,109
275,652,361,107
276,651,349,120
277,655,349,116
278,650,353,117
279,639,364,117
280,641,362,117
281,645,358,117
282,637,368,115
283,650,366,104
284,643,367,110
285,643,366,111
286,645,363,112
287,643,367,110
288,638,378,104
289,644,371,105
290,634,372,114
291,638,375,107
292,624,389,107
293,635,385,100
294,643,384,93
295,635,380,105
296,650,373,97
297,653,362,105
298,651,346,123
299,653,341,126
300,653,343,124
301,642,354,124
302,645,350,125
303,644,358,118
304,649,354,117
305,641,360,119
306,635,375,110
307,644,372,104
308,649,371,100
309,641,372,107
310,646,365,109
311,639,366,115
312,640,372,108
313,656,361,103
314,646,361,113
315,646,367,107
316,643,374,103
317,636,376,108
318,635,379,106
319,639,378,103
320,645,376,99
321,648,374,98
322,644,370,106
323,644,367,109
324,642,367,111
325,647,362,111
326,649,361,110
327,645,368,107
328,648,364,108
329,644,358,118
330,640,357,123
331,638,363,119
332,633,372,115
333,650,361,109
334,645,362,113
335,648,360,112
336,651,351,118
337,642,356,122
338,643,349,128
339,646,348,126
340,642,351,127
341,648,350,122
342,649,360,111
343,646,361,113
344,639,366,115
345,643,366,111
346,641,366,113
347,634,377,109
348,651,362,107
349,639,366,115
350,643,360,117
351,644,361,115
352,643,369,108
353,640,373,107
354,637,365,118
355,630,375,115
356,638,375,107
357,638,374,108
358,643,374,103
359,640,375,105
360,640,382,98
361,646,383,91
362,641,380,99
363,639,381,100
364,642,380,98
365,649,371,100
366,633,379,108
367,646,371,103
368,643,366,111
369,642,366,112
370,660,354,106
371,652,357,111
372,642,363,115
373,643,367,110
374,631,374,115
375,635,372,113
376,641,367,112
377,636,376,108
378,635,384,101
379,634,382,104
380,648,371,101
381,640,373,107
382,644,372,104
383,651,365,104
384,650,358,112
385,652,360,108
386,647,362,111
387,646,364,110
388,645,363,112
389,642,362,116
390,645,368,107
391,643,370,107
392,635,372,113
393,634,373,113
394,658,365,97
395,647,360,113
396,643,361,116
397,640,363,117
398,633,368,119
399,643,354,123
400,647,354,119
401,646,354,120
402,650,356,114
403,646,355,119
404,644,362,114
405,644,363,113
406,643,358,119
407,644,355,121
408,636,364,120
409,633,365,122
410,635,365,120
411,636,371,113
412,630,370,120
413,642,364,114
414,634,374,112
415,643,375,102
416,641,379,100
417,647,372,101
418,653,366,101
419,650,361,109
420,654,355,111
421,652,355,113
422,646,358,116
423,648,361,111
424,632,367,121
425,644,359,117
426,641,359,120
427,651,353,116
428,645,362,113
429,649,356,115
430,659,342,119
431,656,347,117
432,652,348,120
433,642,352,126
434,642,358,120
435,643,356,121
436,641,359,120
437,646,358,116
438,642,361,117
439,651,357,112
440,645,361,114
441,640,359,121
442,638,362,120
443,636,372,112
444,645,364,111
445,642,367,111
446,640,371,109
447,628,374,118
448,636,378,106
449,631,378,111
450,646,377,97
451,650,367,103
452,651,365,104
453,648,358,114
454,634,375,111
455,646,378,96
456,639,384,97
457,636,385,99
458,642,376,102
459,641,380,99
460,645,370,105
461,640,375,105
462,644,371,105
463,646,371,103
464,652,358,110
465,647,356,117
466,643,355,122
467,644,354,122
468,650,351,119
469,645,351,124
470,639,354,127
471,634,359,127
472,643,353,124
473,636,363,121
474,637,368,115
475,640,369,111
476,658,357,105
477,632,367,121
478,638,373,109
479,643,371,106
480,649,366,105
481,641,360,119
482,645,359,116
483,638,369,113
484,635,378,107
485,632,393,95
486,641,398,81
487,650,393,77
488,646,389,85
489,646,378,96
490,648,374,98
491,651,361,108
492,639,362,119
493,660,345,115
494,646,345,129
495,643,355,122
496,641,361,118
497,632,365,123
498,643,370,107
499,653,364,103
500,636,366,118
501,645,369,106
502,648,363,109
503,646,375,99
504,654,368,98
505,646,365,109
506,644,366,110
507,641,365,114
508,640,371,109
509,639,367,114
510,645,369,106
511,638,371,111
512,642,368,110
513,648,362,110
514,643,365,112
515,650,364,106
516,650,361,109
517,655,351,114
518,646,350,124
519,644,348,128
520,644,355,121
521,646,350,124
522,639,349,132
523,644,349,127
524,638,351,131
525,634,364,122
526,645,356,119
527,641,357,122
528,635,366,119
529,644,368,108
530,650,364,106
531,649,364,107
532,653,354,113
533,643,355,122
534,648,357,115
535,641,358,121
536,649,360,111
537,652,352,116
538,644,352,124
539,632,364,124
540,637,374,109
541,643,372,105
542,639,372,109
543,646,372,102
544,637,373,110
545,642,370,108
546,643,365,112
547,647,370,103
548,649,368,103
549,653,362,105
550,642,364,114
551,635,374,111
552,637,374,109
553,640,361,119
554,643,357,120
555,635,360,125
556,641,356,123
557,638,355,127
558,633,367,120
559,632,367,121
560,644,365,111
561,645,360,115
562,643,367,110
563,644,368,108
564,641,366,113
565,639,368,113
566,639,372,109
567,647,364,109
568,651,358,111
569,656,352,112
570,650,351,119
571,649,344,127
572,638,351,131
573,636,356,128
574,641,360,119
