t,q,j,a
0,1120,0,0
1,676,13,431
2,644,28,448
3,644,43,433
4,645,56,419
5,644,71,405
6,647,83,390
7,645,97,378
8,646,110,364
9,650,119,351
10,646,132,342
11,652,139,329
12,648,150,322
13,645,164,311
14,652,171,297
15,653,177,290
16,646,190,284
17,654,195,271
18,647,206,267
19,656,209,255
20,659,209,252
21,651,217,252
22,662,214,244
23,657,216,247
24,652,223,245
25,653,229,238
26,665,222,233
27,656,225,239
28,655,229,236
29,656,232,232
30,667,224,229
31,659,224,237
32,667,216,237
33,655,220,245
34,661,217,242
35,658,217,245
36,661,215,244
37,660,214,246
38,657,216,247
39,657,217,246
40,665,211,244
41,654,216,250
42,656,219,245
43,656,222,242
44,658,223,239
45,659,223,238
46,664,218,238
47,659,218,243
48,657,220,243
49,654,224,242
50,666,217,237
51,657,219,244
52,657,221,242
53,655,224,241
54,656,226,238
55,659,225,236
56,662,222,236
57,653,228,239
58,657,230,233
59,662,227,231
60,666,219,235
61,660,217,243
62,663,213,244
63,660,212,248
64,658,213,249
65,665,206,249
66,661,204,255
67,659,204,257
68,656,207,257
69,660,206,254
70,665,200,255
71,659,198,263
72,659,198,263
73,655,202,263
74,661,197,262
75,656,200,264
76,659,199,262
77,655,202,263
78,661,200,259
79,656,203,261
80,659,203,258
81,665,196,259
82,654,201,265
83,651,207,262
84,656,210,254
85,656,212,252
86,662,209,249
87,660,208,252
88,657,210,253
89,660,207,253
90,662,204,254
91,655,208,257
92,658,209,253
93,664,204,252
94,655,207,258
95,657,209,254
96,657,211,252
97,654,216,250
98,664,211,245
99,653,217,250
100,666,209,245
101,654,214,252
102,664,209,247
103,656,212,252
104,656,215,249
105,652,222,246
106,661,219,240
107,652,226,242
108,655,230,235
109,661,227,232
110,657,229,234
111,662,226,232
112,668,217,235
113,658,218,244
114,661,216,243
115,653,222,245
116,662,219,239
117,657,221,242
118,656,224,240
119,661,220,239
120,660,219,241
121,658,219,243
122,656,221,243
123,663,217,240
124,660,216,244
125,662,213,245
126,654,218,248
127,658,219,243
128,656,222,242
129,659,222,239
130,656,224,240
131,661,221,238
132,660,220,240
133,658,218,244
134,658,219,243
135,662,216,242
136,659,216,245
137,654,220,246
138,660,219,241
139,661,217,242
140,656,220,244
141,659,219,242
142,661,217,242
143,655,220,245
144,659,219,242
145,657,221,242
146,657,223,240
147,662,220,238
148,659,220,241
149,660,219,241
150,659,219,242
151,652,226,242
152,657,228,235
153,660,227,233
154,660,226,234
155,658,225,237
156,658,224,238
157,662,221,237
158,655,225,240
159,657,227,236
160,661,225,234
161,656,228,236
162,660,226,234
163,661,224,235
164,662,218,240
165,661,216,243
166,657,217,246
167,665,211,244
168,665,205,250
169,662,201,257
170,655,204,261
171,666,197,257
172,659,197,264
173,663,192,265
174,662,189,269
175,657,191,272
176,659,191,270
177,661,189,270
178,659,189,272
179,653,195,272
180,657,197,266
181,663,193,264
182,655,197,268
183,655,201,264
184,655,204,261
185,658,205,257
186,656,208,256
187,660,207,253
188,656,210,254
189,660,209,251
190,657,211,252
191,658,212,250
192,663,208,249
193,658,209,253
194,659,209,252
195,660,207,253
196,657,209,254
197,661,206,253
198,649,216,255
199,663,212,245
200,651,220,249
201,656,223,241
202,650,232,238
203,658,233,229
204,658,233,229
205,656,236,228
206,663,231,226
207,670,220,230
208,660,218,242
209,658,219,243
210,654,224,242
211,661,222,237
212,662,218,240
213,654,223,243
214,658,224,238
215,658,225,237
216,653,230,237
217,668,220,232
218,668,211,241
219,662,208,250
220,658,208,254
221,665,201,254
222,653,207,260
223,660,205,255
224,657,206,257
225,659,205,256
226,655,208,257
227,655,211,254
228,665,204,251
229,657,206,257
230,663,202,255
231,655,206,259
232,654,211,255
233,658,212,250
234,658,212,250
235,656,215,249
236,657,217,246
237,669,207,244
238,659,206,255
239,656,209,255
240,657,211,252
241,661,208,251
242,660,207,253
243,664,202,254
244,660,200,260
245,656,203,261
246,651,211,258
247,653,214,253
248,656,217,247
249,663,213,244
250,661,210,249
251,658,211,251
252,654,216,250
253,665,209,246
254,663,205,252
255,655,208,257
256,648,218,254
257,660,217,243
258,661,215,244
259,651,223,246
260,661,220,239
261,656,223,241
262,665,216,239
263,658,217,245
264,660,215,245
265,653,221,246
266,664,216,240
267,662,213,245
268,665,207,248
269,660,206,254
270,660,205,255
271,656,208,256
272,657,210,253
273,659,209,252
274,657,210,253
275,656,213,251
276,662,210,248
277,656,213,251
278,658,213,249
279,658,214,248
280,662,210,248
281,657,212,251
282,656,215,249
283,657,217,246
284,656,218,246
285,655,222,243
286,661,220,239
287,656,223,241
288,658,224,238
289,660,222,238
290,665,215,240
291,661,213,246
292,654,218,248
293,663,214,243
294,657,215,248
295,662,212,246
296,658,213,249
297,659,213,248
298,658,214,248
299,658,215,247
300,658,216,246
301,656,219,245
302,664,213,243
303,659,213,248
304,658,214,248
305,656,217,247
306,657,219,244
307,658,220,242
308,654,225,241
309,653,230,237
310,658,231,231
311,658,232,230
312,666,225,229
313,662,222,236
314,660,221,239
315,658,222,240
316,653,228,239
317,662,225,233
318,661,223,236
319,655,227,238
320,658,228,234
321,656,231,233
322,661,229,230
323,661,227,232
324,658,227,235
325,655,231,234
326,664,226,230
327,662,223,235
328,660,222,238
329,662,219,239
330,654,224,242
331,658,225,237
332,661,222,237
333,665,214,241
334,663,210,247
335,661,207,252
336,657,209,254
337,653,215,252
338,657,217,246
339,655,220,245
340,661,217,242
341,650,226,244
342,667,218,235
343,664,213,243
344,657,214,249
345,656,217,247
346,658,218,244
347,659,218,243
348,660,217,243
349,657,218,245
350,650,227,243
351,654,232,234
352,656,234,230
353,663,230,227
354,668,221,231
355,657,223,240
356,659,223,238
357,658,224,238
358,655,228,237
359,658,229,233
360,657,231,232
361,658,232,230
362,656,235,229
363,666,228,226
364,657,230,233
365,666,223,231
366,657,225,238
367,667,217,236
368,656,220,244
369,657,222,241
370,662,219,239
371,663,214,243
372,659,214,247
373,665,208,247
374,660,207,253
375,656,210,254
376,660,209,251
377,663,204,253
378,654,209,257
379,652,216,252
380,659,216,245
381,649,226,245
382,656,229,235
383,663,225,232
384,660,223,237
385,665,217,238
386,658,218,244
387,658,219,243
388,654,224,242
389,658,225,237
390,654,230,236
391,666,222,232
392,654,227,239
393,658,228,234
394,667,220,233
395,662,217,241
396,657,218,245
397,657,220,243
398,663,215,242
399,660,212,248
400,667,204,249
401,663,199,258
402,656,202,262
403,658,203,259
404,657,205,258
405,652,211,257
406,659,211,250
407,659,209,252
408,658,210,252
409,656,213,251
410,656,216,248
411,661,213,246
412,661,211,248
413,657,213,250
414,656,216,248
415,660,215,245
416,660,213,247
417,657,215,248
418,652,222,246
419,660,221,239
420,651,229,240
421,660,228,232
422,655,232,233
423,655,236,229
424,663,232,225
425,661,230,229
426,662,227,231
427,663,223,234
428,660,222,238
429,657,224,239
430,666,217,237
431,660,216,244
432,653,219,248
433,662,216,242
434,664,210,246
435,656,213,251
436,667,205,248
437,652,212,256
438,664,207,249
439,657,209,254
