t,q,j,a
0,1440,0,0
1,1419,12,9
2,1312,31,97
3,888,85,467
4,784,142,514
5,790,192,458
6,790,242,408
7,788,295,357
8,797,339,304
9,799,381,260
10,793,429,218
11,805,470,165
12,811,514,115
13,845,543,52
14,868,555,17
15,879,549,12
16,904,534,2
17,932,508,0
18,957,483,0
19,984,456,0
20,1004,435,1
21,1030,410,0
22,1051,389,0
23,1074,366,0
24,1101,339,0
25,1124,315,1
26,1153,287,0
27,1186,254,0
28,1205,233,2
29,1228,211,1
30,1252,188,0
31,1280,159,1
32,1248,148,44
33,1026,174,240
34,806,210,424
35,798,253,389
36,802,291,347
37,798,334,308
38,799,376,265
39,806,411,223
40,802,449,189
41,811,481,148
42,811,523,106
43,842,558,40
44,873,567,0
45,900,540,0
46,917,523,0
47,944,496,0
48,968,472,0
49,985,455,0
50,1001,439,0
51,1028,412,0
52,1054,386,0
53,1081,359,0
54,1104,336,0
55,1134,306,0
56,1167,273,0
57,1193,247,0
58,1229,211,0
59,1234,195,11
60,1097,204,139
61,828,242,370
62,810,274,356
63,810,305,325
64,800,346,294
65,806,382,252
66,819,407,214
67,815,434,191
68,813,467,160
69,828,496,116
70,832,529,79
71,869,550,21
72,903,536,1
73,922,518,0
74,941,493,6
75,942,475,23
76,912,474,54
77,892,492,56
78,901,509,30
79,917,506,17
80,943,496,1
81,975,464,1
82,1011,429,0
83,1047,393,0
84,1085,355,0
85,1119,321,0
86,1147,292,1
87,1182,256,2
88,1154,246,40
89,1010,260,170
90,814,292,334
91,800,334,306
92,810,365,265
93,811,397,232
94,807,434,199
95,821,456,163
96,812,491,137
97,832,520,88
98,848,543,49
99,864,557,19
100,902,538,0
101,929,511,0
102,954,486,0
103,973,467,0
104,1008,432,0
105,1036,403,1
106,1069,371,0
107,1094,346,0
108,1112,328,0
109,1129,311,0
110,1158,282,0
111,1182,258,0
112,1207,233,0
113,1216,211,13
114,1154,199,87
115,890,231,319
116,804,269,367
117,822,287,331
118,811,318,311
119,803,354,283
120,808,388,244
121,817,412,211
122,814,441,185
123,803,479,158
124,824,511,105
125,841,546,53
126,877,552,11
127,902,538,0
128,923,516,1
129,944,496,0
130,971,469,0
131,992,447,1
132,1011,429,0
133,1032,408,0
134,1056,384,0
135,1094,345,1
136,1107,333,0
137,1136,304,0
138,1152,288,0
139,1177,263,0
140,1213,227,0
141,1241,199,0
142,1271,169,0
143,1294,146,0
144,1318,122,0
145,1332,107,1
146,1350,90,0
147,1353,72,15
148,1173,88,179
149,837,134,469
150,794,181,465
151,801,222,417
152,795,268,377
153,802,307,331
154,797,351,292
155,795,397,248
156,792,447,201
157,804,486,150
158,808,522,110
159,839,554,47
160,876,562,2
161,896,544,0
162,922,517,1
163,950,490,0
164,980,460,0
165,1017,423,0
166,1050,390,0
167,1061,379,0
168,1082,358,0
