t,q,j,a
0,1280,0,0
1,1149,28,103
2,886,80,314
3,747,132,401
4,740,191,349
5,744,247,289
6,745,302,233
7,744,358,178
8,755,404,121
9,769,450,61
10,811,467,2
11,834,446,0
12,845,435,0
13,868,412,0
14,887,393,0
15,903,375,2
16,919,361,0
17,939,341,0
18,956,324,0
19,977,303,0
20,992,287,1
21,1005,275,0
22,1032,248,0
23,1057,223,0
24,1071,209,0
25,1091,189,0
26,1104,176,0
27,1125,155,0
28,1149,131,0
29,1166,113,1
30,1184,96,0
31,1199,81,0
32,1210,70,0
33,1221,59,0
34,1147,61,72
35,917,109,254
36,754,154,372
37,749,205,326
38,749,257,274
39,750,307,223
40,752,354,174
41,759,397,124
42,779,434,67
43,797,465,18
44,816,464,0
45,828,451,1
46,854,426,0
47,864,416,0
48,884,395,1
49,900,380,0
50,928,352,0
51,946,334,0
52,949,321,10
53,954,315,11
54,977,303,0
55,998,282,0
56,1025,255,0
57,1051,229,0
58,1078,202,0
59,1095,185,0
60,1116,164,0
61,1133,142,5
62,1130,135,15
63,1046,143,91
64,846,177,257
65,750,225,305
66,756,268,256
67,761,306,213
68,759,349,172
69,766,390,124
70,788,421,71
71,810,449,21
72,841,439,0
73,850,429,1
74,864,416,0
75,889,391,0
76,898,382,0
77,915,365,0
78,935,345,0
79,950,330,0
80,965,315,0
81,994,286,0
82,1018,262,0
83,1014,246,20
84,991,242,47
85,955,264,61
86,967,284,29
87,953,291,36
88,914,307,59
89,855,328,97
90,826,351,103
91,789,383,108
92,804,411,65
93,822,437,21
94,859,421,0
95,887,393,0
96,905,373,2
97,915,365,0
98,938,342,0
99,952,328,0
100,972,307,1
101,993,287,0
102,1007,270,3
103,1023,257,0
104,1037,242,1
105,1051,229,0
106,1069,211,0
107,1090,189,1
108,1092,186,2
109,1108,172,0
110,1124,156,0
111,1102,149,29
112,957,169,154
113,771,211,298
114,757,250,273
115,758,291,231
116,762,328,190
117,763,365,152
118,778,394,108
119,784,429,67
120,813,455,12
121,838,442,0
122,849,431,0
123,870,410,0
124,886,394,0
125,904,376,0
126,921,359,0
127,937,343,0
128,965,315,0
129,985,295,0
130,1001,273,6
131,1004,266,10
132,1031,249,0
133,1057,223,0
134,1079,201,0
135,1094,185,1
136,1062,186,32
137,1043,204,33
138,1004,232,44
139,857,252,171
140,805,279,196
141,785,309,186
142,768,341,171
143,760,383,137
144,782,410,88
145,797,442,41
146,827,449,4
147,842,438,0
148,867,412,1
149,887,392,1
150,903,377,0
151,912,366,2
152,934,346,0
153,955,325,0
154,977,302,1
155,991,289,0
156,1012,268,0
157,1035,245,0
158,1051,229,0
159,1049,221,10
160,1066,214,0
161,1075,204,1
162,1102,178,0
163,1120,160,0
164,1140,140,0
165,1155,125,0
166,1182,98,0
167,1201,78,1
168,1215,65,0
169,1220,60,0
170,1231,49,0
171,1239,41,0
172,1242,38,0
173,1246,34,0
174,1250,30,0
175,1249,31,0
176,1252,28,0
177,1249,31,0
178,1252,28,0
179,1252,28,0
180,1252,28,0
181,1253,27,0
182,1254,26,0
183,1251,26,3
184,1215,38,27
185,993,79,208
186,761,134,385
187,744,190,346
188,752,237,291
189,746,291,243
190,745,344,191
191,751,392,137
192,771,433,76
193,803,449,28
194,832,445,3
195,849,430,1
196,868,412,0
197,879,401,0
198,893,387,0
199,918,362,0
200,933,347,0
201,959,321,0
202,975,305,0
203,989,290,1
204,1004,276,0
205,1021,259,0
206,1042,238,0
207,1062,218,0
208,1086,193,1
209,1070,181,29
210,980,199,101
211,851,231,198
212,765,267,248
213,761,306,213
214,759,347,174
215,772,380,128
216,773,412,95
217,793,442,45
218,825,455,0
219,848,432,0
220,860,419,1
221,882,398,0
222,897,383,0
223,910,369,1
224,933,347,0
225,961,319,0
226,974,306,0
227,986,292,2
228,1009,271,0
229,1027,253,0
230,1040,240,0
231,1062,217,1
232,1082,198,0
233,1102,178,0
234,1106,164,10
235,1103,158,19
236,1049,162,69
237,850,197,233
238,765,236,279
239,760,275,245
240,766,309,205
241,763,346,171
242,763,387,130
243,772,427,81
244,796,458,26
245,824,455,1
246,841,438,1
247,858,421,1
248,872,408,0
249,902,378,0
250,916,364,0
251,935,345,0
252,952,326,2
253,973,307,0
254,988,291,1
255,1012,268,0
256,1036,244,0
257,1050,229,1
258,1056,215,9
259,1031,208,41
260,937,232,111
261,786,270,224
262,766,310,204
263,782,336,162
264,791,363,126
265,793,394,93
266,804,423,53
267,828,435,17
268,863,417,0
269,882,397,1
270,904,376,0
271,924,355,1
272,943,337,0
273,962,318,0
274,974,306,0
275,985,295,0
276,1000,280,0
277,1013,267,0
278,1032,248,0
279,1049,229,2
280,1069,211,0
281,1090,190,0
282,1110,170,0
283,1123,156,1
284,1134,146,0
285,1156,124,0
286,1174,106,0
287,1185,95,0
288,1198,82,0
289,1215,64,1
290,1231,48,1
291,1234,45,1
292,1245,35,0
293,1251,28,1
294,1212,37,31
295,922,81,277
296,744,137,399
297,741,195,344
298,752,241,287
299,755,284,241
300,750,332,198
301,756,376,148
302,769,419,92
303,788,462,30
304,819,461,0
305,840,440,0
306,860,420,0
307,870,410,0
308,889,391,0
309,916,364,0
310,938,342,0
311,958,321,1
312,977,303,0
313,994,286,0
314,1020,260,0
315,1042,238,0
316,1066,213,1
317,1077,203,0
318,1097,182,1
319,1110,169,1
320,1128,152,0
321,1139,140,1
322,1155,125,0
323,1171,108,1
324,1191,89,0
325,1207,72,1
326,1217,63,0
327,1231,49,0
328,1242,38,0
329,1253,27,0
330,1220,37,23
331,1005,80,195
332,751,139,390
333,748,190,342
334,755,234,291
335,743,290,247
336,754,337,189
337,758,384,138
338,778,434,68
339,807,461,12
340,827,453,0
341,844,436,0
342,860,419,1
343,884,396,0
344,891,388,1
345,906,374,0
346,922,358,0
347,950,329,1
348,963,316,1
349,984,296,0
350,1003,277,0
351,1017,263,0
352,1039,241,0
353,1064,216,0
354,1089,189,2
355,1104,176,0
356,1118,162,0
357,1144,136,0
358,1164,116,0
359,1183,96,1
360,1202,78,0
361,1210,69,1
362,1190,61,29
363,1036,91,153
364,779,132,369
365,748,183,349
366,749,234,297
367,745,289,246
368,757,328,195
369,761,368,151
370,760,414,106
371,784,455,41
372,801,469,10
373,820,459,1
374,841,438,1
375,861,419,0
376,872,408,0
377,894,385,1
378,906,371,3
379,924,356,0
380,950,330,0
381,975,305,0
382,1003,277,0
383,1017,263,0
384,1039,241,0
385,1052,228,0
386,1075,205,0
387,1096,183,1
388,1118,162,0
389,1139,141,0
390,1160,120,0
391,1168,108,4
392,1188,92,0
393,1200,80,0
394,1213,66,1
395,1187,63,30
396,967,97,216
397,757,144,379
398,744,200,336
399,749,250,281
400,753,298,229
401,754,343,183
402,756,387,137
403,766,426,88
404,788,462,30
405,819,461,0
406,833,447,0
407,852,428,0
408,868,412,0
409,863,404,13
410,871,396,13
411,890,390,0
412,917,363,0
413,937,343,0
414,963,317,0
415,991,289,0
416,1006,274,0
417,1023,257,0
418,1038,242,0
419,1059,221,0
420,1082,197,1
421,1104,176,0
422,1121,159,0
423,1147,133,0
424,1166,114,0
425,1179,98,3
426,1149,90,41
427,959,117,204
428,754,165,361
429,756,209,315
430,753,256,271
431,753,303,224
432,755,348,177
433,770,380,130
434,764,422,94
435,800,455,25
436,824,456,0
437,846,434,0
438,858,422,0
439,875,405,0
440,888,389,3
441,911,368,1
442,936,344,0
443,951,329,0
444,975,305,0
445,994,286,0
446,1013,267,0
447,1030,250,0
448,1044,236,0
449,1063,216,1
450,1088,191,1
451,1104,175,1
452,1130,150,0
453,1149,131,0
454,1164,116,0
455,1182,98,0
456,1200,79,1
457,1213,66,1
458,1223,57,0
459,1238,42,0
460,1244,36,0
461,1250,30,0
462,1253,27,0
463,1252,27,1
464,1255,25,0
465,1258,22,0
466,1258,22,0
467,1256,24,0
468,1258,22,0
469,1259,21,0
470,1258,22,0
471,1258,22,0
472,1259,20,1
473,1260,20,0
474,1162,37,81
475,874,82,324
476,747,133,400
477,743,188,349
478,743,245,292
479,746,297,237
480,756,341,183
481,755,385,140
482,767,421,92
483,793,457,30
484,816,464,0
485,839,441,0
486,855,425,0
487,878,402,0
488,895,385,0
489,912,368,0
490,939,341,0
491,942,325,13
492,962,318,0
493,985,295,0
494,1001,279,0
495,1026,254,0
496,1041,239,0
497,1060,220,0
498,1074,206,0
499,1099,181,0
500,1121,159,0
501,1131,147,2
502,1158,122,0
503,1170,109,1
504,1191,89,0
505,1200,79,1
506,1209,71,0
507,1222,53,5
508,1132,57,91
509,833,105,342
510,747,157,376
511,750,207,323
512,748,258,274
513,754,303,223
514,751,349,180
515,761,397,122
516,784,434,62
517,812,449,19
518,839,441,0
519,860,420,0
520,874,406,0
521,888,392,0
522,904,376,0
523,928,351,1
524,947,332,1
525,964,314,2
526,983,297,0
527,998,281,1
528,1014,266,0
529,1031,248,1
530,1049,228,3
531,1063,217,0
532,1086,194,0
533,1100,180,0
534,1123,157,0
535,1146,134,0
536,1162,118,0
537,1178,101,1
538,1196,84,0
539,1212,66,2
540,1233,47,0
541,1242,38,0
542,1248,32,0
543,1249,31,0
544,1251,29,0
545,1253,27,0
546,1254,26,0
547,1247,30,3
548,1098,60,122
549,801,117,362
550,742,175,363
551,746,229,305
552,751,278,251
553,749,327,204
554,749,374,157
555,772,413,95
556,805,447,28
557,822,458,0
558,837,443,0
559,859,421,0
560,882,397,1
561,905,375,0
562,922,357,1
563,945,335,0
564,955,325,0
565,980,300,0
566,1003,277,0
567,1022,258,0
568,1039,240,1
569,1060,219,1
570,1070,207,3
571,1091,189,0
572,1111,169,0
573,1132,148,0
574,1147,133,0
575,1172,108,0
576,1183,95,2
577,1087,92,101
578,848,133,299
579,756,177,347
580,749,227,304
581,752,275,253
582,756,317,207
583,763,352,165
584,763,392,125
585,772,433,75
586,790,471,19
587,818,462,0
588,834,446,0
589,848,432,0
590,872,408,0
591,879,400,1
592,894,386,0
593,915,365,0
594,940,340,0
595,956,324,0
596,975,305,0
597,998,281,1
598,1024,256,0
599,1040,240,0
600,1017,231,32
601,966,248,66
602,939,271,70
603,845,299,136
604,789,330,161
605,771,369,140
606,802,388,90
607,842,400,38
608,874,396,10
609,911,368,1
610,932,347,1
611,956,324,0
612,973,306,1
613,978,298,4
614,990,288,2
615,1003,276,1
616,1016,264,0
617,1029,250,1
618,1047,233,0
619,1059,221,0
620,1073,206,1
621,1083,197,0
622,1097,182,1
623,1125,155,0
624,1140,138,2
625,1115,138,27
626,1066,152,62
627,892,178,210
628,755,222,303
629,750,272,258
630,756,316,208
631,759,355,166
632,764,392,124
633,773,424,83
634,795,444,41
635,820,452,8
636,840,440,0
637,865,415,0
638,881,399,0
639,898,382,0
640,915,365,0
641,937,343,0
642,956,324,0
643,979,301,0
644,995,285,0
645,1015,265,0
646,1040,240,0
647,1052,227,1
648,1074,205,1
649,1059,196,25
650,1040,211,29
651,1007,225,48
652,892,243,145
653,801,272,207
654,772,306,202
655,767,342,171
656,771,375,134
657,775,417,88
658,803,445,32
659,834,442,4
660,860,418,2
661,887,393,0
662,915,365,0
663,941,339,0
664,959,321,0
665,966,314,0
666,987,293,0
667,1003,277,0
668,1019,261,0
669,1030,249,1
670,1047,232,1
671,1060,219,1
672,1084,196,0
673,1101,179,0
674,1117,163,0
675,1133,147,0
676,1145,135,0
677,1166,113,1
678,1186,94,0
679,1201,79,0
680,1214,65,1
681,1130,68,82
682,844,116,320
683,756,158,366
684,752,205,323
685,753,249,278
686,748,300,232
687,758,340,182
688,755,385,140
689,757,436,87
690,791,464,25
691,816,464,0
692,837,443,0
693,855,424,1
694,881,399,0
695,893,387,0
696,914,366,0
697,931,346,3
698,946,333,1
699,967,312,1
700,964,298,18
701,963,296,21
702,938,302,40
703,931,313,36
704,948,316,16
705,970,309,1
706,1000,280,0
707,1020,260,0
708,1044,233,3
709,1067,213,0
710,1092,188,0
711,1122,158,0
712,1140,140,0
713,1147,131,2
714,1168,112,0
715,1177,103,0
716,1188,91,1
717,1195,85,0
718,1199,81,0
719,1203,77,0
720,1179,78,23
721,966,112,202
722,760,167,353
723,746,221,313
724,751,269,260
725,747,319,214
726,767,361,152
727,783,405,92
728,807,430,43
729,843,437,0
730,869,411,0
731,882,398,0
732,897,379,4
733,913,367,0
734,937,343,0
735,955,325,0
736,971,309,0
737,986,293,1
738,1001,279,0
739,1018,261,1
740,1032,248,0
741,1055,224,1
742,1066,214,0
743,1080,200,0
744,1093,184,3
745,1045,184,51
746,943,205,132
747,803,238,239
748,764,274,242
749,769,304,207
750,760,346,174
751,772,382,126
752,793,407,80
753,795,447,38
754,826,449,5
755,841,439,0
756,867,413,0
757,890,390,0
758,911,369,0
759,931,349,0
760,947,333,0
761,968,312,0
762,989,291,0
763,1009,271,0
764,1009,260,11
765,1011,256,13
766,998,265,17
767,987,272,21
768,1001,273,6
769,930,274,76
770,839,307,134
771,822,338,120
772,819,377,84
773,828,401,51
774,846,404,30
775,873,396,11
776,903,374,3
777,913,358,9
778,938,342,0
779,966,314,0
780,983,296,1
781,966,289,25
782,931,304,45
783,929,328,23
784,926,338,16
785,908,328,44
786,876,344,60
787,885,357,38
788,907,364,9
789,920,353,7
790,902,339,39
791,861,342,77
792,824,365,91
793,805,395,80
794,808,415,57
795,817,428,35
796,852,423,5
797,885,395,0
798,914,366,0
799,944,336,0
800,964,315,1
801,991,289,0
802,1009,271,0
803,1028,252,0
804,1043,237,0
805,1059,219,2
806,1046,213,21
807,1017,216,47
808,915,240,125
809,799,278,203
810,758,325,197
811,774,355,151
812,773,397,110
813,793,425,62
814,834,438,8
815,858,422,0
816,882,398,0
817,904,376,0
818,927,351,2
819,945,335,0
820,968,312,0
821,991,288,1
822,1005,273,2
823,1024,256,0
824,1037,242,1
825,1042,238,0
826,1051,225,4
827,1067,212,1
828,1080,200,0
829,1098,182,0
830,1117,163,0
831,1139,140,1
832,1160,120,0
833,1061,121,98
834,858,163,259
835,751,212,317
836,758,254,268
837,763,289,228
838,758,329,193
839,762,368,150
840,772,412,96
841,804,437,39
842,825,446,9
843,840,440,0
844,859,421,0
845,875,405,0
846,886,393,1
847,910,370,0
848,928,352,0
849,953,327,0
850,968,312,0
851,992,288,0
852,999,262,19
853,959,263,58
