t,q,j,a
0,1440,0,0
1,282,53,1105
2,190,113,1137
3,192,170,1078
4,197,218,1025
5,195,274,971
6,199,323,918
7,200,370,870
8,210,411,819
9,205,456,779
10,199,505,736
11,212,542,686
12,214,576,650
13,212,615,613
14,220,644,576
15,226,668,546
16,218,700,522
17,232,719,489
18,230,738,472
19,231,757,452
20,226,781,433
21,228,804,408
22,238,815,387
23,242,823,375
24,238,835,367
25,249,837,354
26,251,837,352
27,245,841,354
28,253,837,350
29,232,855,353
30,250,855,335
31,248,858,334
32,239,870,331
33,255,866,319
34,242,875,323
35,248,878,314
36,249,879,312
37,261,865,314
38,252,864,324
39,247,867,326
40,251,867,322
41,237,881,322
42,262,869,309
43,242,876,322
44,241,886,313
45,243,892,305
46,245,897,298
47,256,890,294
48,261,880,299
49,255,876,309
50,249,878,313
51,252,877,311
52,250,875,315
53,249,876,315
54,250,876,314
55,238,888,314
56,244,892,304
57,255,887,298
58,257,879,304
59,262,868,310
60,254,865,321
61,257,857,326
62,253,855,332
63,245,861,334
64,251,858,331
65,237,871,332
66,254,867,319
67,254,864,322
68,235,878,327
69,243,885,312
70,256,875,309
71,248,876,316
72,254,873,313
73,256,867,317
74,240,876,324
75,244,882,314
76,260,873,307
77,261,863,316
78,253,860,327
79,252,858,330
80,240,867,333
81,237,881,322
82,256,875,309
83,246,880,314
84,256,872,312
85,252,870,318
86,251,869,320
87,249,871,320
88,256,863,321
89,256,857,327
90,254,852,334
91,244,859,337
92,251,859,330
93,248,862,330
94,256,854,330
95,252,851,337
96,252,849,339
97,248,852,340
98,251,852,337
99,263,839,338
100,248,841,351
101,242,850,348
102,246,855,339
103,238,868,334
104,252,865,323
105,251,865,324
106,227,889,324
107,255,885,300
108,244,892,304
109,265,878,297
110,258,870,312
111,251,870,319
112,253,868,319
113,257,862,321
114,244,868,328
115,256,863,321
116,258,854,328
117,235,870,335
118,254,867,319
119,257,860,323
120,246,864,330
121,245,868,327
122,254,864,322
123,260,853,327
124,252,852,336
125,260,842,338
126,242,850,348
127,263,838,339
128,240,848,352
129,248,850,342
130,248,852,340
131,247,855,338
132,244,862,334
133,248,864,328
134,247,866,327
135,246,869,325
136,248,872,320
137,262,859,319
138,252,858,330
139,255,852,333
140,253,847,340
141,234,864,342
142,249,866,325
143,258,859,323
144,238,872,330
145,252,867,321
146,242,873,325
147,253,870,317
148,250,870,320
149,241,877,322
150,264,862,314
151,249,864,327
152,250,865,325
153,261,854,325
154,255,849,336
155,248,852,340
156,244,858,338
157,245,863,332
158,258,856,326
159,240,866,334
160,258,859,323
161,257,851,332
162,260,842,338
163,240,853,347
164,256,848,336
165,258,841,341
166,247,844,349
167,248,847,345
168,254,842,344
169,244,848,348
170,252,845,343
171,258,838,344
172,240,847,353
173,248,849,343
174,242,856,342
175,244,863,333
176,259,854,327
177,249,854,337
178,238,865,337
179,253,862,325
180,256,857,327
181,252,855,333
