t,q,j,a
0,1120,0,0
1,1109,9,2
2,1109,10,1
3,1108,12,0
4,1107,13,0
5,1107,13,0
6,1107,13,0
7,1107,13,0
8,1107,13,0
9,1107,13,0
10,1107,13,0
11,1107,13,0
12,1108,12,0
13,1107,13,0
14,1108,12,0
15,1107,13,0
16,1107,13,0
17,1111,9,0
18,1109,11,0
19,1107,13,0
20,1108,12,0
21,1110,10,0
22,1108,11,1
23,1107,13,0
24,1108,12,0
25,1109,11,0
26,1108,12,0
27,1109,11,0
28,1107,13,0
29,1108,12,0
30,1108,12,0
31,1107,13,0
32,1107,13,0
33,1107,13,0
34,1107,13,0
35,1107,13,0
36,1107,13,0
37,1110,10,0
38,1107,13,0
39,1108,12,0
40,1107,13,0
41,1109,11,0
42,1107,13,0
43,1109,11,0
44,1107,13,0
45,1108,12,0
46,1109,10,1
47,1109,10,1
48,1107,13,0
49,1107,13,0
50,1108,12,0
51,1107,13,0
52,1108,12,0
53,1108,12,0
54,1109,11,0
55,1109,11,0
56,1108,12,0
57,1107,13,0
58,1107,13,0
59,1107,13,0
60,1108,12,0
61,1108,12,0
62,1110,10,0
63,1108,11,1
64,1108,12,0
65,1107,13,0
66,1109,11,0
67,1108,12,0
68,1107,13,0
69,1107,13,0
70,1107,13,0
71,1109,11,0
72,1107,13,0
73,1109,11,0
74,1107,13,0
75,1107,13,0
76,1107,13,0
77,1107,13,0
78,1110,10,0
79,1107,13,0
80,1109,11,0
81,1107,13,0
82,1109,11,0
83,1108,12,0
84,1109,11,0
85,1107,13,0
86,1110,10,0
87,1107,13,0
88,1108,12,0
89,1107,13,0
90,1109,11,0
91,1109,11,0
92,1108,12,0
93,1107,13,0
94,1108,12,0
95,1107,13,0
96,1108,12,0
97,1108,12,0
98,1107,13,0
99,1108,12,0
100,1108,12,0
101,1108,12,0
102,1109,11,0
103,1108,12,0
104,1107,13,0
105,1110,10,0
106,1109,11,0
107,1107,13,0
108,1108,12,0
109,1107,12,1
110,1108,12,0
111,1107,13,0
112,1108,12,0
113,1109,11,0
114,1108,12,0
115,1107,13,0
116,1107,13,0
117,1107,13,0
118,1109,11,0
119,1109,11,0
120,1107,13,0
121,1107,13,0
122,1108,12,0
123,1108,12,0
124,1107,13,0
125,1108,12,0
126,1107,13,0
127,1108,12,0
128,1107,13,0
129,1109,11,0
130,1108,12,0
131,1108,11,1
132,1108,12,0
133,1108,12,0
134,1109,11,0
135,1108,12,0
136,1109,10,1
137,1109,11,0
138,1109,11,0
139,1109,11,0
140,1108,11,1
141,1109,11,0
142,1107,13,0
143,1107,13,0
144,1109,11,0
145,1109,11,0
146,1107,13,0
147,1108,12,0
148,1109,11,0
149,1107,13,0
150,1107,13,0
151,1107,13,0
152,1109,11,0
153,1109,11,0
154,1108,12,0
155,1107,13,0
156,1108,12,0
157,1107,13,0
158,1109,11,0
159,1108,11,1
160,1107,13,0
161,1107,13,0
162,1107,13,0
163,1107,13,0
164,1107,13,0
165,1110,10,0
166,1109,10,1
167,1109,11,0
168,1110,10,0
169,1109,11,0
170,1108,12,0
171,1107,13,0
172,1108,12,0
173,1107,13,0
174,1107,13,0
175,1108,12,0
176,1107,13,0
177,1108,12,0
178,1107,13,0
179,1108,12,0
180,1108,12,0
181,1107,12,1
182,1107,13,0
183,1107,13,0
184,1109,11,0
185,1108,12,0
186,1110,9,1
187,1108,12,0
188,1108,12,0
189,1107,13,0
190,1107,13,0
191,1107,13,0
192,1108,12,0
193,1107,13,0
194,1107,13,0
195,1108,12,0
196,1109,11,0
197,1108,12,0
198,1108,12,0
199,1108,12,0
200,1109,11,0
201,1107,13,0
202,1109,11,0
203,1109,10,1
204,1108,12,0
205,1108,12,0
206,1108,12,0
207,1107,13,0
208,1107,13,0
209,1107,13,0
210,1109,11,0
211,1107,12,1
212,1108,12,0
213,1109,11,0
214,1107,13,0
215,1108,12,0
216,1107,13,0
217,1107,13,0
218,1108,12,0
219,1107,13,0
220,1108,12,0
221,1107,13,0
222,1107,13,0
223,1109,11,0
224,1109,11,0
225,1108,10,2
226,1107,13,0
227,1108,12,0
228,1108,12,0
229,1108,11,1
230,1108,12,0
231,1108,12,0
232,1108,12,0
233,1109,11,0
234,1108,12,0
235,1108,12,0
236,1107,13,0
237,1107,13,0
238,1107,13,0
239,1108,12,0
240,1108,12,0
241,1108,12,0
242,1109,11,0
243,1108,12,0
