t,q,j,a
0,1120,0,0
1,743,36,341
2,647,82,391
3,637,132,351
4,638,180,302
5,634,227,259
6,642,257,221
7,642,284,194
8,648,312,160
9,651,330,139
10,657,350,113
11,648,368,104
12,648,383,89
13,651,390,79
14,653,385,82
15,660,384,76
16,648,385,87
17,668,371,81
18,669,368,83
19,666,369,85
20,659,381,80
21,669,371,80
22,669,369,82
23,664,367,89
24,669,364,87
25,665,365,90
26,659,372,89
27,662,371,87
28,677,354,89
29,671,347,102
30,672,341,107
31,658,346,116
32,660,352,108
33,665,345,110
34,664,343,113
35,667,337,116
36,664,344,112
37,653,350,117
38,653,362,105
39,662,359,99
40,664,357,99
41,663,360,97
42,660,361,99
43,674,351,95
44,672,349,99
45,674,348,98
46,668,347,105
47,676,338,106
48,670,341,109
49,668,348,104
50,671,338,111
51,667,336,117
52,664,345,111
53,666,341,113
54,661,336,123
55,661,338,121
56,664,337,119
57,664,338,118
58,662,338,120
59,665,336,119
60,671,331,118
61,668,331,121
62,654,341,125
63,652,349,119
64,647,360,113
65,655,354,111
66,663,352,105
67,659,354,107
68,669,353,98
69,655,355,110
70,657,357,106
71,659,361,100
72,653,374,93
73,672,365,83
74,675,356,89
75,676,351,93
76,666,347,107
77,667,341,112
78,667,340,113
79,671,335,114
80,664,332,124
81,660,337,123
82,661,346,113
83,668,347,105
84,681,339,100
85,668,338,114
86,659,345,116
87,656,346,118
88,661,354,105
89,658,359,103
90,663,350,107
91,664,351,105
92,664,345,111
93,675,327,118
94,667,327,126
95,657,340,123
96,653,346,121
97,650,359,111
98,662,356,102
99,652,365,103
100,653,367,100
101,663,365,92
102,672,351,97
103,658,359,103
104,668,350,102
105,666,355,99
106,662,366,92
107,664,362,94
108,662,363,95
109,670,363,87
110,673,354,93
111,672,351,97
112,669,354,97
113,661,363,96
114,677,348,95
115,673,349,98
116,669,348,103
117,671,344,105
118,661,341,118
119,661,341,118
120,668,332,120
121,669,325,126
122,663,335,122
123,672,335,113
124,669,329,122
125,661,339,120
126,660,341,119
127,666,347,107
128,668,344,108
129,671,337,112
130,671,338,111
131,680,332,108
132,671,326,123
133,667,333,120
134,670,336,114
135,669,335,116
136,663,329,128
137,662,323,135
138,658,333,129
139,665,333,122
140,666,335,119
141,660,336,124
142,658,337,125
143,660,335,125
144,658,348,114
145,656,352,112
146,657,356,107
147,655,360,105
148,659,357,104
149,655,362,103
150,666,356,98
151,659,357,104
152,659,355,106
153,661,348,111
154,658,357,105
155,658,361,101
156,666,356,98
157,670,348,102
158,673,344,103
159,666,343,111
160,659,341,120
161,671,333,116
162,665,339,116
163,672,330,118
164,665,330,125
165,663,333,124
166,667,328,125
167,668,325,127
168,663,334,123
169,662,335,123
170,683,326,111
171,673,323,124
172,667,326,127
173,666,330,124
174,648,338,134
175,651,346,123
176,657,355,108
177,659,363,98
178,661,363,96
179,674,349,97
180,682,329,109
181,670,336,114
182,663,344,113
183,660,353,107
184,661,360,99
185,650,375,95
186,657,388,75
187,664,376,80
188,668,365,87
189,664,362,94
190,664,357,99
191,665,354,101
192,669,350,101
193,659,352,109
194,659,352,109
195,667,353,100
196,674,352,94
197,663,357,100
198,665,359,96
199,668,352,100
200,660,358,102
201,651,365,104
202,670,360,90
203,672,353,95
204,667,359,94
205,657,364,99
206,661,361,98
207,660,359,101
208,666,359,95
209,677,350,93
210,689,329,102
211,676,328,116
212,678,329,113
213,670,326,124
214,664,332,124
215,659,335,126
216,668,332,120
217,660,334,126
218,658,340,122
219,655,344,121
220,652,352,116
221,655,354,111
222,663,349,108
223,665,339,116
224,670,334,116
225,662,339,119
226,667,341,112
227,664,335,121
228,676,327,117
229,657,338,125
230,669,337,114
231,674,332,114
232,668,343,109
233,668,342,110
234,663,338,119
235,666,338,116
236,660,350,110
237,663,349,108
238,671,349,100
239,665,354,101
240,674,345,101
241,663,349,108
242,673,336,111
243,654,338,128
244,659,346,115
245,660,350,110
246,656,354,110
247,672,353,95
248,660,358,102
249,664,359,97
250,663,355,102
251,667,349,104
252,665,353,102
253,665,349,106
254,665,347,108
255,670,340,110
256,666,334,120
257,666,326,128
258,659,323,138
259,665,328,127
260,665,329,126
261,660,332,128
262,660,333,127
263,656,340,124
264,659,344,117
265,663,342,115
266,661,341,118
267,669,337,114
268,661,341,118
269,662,340,118
270,665,351,104
271,666,347,107
272,663,345,112
273,663,339,118
274,670,330,120
275,655,340,125
276,656,349,115
277,663,342,115
278,665,343,112
279,655,353,112
280,667,352,101
281,659,359,102
282,662,349,109
283,672,339,109
284,666,336,118
285,660,345,115
286,660,347,113
287,660,353,107
288,665,357,98
289,664,359,97
290,661,360,99
291,675,352,93
292,677,349,94
293,682,339,99
294,668,340,112
295,665,343,112
296,671,338,111
297,673,336,111
298,660,341,119
299,656,353,111
300,668,347,105
301,665,350,105
302,666,339,115
303,665,339,116
304,662,335,123
305,667,326,127
306,670,326,124
307,660,334,126
308,672,332,116
309,658,350,112
310,663,356,101
311,660,357,103
312,661,356,103
313,663,357,100
314,657,357,106
315,658,356,106
316,669,355,96
317,661,360,99
318,662,348,110
319,667,346,107
320,666,343,111
321,670,333,117
322,669,334,117
323,664,344,112
324,662,355,103
325,668,351,101
326,664,353,103
327,662,345,113
328,666,339,115
329,667,336,117
330,667,340,113
331,665,339,116
332,658,347,115
333,670,348,102
334,660,353,107
335,660,355,105
336,686,336,98
337,674,335,111
338,666,339,115
339,666,343,111
340,665,342,113
341,667,331,122
342,650,342,128
343,657,350,113
344,661,358,101
345,661,362,97
346,664,359,97
347,652,362,106
348,668,352,100
349,667,354,99
350,661,360,99
351,661,357,102
352,662,353,105
353,649,357,114
354,659,358,103
355,659,370,91
356,663,369,88
357,666,361,93
358,672,352,96
359,661,356,103
360,668,351,101
361,676,344,100
362,670,344,106
363,669,345,106
364,671,344,105
365,680,335,105
366,682,326,112
367,665,337,118
368,666,339,115
369,657,345,118
370,662,352,106
371,666,348,106
372,660,353,107
373,678,345,97
374,667,340,113
375,666,340,114
376,671,334,115
377,661,346,113
378,661,355,104
379,659,355,106
380,662,361,97
381,671,358,91
382,666,342,112
383,670,324,126
384,666,318,136
385,658,330,132
386,662,329,129
387,657,338,125
388,662,341,117
389,650,350,120
390,657,352,111
391,658,355,107
392,659,351,110
393,667,345,108
394,663,350,107
395,666,353,101
396,676,344,100
397,664,342,114
398,673,338,109
399,664,340,116
400,670,340,110
401,655,345,120
402,653,345,122
403,661,349,110
404,668,347,105
405,673,341,106
406,662,342,116
407,665,344,111
408,671,335,114
409,674,331,115
410,666,330,124
411,669,334,117
412,679,327,114
413,669,330,121
414,670,327,123
415,660,335,125
416,665,334,121
417,660,336,124
418,656,344,120
419,663,346,111
420,658,357,105
421,667,347,106
422,660,360,100
423,670,359,91
424,670,359,91
425,662,357,101
426,663,362,95
427,663,357,100
428,668,350,102
429,674,345,101
430,682,332,106
431,664,333,123
432,667,337,116
433,667,336,117
434,673,332,115
435,667,345,108
436,667,349,104
437,666,351,103
438,673,346,101
439,669,342,109
440,668,341,111
441,667,341,112
442,658,349,113
443,662,352,106
444,660,354,106
445,660,356,104
446,662,356,102
447,655,363,102
448,651,366,103
449,650,373,97
450,672,362,86
451,665,363,92
452,677,354,89
453,672,350,98
454,658,348,114
455,654,357,109
456,667,351,102
457,667,348,105
458,654,355,111
459,669,340,111
460,673,331,116
461,662,333,125
462,667,341,112
463,668,342,110
464,666,345,109
465,655,354,111
466,657,359,104
467,659,357,104
468,663,351,106
469,665,352,103
470,667,342,111
471,672,338,110
472,666,342,112
473,666,342,112
474,665,343,112
475,655,351,114
476,657,359,104
477,655,366,99
478,660,358,102
479,661,353,106
480,668,346,106
481,663,343,114
482,659,347,114
483,659,354,107
484,659,349,112
485,669,350,101
486,663,357,100
487,671,349,100
488,661,347,112
489,673,336,111
490,667,333,120
491,659,339,122
492,664,344,112
493,673,342,105
494,667,340,113
495,668,342,110
496,662,342,116
497,664,342,114
498,670,333,117
499,660,340,120
500,676,328,116
501,675,331,114
502,657,336,127
503,663,342,115
504,665,348,107
505,674,334,112
506,666,326,128
507,656,332,132
508,659,347,114
509,660,348,112
510,664,348,108
511,671,341,108
512,661,346,113
513,664,346,110
514,664,346,110
515,664,355,101
516,656,355,109
517,660,353,107
518,658,359,103
519,659,367,94
520,666,362,92
521,668,358,94
522,667,346,107
523,661,349,110
524,652,362,106
525,653,369,98
526,659,371,90
527,662,370,88
528,672,356,92
529,680,348,92
530,682,343,95
531,664,353,103
532,667,355,98
533,658,360,102
534,669,356,95
