t,q,j,a
0,1120,0,0
1,1091,27,2
2,1089,31,0
3,1090,30,0
4,1090,29,1
5,1092,28,0
6,1089,31,0
7,1091,29,0
8,1091,29,0
9,1089,31,0
10,1091,29,0
11,1089,31,0
12,1091,29,0
13,1089,31,0
14,1090,30,0
15,1094,26,0
16,1091,29,0
17,1092,28,0
18,1091,29,0
19,1089,30,1
20,1090,30,0
21,1091,29,0
22,1093,27,0
23,1092,28,0
24,1090,30,0
25,1090,30,0
26,1090,30,0
27,1093,27,0
28,1091,29,0
29,1092,28,0
30,1091,29,0
31,1091,29,0
32,1091,29,0
33,1091,29,0
34,1092,28,0
35,1091,28,1
36,1090,30,0
37,1092,28,0
38,1089,31,0
39,1091,29,0
40,1092,28,0
41,1092,28,0
42,1092,28,0
43,1089,31,0
44,1090,30,0
45,1091,29,0
46,1095,25,0
47,1091,28,1
48,1091,29,0
49,1090,30,0
50,1092,28,0
51,1090,30,0
52,1090,30,0
53,1093,27,0
54,1092,27,1
55,1092,28,0
56,1092,28,0
57,1090,30,0
58,1093,27,0
59,1090,30,0
60,1092,28,0
61,1090,30,0
62,1094,26,0
63,1091,29,0
64,1090,30,0
65,1089,31,0
66,1092,28,0
67,1090,30,0
68,1090,30,0
69,1093,27,0
70,1091,28,1
71,1091,29,0
72,1090,29,1
73,1090,30,0
74,1093,27,0
75,1090,30,0
76,1092,28,0
77,1092,28,0
78,1092,28,0
79,1090,30,0
80,1092,28,0
81,1090,29,1
82,1092,27,1
83,1091,29,0
84,1090,30,0
85,1090,30,0
86,1093,27,0
87,1090,28,2
88,1091,29,0
89,1090,30,0
90,1091,29,0
91,1094,26,0
92,1091,29,0
93,1092,28,0
94,1092,28,0
95,1093,27,0
96,1090,30,0
97,1092,28,0
98,1092,26,2
99,1093,27,0
100,1093,27,0
101,1092,28,0
102,1090,30,0
103,1091,29,0
104,1090,30,0
105,1092,28,0
106,1092,28,0
107,1090,30,0
108,1090,30,0
109,1089,31,0
110,1091,29,0
111,1090,29,1
112,1090,30,0
113,1089,31,0
114,1091,29,0
115,1092,28,0
116,1093,27,0
117,1093,27,0
118,1092,28,0
119,1089,31,0
120,1092,28,0
121,1091,29,0
122,1091,29,0
123,1092,28,0
124,1092,28,0
125,1091,29,0
126,1090,30,0
127,1090,30,0
128,1091,29,0
129,1091,29,0
130,1090,30,0
131,1092,28,0
132,1090,29,1
133,1091,29,0
134,1089,31,0
135,1092,28,0
136,1091,29,0
137,1090,30,0
138,1089,31,0
139,1092,28,0
140,1095,25,0
141,1089,31,0
142,1094,26,0
143,1093,27,0
144,1093,27,0
145,1090,30,0
146,1091,29,0
147,1090,30,0
148,1090,30,0
149,1089,31,0
150,1093,27,0
151,1093,27,0
152,1090,29,1
153,1091,29,0
154,1090,30,0
155,1090,30,0
156,1092,28,0
157,1090,30,0
158,1091,29,0
159,1095,25,0
160,1091,29,0
161,1090,30,0
162,1089,31,0
163,1093,27,0
164,1091,29,0
165,1089,31,0
166,1093,27,0
167,1093,27,0
168,1091,29,0
169,1090,30,0
170,1089,31,0
171,1090,30,0
172,1091,29,0
173,1090,30,0
174,1090,30,0
175,1091,29,0
176,1091,29,0
177,1093,27,0
178,1091,29,0
179,1093,27,0
180,1092,28,0
181,1091,29,0
182,1090,30,0
183,1089,31,0
184,1093,27,0
185,1091,29,0
186,1093,27,0
187,1092,27,1
188,1091,28,1
189,1093,27,0
190,1090,30,0
191,1091,29,0
192,1090,30,0
193,1090,30,0
194,1092,28,0
195,1092,27,1
196,1091,28,1
197,1090,30,0
198,1090,30,0
199,1090,30,0
200,1091,29,0
201,1092,28,0
202,1091,29,0
203,1090,29,1
204,1093,26,1
205,1091,28,1
206,1091,28,1
207,1091,29,0
208,1092,27,1
209,1089,30,1
210,1090,30,0
211,1091,29,0
212,1094,26,0
213,1092,28,0
214,1092,28,0
215,1090,30,0
216,1091,29,0
217,1092,28,0
218,1091,29,0
219,1091,28,1
220,1096,24,0
221,1090,29,1
222,1090,30,0
223,1091,29,0
224,1090,30,0
225,1090,30,0
226,1090,30,0
227,1092,28,0
228,1089,31,0
229,1090,30,0
230,1092,28,0
231,1092,28,0
232,1090,29,1
233,1091,29,0
234,1092,28,0
235,1091,29,0
236,1092,28,0
237,1092,28,0
238,1091,29,0
239,1092,28,0
240,1093,27,0
241,1090,30,0
242,1092,28,0
243,1091,29,0
244,1090,30,0
245,1092,28,0
246,1090,30,0
247,1092,28,0
248,1091,28,1
249,1090,30,0
250,1090,30,0
251,1093,27,0
252,1091,29,0
253,1091,29,0
254,1092,28,0
255,1092,27,1
256,1091,28,1
257,1091,29,0
258,1091,29,0
259,1091,29,0
260,1089,31,0
261,1091,29,0
262,1090,30,0
263,1093,26,1
264,1091,29,0
265,1091,29,0
266,1090,30,0
267,1090,30,0
268,1091,29,0
269,1091,29,0
270,1092,28,0
271,1092,27,1
272,1091,29,0
273,1089,31,0
274,1091,29,0
275,1091,29,0
276,1091,29,0
277,1092,27,1
278,1092,28,0
279,1090,30,0
280,1094,25,1
281,1091,29,0
282,1093,27,0
283,1092,28,0
284,1092,28,0
285,1089,31,0
286,1091,29,0
287,1091,29,0
288,1092,28,0
289,1091,29,0
290,1089,31,0
291,1090,30,0
292,1092,28,0
293,1090,30,0
294,1090,30,0
295,1092,28,0
296,1091,28,1
297,1092,27,1
298,1092,28,0
299,1094,26,0
300,1090,30,0
301,1091,29,0
302,1091,29,0
303,1089,30,1
304,1090,30,0
305,1092,27,1
306,1090,30,0
307,1093,27,0
308,1091,29,0
309,1091,29,0
310,1091,29,0
311,1092,28,0
312,1091,29,0
313,1092,28,0
314,1091,29,0
315,1092,27,1
316,1091,29,0
317,1092,28,0
318,1092,28,0
319,1091,29,0
320,1093,27,0
321,1092,27,1
322,1089,31,0
323,1089,31,0
324,1091,29,0
325,1092,27,1
326,1091,29,0
327,1089,31,0
328,1090,30,0
329,1091,29,0
330,1090,30,0
331,1090,30,0
332,1092,27,1
333,1091,28,1
334,1091,28,1
335,1090,30,0
336,1090,29,1
337,1092,28,0
338,1091,29,0
339,1090,30,0
340,1090,30,0
341,1089,31,0
342,1093,27,0
343,1091,28,1
344,1094,26,0
345,1091,29,0
346,1091,29,0
347,1096,24,0
348,1093,27,0
349,1089,31,0
350,1091,29,0
351,1090,30,0
352,1090,30,0
353,1096,24,0
354,1094,25,1
355,1090,29,1
356,1092,28,0
357,1091,29,0
358,1091,29,0
359,1092,28,0
360,1090,30,0
361,1092,28,0
362,1091,28,1
363,1092,28,0
364,1093,27,0
365,1089,30,1
366,1089,31,0
367,1090,30,0
368,1093,27,0
369,1090,29,1
370,1092,28,0
371,1090,30,0
372,1092,28,0
373,1091,29,0
374,1092,28,0
375,1090,30,0
376,1092,28,0
377,1091,29,0
378,1092,28,0
379,1091,29,0
380,1093,27,0
381,1092,28,0
382,1092,28,0
383,1092,28,0
384,1092,28,0
385,1090,30,0
386,1091,29,0
387,1092,28,0
388,1091,28,1
389,1091,29,0
390,1091,29,0
391,1091,29,0
392,1090,30,0
393,1094,26,0
394,1090,30,0
395,1093,27,0
396,1093,27,0
397,1090,30,0
398,1091,29,0
399,1091,29,0
400,1091,29,0
401,1091,29,0
402,1090,30,0
403,1091,29,0
404,1091,28,1
405,1090,30,0
406,1092,28,0
407,1093,27,0
408,1091,28,1
409,1091,29,0
410,1089,31,0
411,1091,29,0
412,1091,29,0
413,1091,29,0
414,1090,30,0
415,1090,30,0
416,1090,30,0
417,1093,26,1
418,1090,30,0
419,1093,27,0
420,1090,29,1
421,1090,30,0
422,1089,31,0
423,1091,29,0
424,1091,29,0
425,1092,28,0
426,1091,29,0
427,1091,29,0
428,1091,29,0
429,1093,27,0
430,1092,28,0
431,1093,27,0
432,1091,29,0
433,1090,30,0
434,1090,30,0
435,1091,29,0
436,1091,29,0
437,1093,27,0
438,1090,30,0
439,1092,28,0
440,1090,30,0
441,1090,30,0
442,1091,29,0
443,1090,30,0
444,1090,30,0
445,1091,29,0
446,1090,30,0
447,1091,29,0
448,1091,29,0
449,1094,25,1
450,1090,30,0
451,1092,28,0
452,1092,28,0
453,1091,29,0
454,1090,29,1
455,1091,29,0
456,1092,28,0
457,1089,31,0
458,1090,30,0
459,1090,30,0
460,1089,31,0
461,1091,29,0
462,1094,26,0
463,1090,30,0
464,1091,29,0
465,1094,26,0
466,1090,29,1
467,1093,27,0
468,1091,29,0
469,1092,28,0
470,1093,27,0
471,1091,29,0
472,1092,28,0
473,1090,30,0
474,1090,30,0
475,1091,29,0
476,1092,28,0
477,1090,30,0
478,1090,30,0
479,1089,31,0
480,1092,28,0
481,1090,30,0
482,1092,28,0
483,1091,26,3
484,1092,28,0
485,1089,31,0
486,1092,28,0
487,1090,30,0
488,1090,30,0
489,1089,31,0
490,1089,31,0
491,1092,28,0
492,1092,28,0
493,1093,26,1
494,1091,28,1
495,1092,28,0
496,1092,28,0
497,1094,26,0
498,1092,28,0
499,1091,29,0
500,1090,30,0
501,1089,31,0
502,1093,27,0
503,1093,27,0
504,1091,28,1
505,1090,30,0
506,1090,30,0
507,1090,29,1
508,1095,25,0
509,1090,29,1
510,1092,28,0
511,1091,29,0
512,1092,28,0
513,1092,28,0
514,1091,29,0
515,1089,31,0
516,1089,31,0
517,1093,27,0
518,1091,29,0
519,1090,29,1
520,1091,29,0
521,1090,30,0
522,1091,29,0
523,1093,27,0
524,1091,29,0
525,1092,28,0
526,1092,27,1
527,1090,30,0
528,1092,28,0
529,1091,29,0
530,1091,29,0
531,1090,30,0
532,1090,30,0
533,1090,30,0
534,1093,27,0
535,1089,31,0
536,1091,29,0
537,1090,30,0
538,1090,30,0
539,1089,31,0
540,1095,25,0
541,1091,29,0
542,1092,27,1
543,1091,29,0
544,1093,27,0
545,1090,30,0
546,1090,30,0
547,1093,27,0
548,1095,24,1
549,1089,31,0
550,1092,28,0
551,1089,31,0
552,1092,28,0
553,1090,30,0
554,1090,30,0
555,1089,31,0
556,1090,30,0
557,1092,28,0
558,1092,28,0
559,1092,28,0
560,1090,29,1
561,1089,31,0
