t,q,j,a
0,1120,0,0
1,1030,20,70
2,762,74,284
3,615,132,373
4,614,191,315
5,612,252,256
6,618,307,195
7,624,361,135
8,641,420,59
9,668,434,18
10,683,437,0
11,688,432,0
12,695,425,0
13,698,422,0
14,708,412,0
15,720,400,0
16,737,383,0
17,745,375,0
18,760,360,0
19,768,352,0
20,772,348,0
21,784,336,0
22,789,331,0
23,800,320,0
24,803,315,2
25,808,312,0
26,818,302,0
27,824,296,0
28,837,283,0
29,842,276,2
30,857,263,0
31,869,251,0
32,878,242,0
33,886,234,0
34,899,221,0
35,910,210,0
36,915,205,0
37,926,194,0
38,934,186,0
39,943,177,0
40,956,164,0
41,966,154,0
42,973,143,4
43,913,147,60
44,792,171,157
45,641,221,258
46,630,264,226
47,628,307,185
48,633,348,139
49,646,388,86
50,676,423,21
51,694,426,0
52,709,410,1
53,728,391,1
54,746,374,0
55,752,368,0
56,759,359,2
57,771,348,1
58,776,344,0
59,783,337,0
60,796,324,0
61,799,321,0
62,807,313,0
63,814,306,0
64,820,300,0
65,826,294,0
66,835,285,0
67,839,280,1
68,848,272,0
69,854,265,1
70,863,257,0
71,869,251,0
72,882,238,0
73,893,227,0
74,903,217,0
75,908,211,1
76,921,199,0
77,932,187,1
78,939,181,0
79,947,173,0
80,951,168,1
81,960,160,0
82,966,154,0
83,980,140,0
84,967,135,18
85,921,150,49
86,853,179,88
87,695,226,199
88,633,277,210
89,636,324,160
90,639,371,110
91,666,407,47
92,680,434,6
93,687,426,7
94,703,417,0
95,721,399,0
96,728,392,0
97,738,382,0
98,747,373,0
99,757,363,0
100,767,353,0
101,776,344,0
102,780,338,2
103,789,331,0
104,796,324,0
105,804,316,0
106,821,299,0
107,828,292,0
108,832,287,1
109,838,282,0
110,848,272,0
111,849,264,7
112,849,264,7
113,864,256,0
114,875,245,0
115,884,236,0
116,893,226,1
117,901,219,0
118,910,210,0
119,914,206,0
120,926,194,0
121,938,182,0
122,944,176,0
123,952,168,0
124,958,162,0
125,974,145,1
126,980,140,0
127,993,127,0
128,1004,115,1
129,1013,106,1
130,1014,106,0
131,1034,86,0
132,1041,79,0
133,1047,73,0
134,1055,65,0
135,1066,54,0
136,1053,50,17
137,905,79,136
138,683,133,304
139,615,191,314
140,617,246,257
141,614,305,201
142,621,356,143
143,631,408,81
144,651,448,21
145,664,455,1
146,676,444,0
147,686,434,0
148,703,417,0
149,718,402,0
150,733,387,0
151,741,379,0
152,759,361,0
153,770,350,0
154,777,343,0
155,788,332,0
156,787,326,7
157,781,326,13
158,789,331,0
159,801,319,0
160,812,308,0
161,825,295,0
162,835,285,0
163,841,279,0
164,851,269,0
165,850,264,6
166,855,265,0
167,866,254,0
168,874,246,0
169,880,236,4
170,856,237,27
171,842,261,17
172,832,272,16
173,837,275,8
174,851,269,0
175,868,252,0
176,878,242,0
177,892,228,0
178,904,216,0
179,920,200,0
180,938,182,0
181,947,172,1
182,965,155,0
183,973,147,0
184,984,136,0
185,989,130,1
186,1001,119,0
187,1007,112,1
188,1016,104,0
189,1028,92,0
190,1035,85,0
191,1040,80,0
192,1044,76,0
193,1046,74,0
194,1051,69,0
195,1057,63,0
196,1061,59,0
197,1064,56,0
198,1066,53,1
199,1065,54,1
200,1066,54,0
201,1067,53,0
202,1066,54,0
203,1062,51,7
204,952,70,98
205,703,125,292
206,620,180,320
207,612,242,266
208,621,297,202
209,625,344,151
210,624,398,98
211,639,437,44
212,658,458,4
213,671,449,0
214,681,439,0
215,693,427,0
216,707,413,0
217,716,404,0
218,726,394,0
219,737,383,0
220,752,368,0
221,765,355,0
222,775,345,0
223,783,337,0
224,790,330,0
225,792,328,0
226,797,321,2
227,810,310,0
228,818,302,0
229,825,295,0
230,834,286,0
231,846,273,1
232,852,268,0
233,860,260,0
234,869,251,0
235,884,236,0
236,901,219,0
237,911,209,0
238,917,203,0
239,923,197,0
240,933,187,0
241,905,185,30
242,861,201,58
243,785,238,97
244,663,284,173
245,649,322,149
246,652,363,105
247,670,408,42
248,670,431,19
249,694,423,3
250,711,409,0
251,735,385,0
252,758,362,0
253,769,351,0
254,784,336,0
255,798,322,0
256,816,304,0
257,823,297,0
258,835,285,0
259,843,277,0
260,851,268,1
261,861,259,0
262,870,250,0
263,882,238,0
264,888,232,0
265,889,227,4
266,834,240,46
267,788,271,61
268,734,312,74
269,688,359,73
270,693,398,29
271,714,405,1
272,729,390,1
273,740,379,1
274,749,371,0
275,763,357,0
276,775,345,0
277,792,328,0
278,806,314,0
279,820,299,1
280,826,294,0
281,829,284,7
282,841,279,0
283,854,266,0
284,868,252,0
285,879,241,0
286,877,228,15
287,846,236,38
288,826,251,43
289,788,280,52
290,757,305,58
291,745,341,34
292,740,355,25
293,726,370,24
294,743,376,1
295,758,362,0
296,773,347,0
297,778,341,1
298,794,325,1
299,801,319,0
300,809,311,0
301,822,298,0
302,836,284,0
303,840,280,0
304,851,269,0
305,861,259,0
306,869,251,0
307,882,238,0
308,889,229,2
309,898,221,1
310,906,208,6
311,880,206,34
312,858,228,34
313,830,246,44
314,765,270,85
315,681,307,132
316,662,359,99
317,667,405,48
318,670,438,12
319,676,444,0
320,694,426,0
321,709,411,0
322,716,404,0
323,729,391,0
324,744,375,1
325,755,365,0
326,772,348,0
327,783,337,0
328,794,326,0
329,799,320,1
330,785,322,13
331,803,317,0
332,816,303,1
333,830,290,0
334,840,280,0
335,853,267,0
336,864,256,0
337,881,239,0
338,885,234,1
339,867,236,17
340,832,245,43
341,757,281,82
342,706,333,81
343,686,372,62
344,693,398,29
345,714,406,0
346,726,394,0
347,737,383,0
348,747,373,0
349,760,360,0
350,770,350,0
351,778,342,0
352,789,330,1
353,799,321,0
354,816,304,0
355,830,290,0
356,828,280,12
357,834,275,11
358,799,283,38
359,804,297,19
360,801,308,11
