t,q,j,a
0,1120,0,0
1,777,40,303
2,603,101,416
3,608,156,356
4,607,211,302
5,618,260,242
6,615,315,190
7,619,357,144
8,632,399,89
9,654,417,49
10,662,421,37
11,663,428,29
12,674,429,17
13,671,432,17
14,682,426,12
15,689,421,10
16,695,396,29
17,682,393,45
18,693,394,33
19,696,397,27
20,687,400,33
21,702,396,22
22,704,392,24
23,708,392,20
24,702,379,39
25,705,375,40
26,725,362,33
27,735,341,44
28,723,332,65
29,718,336,66
30,705,340,75
31,686,347,87
32,690,358,72
33,686,372,62
34,690,380,50
35,688,381,51
36,687,385,48
37,697,377,46
38,690,373,57
39,666,390,64
40,672,396,52
41,681,404,35
42,695,398,27
43,693,397,30
44,685,394,41
45,682,394,44
46,688,393,39
47,686,404,30
48,702,399,19
49,718,382,20
50,715,374,31
51,714,378,28
52,712,370,38
53,701,374,45
54,691,376,53
55,672,387,61
56,681,385,54
57,693,382,45
58,693,389,38
59,698,390,32
60,696,395,29
61,696,392,32
62,705,392,23
63,703,388,29
64,698,384,38
65,686,391,43
66,701,382,37
67,691,387,42
68,683,398,39
69,682,400,38
70,693,399,28
71,704,382,34
72,702,377,41
73,701,374,45
74,711,368,41
75,688,368,64
76,686,380,54
77,689,392,39
78,703,380,37
79,690,377,53
80,673,388,59
81,692,382,46
82,703,384,33
83,719,380,21
84,714,372,34
85,706,379,35
86,703,384,33
87,723,376,21
88,717,374,29
89,705,378,37
90,683,385,52
91,680,394,46
92,687,395,38
93,683,395,42
94,699,391,30
95,697,385,38
96,708,384,28
97,707,385,28
98,707,380,33
99,704,381,35
100,698,375,47
101,705,369,46
102,708,362,50
103,697,367,56
104,680,391,49
105,687,400,33
106,703,391,26
107,714,372,34
108,707,368,45
109,719,364,37
110,720,365,35
111,710,365,45
112,695,378,47
113,692,382,46
114,690,394,36
115,689,395,36
116,698,394,28
117,693,389,38
118,699,381,40
119,702,385,33
120,700,380,40
121,696,378,46
122,710,380,30
123,713,382,25
124,705,376,39
125,690,385,45
126,682,393,45
127,693,390,37
128,696,392,32
129,696,386,38
130,698,393,29
131,699,387,34
132,705,376,39
133,706,374,40
134,716,364,40
135,719,361,40
136,705,369,46
137,674,378,68
138,699,379,42
139,700,384,36
140,688,388,44
141,679,395,46
142,689,398,33
143,689,401,30
144,686,402,32
145,681,406,33
146,683,414,23
147,698,404,18
148,705,398,17
149,717,385,18
