t,q,j,a
0,1120,0,0
1,1107,7,6
2,1093,13,14
3,966,38,116
4,705,77,338
5,660,120,340
6,675,144,301
7,673,172,275
8,684,189,247
9,686,207,227
10,693,218,209
11,704,216,200
12,712,205,203
13,700,209,211
14,710,199,211
15,692,210,218
16,698,214,208
17,698,221,201
18,707,218,195
19,690,234,196
20,707,233,180
21,713,228,179
22,707,226,187
23,693,238,189
24,703,239,178
25,719,234,167
26,736,220,164
27,708,224,188
28,706,221,193
29,705,218,197
30,691,231,198
31,706,229,185
32,707,230,183
33,705,235,180
34,707,233,180
35,694,242,184
36,704,248,168
37,701,251,168
38,712,255,153
39,724,244,152
40,715,237,168
41,714,234,172
42,715,223,182
43,709,220,191
44,717,219,184
45,703,223,194
46,704,224,192
47,711,219,190
48,693,229,198
49,697,237,186
50,714,229,177
51,696,233,191
52,697,240,183
53,703,238,179
54,708,233,179
55,710,227,183
56,706,227,187
57,719,223,178
58,691,234,195
59,711,228,181
60,699,234,187
61,711,225,184
62,707,220,193
63,696,228,196
64,699,238,183
65,728,222,170
66,705,229,186
67,696,233,191
68,701,234,185
69,712,221,187
70,729,206,185
71,716,212,192
72,708,218,194
73,703,227,190
74,708,230,182
75,707,231,182
76,707,235,178
77,712,233,175
78,718,223,179
79,715,225,180
80,723,223,174
81,720,218,182
82,688,234,198
83,693,242,185
84,699,252,169
85,707,256,157
86,718,250,152
87,705,260,155
88,719,252,149
89,728,241,151
90,713,244,163
91,721,238,161
92,704,243,173
93,725,236,159
94,727,230,163
95,713,222,185
96,697,225,198
97,710,219,191
98,715,207,198
99,698,212,210
100,697,219,204
101,699,227,194
102,693,240,187
103,700,244,176
104,694,252,174
105,708,248,164
106,701,254,165
107,714,243,163
108,711,235,174
109,694,243,183
110,709,236,175
111,717,226,177
112,699,230,191
113,705,229,186
114,712,224,184
115,692,240,188
116,708,239,173
117,708,233,179
118,704,232,184
119,699,237,184
120,694,247,179
121,701,248,171
122,708,242,170
123,712,233,175
124,715,224,181
125,727,212,181
126,696,222,202
127,710,214,196
128,707,211,202
129,696,218,206
130,710,216,194
131,706,215,199
132,691,226,203
133,704,224,192
134,693,237,190
135,697,244,179
136,705,242,173
137,710,242,168
138,737,216,167
139,707,218,195
140,704,214,202
141,685,234,201
142,706,233,181
143,703,235,182
144,697,240,183
145,715,230,175
146,714,223,183
147,721,208,191
148,708,202,210
149,685,221,214
150,695,229,196
151,710,226,184
152,700,226,194
153,693,235,192
154,700,241,179
155,699,246,175
156,718,240,162
157,721,233,166
158,726,223,171
159,748,205,167
160,706,207,207
161,702,207,211
162,692,218,210
163,697,224,199
164,699,233,188
165,720,215,185
166,700,219,201
167,690,231,199
168,714,221,185
169,685,241,194
170,711,233,176
171,700,236,184
172,705,231,184
173,707,229,184
174,706,227,187
175,703,227,190
176,698,233,189
177,714,228,178
178,715,227,178
179,703,230,187
180,705,229,186
181,691,242,187
182,710,236,174
183,700,240,180
184,704,237,179
185,707,235,178
186,721,221,178
187,703,222,195
188,694,230,196
189,695,237,188
190,707,232,181
191,691,243,186
192,703,243,174
193,709,239,172
194,716,225,179
195,702,226,192
196,703,225,192
197,699,230,191
198,706,226,188
199,700,231,189
200,700,235,185
201,702,238,180
202,700,248,172
203,706,240,174
204,709,235,176
205,700,238,182
206,694,249,177
207,711,243,166
208,717,248,155
209,724,241,155
210,718,247,155
211,717,243,160
212,724,230,166
213,706,232,182
214,718,225,177
215,694,233,193
216,710,230,180
217,704,231,185
218,697,236,187
219,712,228,180
220,709,228,183
221,699,233,188
222,705,229,186
223,710,224,186
224,704,224,192
225,722,209,189
226,718,199,203
227,688,216,216
228,697,222,201
229,692,233,195
230,703,233,184
231,708,229,183
232,709,227,184
233,706,226,188
234,702,228,190
235,702,233,185
236,709,228,183
237,706,225,189
238,703,225,192
239,692,236,192
240,711,230,179
241,713,222,185
242,702,226,192
243,697,232,191
244,705,231,184
245,709,229,182
246,721,223,176
247,713,228,179
248,704,231,185
249,702,235,183
250,707,238,175
251,711,234,175
252,711,225,184
253,706,224,190
254,706,229,185
255,704,230,186
256,712,225,183
257,702,226,192
258,698,232,190
259,700,236,184
260,702,235,183
261,694,243,183
262,713,236,171
263,707,234,179
264,699,240,181
265,699,243,178
266,713,235,172
267,703,234,183
268,704,234,182
269,720,220,180
270,704,217,199
271,713,207,200
272,703,208,209
273,692,220,208
274,706,214,200
275,679,238,203
276,696,248,176
277,721,234,165
278,709,229,182
279,715,219,186
280,705,216,199
281,713,206,201
282,704,205,211
283,699,213,208
284,700,218,202
285,707,216,197
286,701,216,203
287,699,221,200
288,695,227,198
289,706,225,189
290,698,233,189
291,701,236,183
292,709,234,177
293,709,233,178
294,707,231,182
295,706,227,187
296,703,229,188
297,698,237,185
298,703,240,177
299,705,239,176
300,702,242,176
301,704,241,175
302,708,239,173
303,728,230,162
304,708,229,183
305,711,220,189
306,701,223,196
307,697,227,196
