t,q,j,a
0,1120,0,0
1,703,26,391
2,631,72,417
3,621,124,375
4,617,172,331
5,625,214,281
6,624,250,246
7,631,279,210
8,632,303,185
9,637,322,161
10,627,342,151
11,635,356,129
12,631,370,119
13,638,385,97
14,626,407,87
15,633,408,79
16,636,408,76
17,638,415,67
18,647,403,70
19,651,392,77
20,658,383,79
21,647,385,88
22,644,390,86
23,633,395,92
24,640,394,86
25,650,383,87
26,650,383,87
27,652,373,95
28,646,373,101
29,649,368,103
30,643,363,114
31,646,359,115
32,650,360,110
33,646,371,103
34,655,355,110
35,648,358,114
36,649,364,107
37,643,362,115
38,644,367,109
39,633,379,108
40,644,377,99
41,650,369,101
42,657,362,101
43,659,356,105
44,656,351,113
45,646,358,116
46,640,368,112
47,653,363,104
48,654,353,113
49,649,354,117
50,653,350,117
51,654,347,119
52,649,353,118
53,644,357,119
54,650,358,112
55,648,359,113
56,652,363,105
57,648,364,108
58,647,370,103
59,652,364,104
60,650,355,115
61,652,355,113
62,656,346,118
63,654,337,129
64,645,350,125
65,645,354,121
66,644,358,118
67,648,349,123
68,649,346,125
69,653,344,123
70,645,354,121
71,660,346,114
72,645,358,117
73,654,352,114
74,655,353,112
75,651,355,114
76,656,355,109
77,648,355,117
78,661,355,104
79,652,360,108
80,655,354,111
81,651,356,113
82,645,361,114
83,634,371,115
84,643,368,109
85,648,357,115
86,645,363,112
87,645,368,107
88,646,364,110
89,650,359,111
90,648,366,106
91,660,358,102
92,662,340,118
93,645,349,126
94,645,351,124
95,645,356,119
96,651,352,117
97,644,346,130
98,644,355,121
99,640,367,113
100,633,376,111
101,637,382,101
102,642,378,100
103,640,387,93
104,645,390,85
105,647,383,90
106,652,370,98
107,650,371,99
108,660,362,98
109,647,367,106
110,643,367,110
111,650,364,106
112,650,363,107
113,654,359,107
114,644,370,106
115,650,370,100
116,643,377,100
117,651,376,93
118,652,373,95
119,645,378,97
120,650,376,94
121,649,377,94
122,647,376,97
123,647,372,101
124,655,361,104
125,646,367,107
126,640,369,111
127,660,357,103
128,645,351,124
129,651,349,120
130,645,346,129
131,655,346,119
132,654,347,119
133,649,348,123
134,647,351,122
135,638,354,128
136,644,350,126
137,656,339,125
138,657,334,129
139,654,332,134
140,646,334,140
141,642,340,138
142,645,351,124
143,648,355,117
144,645,355,120
145,648,354,118
146,645,355,120
147,648,355,117
148,647,364,109
149,644,371,105
150,646,367,107
151,643,367,110
152,650,367,103
153,647,363,110
154,657,357,106
155,649,361,110
156,649,360,111
157,654,354,112
158,659,351,110
159,646,355,119
160,645,363,112
161,651,360,109
162,640,354,126
163,651,352,117
164,647,352,121
165,643,355,122
166,644,357,119
167,640,365,115
168,638,371,111
169,647,375,98
170,645,376,99
171,643,384,93
172,639,382,99
173,642,377,101
174,643,377,100
175,645,371,104
176,649,359,112
177,654,365,101
178,653,357,110
179,647,364,109
180,640,364,116
181,642,371,107
182,637,376,107
183,645,379,96
184,655,367,98
185,647,363,110
186,649,366,105
187,651,363,106
188,657,357,106
189,654,357,109
190,655,358,107
191,650,357,113
192,670,336,114
193,662,337,121
194,660,333,127
195,640,344,136
196,645,343,132
197,632,360,128
198,644,364,112
199,648,358,114
200,647,354,119
201,640,363,117
202,637,362,121
203,644,364,112
204,642,368,110
205,641,367,112
206,651,357,112
207,650,356,114
208,649,360,111
209,650,354,116
210,638,359,123
211,646,352,122
212,637,362,121
213,642,366,112
214,639,359,122
215,651,348,121
216,639,353,128
217,642,358,120
218,652,359,109
219,642,367,111
220,648,369,103
221,647,372,101
222,650,372,98
223,640,376,104
224,651,374,95
225,643,376,101
226,649,369,102
227,648,366,106
228,640,364,116
229,651,364,105
230,647,365,108
231,650,366,104
232,654,363,103
233,646,366,108
234,645,363,112
235,647,364,109
236,656,355,109
237,664,349,107
238,645,359,116
239,646,359,115
240,646,365,109
241,656,357,107
242,665,351,104
243,649,355,116
244,652,357,111
245,647,363,110
246,655,358,107
247,644,365,111
248,650,364,106
249,644,372,104
250,647,371,102
251,654,360,106
252,641,362,117
253,650,361,109
254,649,346,125
255,639,347,134
256,650,345,125
257,643,350,127
258,647,352,121
259,647,353,120
260,641,358,121
261,651,354,115
262,638,360,122
263,643,361,116
264,644,359,117
265,644,357,119
266,644,356,120
267,646,355,119
268,654,348,118
269,655,346,119
270,642,357,121
271,644,364,112
272,650,367,103
273,655,371,94
274,656,369,95
275,643,370,107
276,640,372,108
277,635,372,113
278,639,374,107
279,642,372,106
280,656,369,95
281,648,369,103
282,636,378,106
283,645,375,100
284,646,372,102
285,650,367,103
286,648,372,100
287,647,376,97
288,648,376,96
289,642,379,99
290,648,369,103
291,639,370,111
292,666,351,103
293,646,353,121
294,658,345,117
295,647,340,133
296,632,356,132
297,647,364,109
298,653,356,111
299,645,362,113
300,642,370,108
301,644,367,109
302,650,365,105
303,651,371,98
304,656,366,98
305,651,365,104
306,646,371,103
307,640,385,95
308,653,370,97
309,645,373,102
310,644,381,95
311,642,378,100
312,651,373,96
313,651,369,100
314,651,366,103
315,655,358,107
316,643,364,113
317,641,374,105
318,646,373,101
319,646,372,102
320,655,368,97
321,644,370,106
322,651,365,104
323,656,359,105
324,654,354,112
325,651,346,123
326,653,351,116
327,659,340,121
328,651,347,122
329,659,342,119
330,653,342,125
331,649,344,127
332,637,351,132
333,633,361,126
334,634,364,122
335,641,367,112
336,641,376,103
337,639,378,103
338,628,383,109
339,643,381,96
340,644,379,97
341,641,379,100
342,652,382,86
343,672,355,93
344,649,356,115
345,644,363,113
346,649,356,115
347,636,366,118
348,646,364,110
349,640,359,121
350,650,354,116
351,647,355,118
352,640,360,120
353,657,352,111
354,650,353,117
355,650,365,105
356,648,368,104
357,644,370,106
358,646,369,105
359,652,361,107
360,646,362,112
361,660,364,96
362,653,367,100
363,649,369,102
364,653,368,99
365,650,357,113
366,644,353,123
367,644,355,121
368,643,367,110
369,644,363,113
370,644,361,115
371,648,361,111
372,645,368,107
373,650,361,109
374,650,365,105
375,652,358,110
376,642,363,115
377,642,361,117
378,646,367,107
379,651,362,107
380,646,365,109
381,643,376,101
382,642,377,101
383,648,375,97
384,655,366,99
385,641,368,111
386,630,382,108
387,631,387,102
388,642,389,89
389,659,371,90
390,655,366,99
391,654,365,101
392,661,354,105
393,646,360,114
394,647,366,107
395,647,366,107
396,656,359,105
397,652,355,113
398,659,347,114
399,652,343,125
400,638,351,131
401,644,351,125
402,639,362,119
403,647,363,110
404,643,375,102
405,650,376,94
406,648,368,104
407,646,371,103
408,642,378,100
409,646,377,97
410,644,370,106
411,643,373,104
412,654,365,101
413,649,363,108
414,647,354,119
415,649,349,122
416,642,358,120
417,647,362,111
418,647,362,111
419,648,362,110
420,648,362,110
421,651,357,112
422,653,355,112
423,651,355,114
424,660,347,113
425,643,355,122
426,636,358,126
427,652,353,115
428,655,357,108
429,646,359,115
430,651,355,114
431,663,344,113
432,645,350,125
433,657,335,128
434,640,342,138
435,648,342,130
436,643,343,134
437,651,339,130
438,637,349,134
439,632,355,133
440,644,354,122
441,647,361,112
442,650,357,113
443,649,359,112
444,654,355,111
445,649,362,109
446,641,365,114
447,646,358,116
448,650,354,116
449,645,363,112
450,646,364,110
451,648,364,108
452,655,354,111
453,648,352,120
454,654,356,110
455,653,361,106
456,662,343,115
457,650,345,125
458,640,355,125
459,649,354,117
460,645,359,116
461,646,356,118
462,643,366,111
463,642,365,113
464,645,363,112
465,645,368,107
466,646,372,102
467,652,364,104
468,648,363,109
469,648,354,118
470,648,351,121
471,650,348,122
472,643,351,126
473,646,365,109
474,649,366,105
475,652,365,103
476,649,370,101
477,654,372,94
478,651,363,106
479,636,368,116
480,651,363,106
481,648,367,105
482,650,367,103
483,654,367,99
484,654,368,98
485,653,359,108
486,658,355,107
487,641,358,121
488,642,363,115
489,642,366,112
490,653,369,98
491,660,357,103
492,659,351,110
493,643,356,121
494,649,361,110
495,646,369,105
496,657,369,94
497,648,366,106
498,640,364,116
499,640,364,116
500,645,362,113
501,662,358,100
502,650,357,113
503,653,349,118
504,638,360,122
505,643,356,121
506,643,357,120
507,634,363,123
508,648,357,115
509,644,357,119
510,642,359,119
511,654,356,110
512,655,351,114
513,646,356,118
