t,q,j,a
0,640,0,0
1,633,6,1
2,633,6,1
3,632,8,0
4,632,8,0
5,632,8,0
6,633,7,0
7,632,8,0
8,631,9,0
9,632,8,0
10,631,8,1
11,632,8,0
12,611,15,14
13,601,31,8
14,606,34,0
15,609,31,0
16,609,30,1
17,611,29,0
18,610,30,0
19,610,30,0
20,611,29,0
21,616,24,0
22,615,24,1
23,615,25,0
24,615,25,0
25,612,28,0
26,612,27,1
27,613,27,0
28,613,27,0
29,614,26,0
30,617,23,0
31,618,22,0
32,618,21,1
33,619,21,0
34,621,19,0
35,622,18,0
36,624,15,1
37,627,13,0
38,628,12,0
39,627,12,1
40,626,14,0
41,629,11,0
42,629,11,0
43,628,12,0
44,629,11,0
45,630,10,0
46,629,11,0
47,630,10,0
48,629,11,0
49,631,9,0
50,631,9,0
51,630,10,0
52,630,10,0
53,630,10,0
54,634,6,0
55,632,8,0
56,619,12,9
57,589,28,23
58,595,45,0
59,596,43,1
60,593,44,3
61,577,46,17
62,533,69,38
63,515,99,26
64,510,119,11
65,505,124,11
66,518,122,0
67,526,114,0
68,527,112,1
69,532,108,0
70,541,99,0
71,550,90,0
72,555,85,0
73,561,79,0
74,564,75,1
75,566,74,0
76,567,73,0
77,573,67,0
78,580,60,0
79,582,58,0
80,586,54,0
81,592,47,1
82,598,42,0
83,600,40,0
84,602,38,0
85,606,34,0
86,610,29,1
87,616,24,0
88,620,20,0
89,624,16,0
90,624,15,1
91,626,14,0
92,628,12,0
93,627,13,0
94,625,15,0
95,623,16,1
96,624,16,0
97,625,15,0
98,625,15,0
99,626,14,0
100,626,14,0
101,630,10,0
102,624,13,3
103,612,24,4
104,616,24,0
105,616,24,0
106,615,25,0
107,616,24,0
108,618,22,0
109,618,22,0
110,617,23,0
111,618,22,0
112,618,22,0
113,618,22,0
114,618,22,0
115,619,21,0
116,621,19,0
117,622,18,0
118,623,17,0
119,623,17,0
120,624,16,0
121,626,14,0
122,625,15,0
123,625,15,0
124,627,13,0
125,628,12,0
126,629,11,0
127,632,8,0
128,632,8,0
129,631,9,0
130,632,8,0
131,633,7,0
132,632,8,0
133,633,7,0
134,629,8,3
135,596,19,25
136,542,43,55
137,480,80,80
138,439,130,71
139,437,171,32
140,446,190,4
141,451,189,0
142,457,183,0
143,467,173,0
144,478,162,0
145,485,155,0
146,491,149,0
147,496,143,1
148,497,141,2
149,504,136,0
150,515,125,0
151,521,119,0
152,526,114,0
153,532,108,0
154,543,97,0
155,553,87,0
156,561,79,0
157,571,69,0
158,577,63,0
159,581,59,0
160,586,54,0
161,596,44,0
162,604,36,0
163,610,30,0
164,618,22,0
165,622,18,0
166,627,13,0
167,630,10,0
168,632,8,0
169,633,7,0
170,621,9,10
171,568,27,45
172,515,56,69
173,478,96,66
174,461,142,37
175,442,169,29
176,443,190,7
177,446,193,1
178,457,183,0
179,466,174,0
180,468,172,0
181,473,167,0
182,479,161,0
183,485,155,0
184,493,147,0
185,499,141,0
186,508,132,0
187,515,125,0
188,520,119,1
189,532,107,1
190,538,102,0
191,549,90,1
192,559,81,0
193,566,74,0
194,579,61,0
195,581,57,2
196,591,49,0
197,597,43,0
198,601,36,3
199,604,35,1
200,611,29,0
201,617,23,0
202,622,18,0
203,625,15,0
204,626,14,0
205,628,12,0
206,619,14,7
207,616,23,1
208,616,24,0
209,616,24,0
210,616,24,0
211,615,25,0
212,616,24,0
213,616,23,1
214,615,25,0
215,617,23,0
216,618,22,0
217,607,23,10
218,548,41,51
219,469,77,94
220,434,130,76
221,430,178,32
222,442,191,7
223,452,188,0
224,459,181,0
225,465,175,0
226,474,166,0
227,484,156,0
228,488,152,0
229,498,142,0
230,505,135,0
231,516,124,0
232,520,120,0
233,524,116,0
234,528,112,0
235,532,108,0
236,534,106,0
237,541,99,0
238,542,97,1
239,553,87,0
240,560,78,2
241,565,75,0
242,575,65,0
243,580,58,2
244,559,56,25
245,537,71,32
246,528,91,21
247,524,95,21
248,527,107,6
249,530,110,0
250,533,106,1
251,539,101,0
252,544,96,0
253,549,91,0
254,548,92,0
255,553,87,0
256,554,85,1
257,559,81,0
258,563,77,0
259,566,74,0
260,570,70,0
261,577,63,0
262,582,58,0
263,582,56,2
264,590,50,0
265,593,47,0
266,596,44,0
267,599,41,0
268,603,37,0
269,606,34,0
270,608,32,0
271,612,28,0
272,619,21,0
273,627,13,0
274,629,10,1
275,629,11,0
276,629,11,0
277,630,10,0
278,628,10,2
279,631,9,0
280,630,9,1
281,628,12,0
282,629,11,0
283,630,10,0
284,628,12,0
285,629,11,0
286,628,12,0
287,628,12,0
288,630,10,0
289,631,9,0
290,632,8,0
291,630,9,1
292,630,10,0
293,630,10,0
294,629,11,0
295,629,11,0
296,631,9,0
297,630,10,0
298,632,8,0
299,631,8,1
300,629,9,2
301,629,11,0
302,630,10,0
303,632,8,0
304,631,9,0
305,631,9,0
306,630,10,0
307,629,10,1
308,628,12,0
309,629,11,0
310,629,10,1
311,631,9,0
312,629,10,1
313,615,12,13
314,578,28,34
315,504,62,74
316,476,114,50
317,442,148,50
318,440,178,22
319,455,185,0
320,461,179,0
321,467,172,1
322,475,165,0
323,485,155,0
324,487,150,3
325,491,149,0
326,499,141,0
327,510,130,0
328,516,122,2
329,524,115,1
330,529,111,0
331,537,103,0
332,543,97,0
333,549,88,3
334,515,92,33
335,495,117,28
336,513,127,0
337,521,119,0
338,534,106,0
339,540,100,0
340,549,90,1
341,561,79,0
342,559,80,1
343,572,68,0
344,578,62,0
345,583,57,0
346,586,54,0
347,591,49,0
348,593,47,0
349,595,44,1
350,596,44,0
351,601,39,0
352,603,37,0
353,600,33,7
354,574,48,18
355,551,70,19
356,561,77,2
357,566,74,0
358,574,66,0
359,579,61,0
360,572,58,10
361,538,66,36
362,523,87,30
363,498,111,31
364,505,129,6
365,509,131,0
366,514,126,0
367,519,121,0
368,525,115,0
369,533,107,0
370,539,101,0
371,543,97,0
372,547,93,0
373,552,88,0
374,558,82,0
375,560,80,0
376,567,73,0
377,574,66,0
378,578,62,0
379,585,55,0
380,589,51,0
381,594,45,1
382,596,44,0
383,604,36,0
384,611,29,0
385,613,25,2
386,612,27,1
387,616,24,0
388,619,21,0
389,622,18,0
390,624,16,0
391,626,14,0
392,630,10,0
393,630,10,0
394,630,10,0
395,632,8,0
396,632,7,1
397,632,8,0
398,632,7,1
399,631,9,0
400,631,9,0
401,631,9,0
402,631,9,0
403,632,8,0
404,632,6,2
405,631,9,0
406,629,10,1
407,629,11,0
408,630,10,0
409,631,9,0
410,630,10,0
411,633,7,0
412,630,10,0
413,630,10,0
414,629,11,0
415,629,11,0
416,629,11,0
417,630,10,0
418,630,9,1
419,629,9,2
420,632,8,0
421,630,10,0
422,627,13,0
423,628,12,0
424,628,12,0
425,628,12,0
426,626,14,0
427,625,15,0
428,626,14,0
429,627,13,0
430,626,14,0
431,625,14,1
432,627,13,0
433,624,16,0
434,625,15,0
435,627,13,0
436,628,12,0
437,627,13,0
438,629,11,0
439,596,22,22
440,543,47,50
441,491,85,64
442,475,124,41
443,467,152,21
444,454,171,15
445,465,175,0
446,469,170,1
447,476,164,0
448,485,154,1
449,490,150,0
450,496,144,0
451,500,140,0
452,512,128,0
453,515,125,0
454,519,121,0
455,530,110,0
456,533,107,0
457,537,102,1
458,538,99,3
459,546,94,0
460,553,87,0
461,556,84,0
462,561,79,0
463,572,68,0
464,582,58,0
465,585,55,0
466,595,45,0
467,606,34,0
468,614,26,0
469,619,21,0
470,619,21,0
471,625,15,0
472,631,9,0
473,619,10,11
474,575,24,41
475,521,52,67
476,479,92,69
477,464,135,41
478,438,165,37
479,422,182,36
480,428,205,7
481,430,205,5
482,433,205,2
483,440,200,0
484,452,188,0
485,458,182,0
486,462,178,0
487,468,172,0
488,475,165,0
489,485,155,0
490,492,148,0
491,501,139,0
492,507,133,0
493,513,127,0
494,519,121,0
495,529,110,1
496,536,104,0
497,544,96,0
498,556,84,0
499,565,75,0
500,572,66,2
501,579,61,0
502,592,48,0
503,600,40,0
504,602,36,2
505,608,32,0
506,615,25,0
507,618,22,0
508,624,16,0
509,625,13,2
510,626,14,0
511,627,13,0
512,627,13,0
513,627,13,0
514,627,13,0
515,629,11,0
516,626,14,0
517,628,12,0
518,630,10,0
519,630,10,0
520,628,11,1
521,626,12,2
522,611,16,13
523,549,39,52
524,493,78,69
525,436,122,82
526,420,163,57
527,425,204,11
528,425,213,2
529,441,199,0
530,448,192,0
531,459,181,0
532,469,171,0
533,477,163,0
534,482,157,1
535,487,152,1
536,491,148,1
537,501,139,0
538,512,128,0
539,522,118,0
540,530,110,0
541,542,98,0
542,547,93,0
543,553,87,0
544,561,79,0
545,566,73,1
546,573,67,0
547,578,62,0
548,587,53,0
549,596,44,0
550,606,34,0
551,611,29,0
552,620,20,0
553,624,16,0
554,627,13,0
555,629,11,0
556,631,9,0
557,629,11,0
558,630,10,0
559,633,7,0
560,631,9,0
561,631,9,0
562,632,8,0
563,631,9,0
564,631,9,0
565,631,9,0
566,631,9,0
567,630,10,0
568,632,8,0
569,619,9,12
570,584,21,35
571,544,47,49
572,503,86,51
573,488,115,37
574,481,142,17
575,484,155,1
576,491,149,0
577,492,148,0
578,496,144,0
579,501,139,0
580,509,131,0
581,516,124,0
582,521,119,0
583,526,114,0
584,534,106,0
585,540,100,0
586,548,92,0
587,553,87,0
588,556,84,0
589,559,80,1
590,565,75,0
591,572,68,0
592,576,63,1
593,586,54,0
594,591,49,0
595,592,48,0
596,596,44,0
597,607,33,0
598,616,24,0
599,621,19,0
600,625,15,0
601,628,11,1
602,631,9,0
603,633,7,0
604,632,8,0
605,633,7,0
606,633,7,0
607,633,6,1
608,632,8,0
609,632,8,0
610,632,8,0
611,632,8,0
612,632,8,0
613,633,7,0
614,634,6,0
615,632,7,1
616,632,8,0
617,632,8,0
618,633,7,0
619,633,7,0
620,632,8,0
621,632,8,0
622,632,8,0
623,632,8,0
624,631,9,0
625,632,8,0
626,624,7,9
627,558,21,61
628,488,59,93
629,405,115,120
630,371,167,102
631,393,209,38
632,407,228,5
633,415,225,0
634,421,219,0
635,431,209,0
636,440,200,0
637,447,193,0
638,462,178,0
639,469,171,0
640,475,165,0
641,483,157,0
642,492,148,0
643,505,135,0
644,509,131,0
645,519,121,0
646,523,117,0
647,531,109,0
648,541,99,0
649,545,95,0
650,552,88,0
651,562,78,0
652,577,63,0
653,584,56,0
654,600,40,0
655,611,29,0
656,622,18,0
657,624,16,0
658,631,9,0
659,632,8,0
660,634,6,0
661,633,7,0
662,610,13,17
663,591,27,22
664,572,50,18
665,577,63,0
666,577,63,0
667,579,61,0
668,584,56,0
669,584,56,0
670,587,53,0
671,588,52,0
672,592,48,0
673,596,44,0
674,601,39,0
