t,q,j,a
0,1120,0,0
1,771,27,322
2,633,56,431
3,635,82,403
4,635,110,375
5,632,141,347
6,634,170,316
7,638,195,287
8,641,216,263
9,639,239,242
10,647,255,218
11,645,272,203
12,649,285,186
13,645,303,172
14,651,315,154
15,652,326,142
16,653,336,131
17,653,347,120
18,652,360,108
19,655,370,95
20,664,380,76
21,668,387,65
22,661,392,67
23,673,392,55
24,673,403,44
25,681,402,37
26,693,403,24
27,688,402,30
28,701,401,18
29,719,395,6
30,744,370,6
31,754,354,12
32,761,338,21
33,736,329,55
34,684,325,111
35,658,335,127
36,662,337,121
37,655,345,120
38,670,343,107
39,658,349,113
40,657,355,108
41,655,362,103
42,661,366,93
43,664,369,87
44,649,385,86
45,656,394,70
46,673,392,55
47,679,388,53
48,674,390,56
49,678,395,47
50,695,389,36
51,705,385,30
52,709,382,29
53,704,379,37
54,693,381,46
55,691,374,55
56,685,375,60
57,687,371,62
58,672,376,72
59,660,383,77
60,657,398,65
61,667,402,51
62,675,406,39
63,683,403,34
64,693,398,29
65,680,398,42
66,674,402,44
67,661,409,50
68,673,413,34
69,693,402,25
70,712,388,20
71,718,380,22
72,726,375,19
73,735,368,17
74,718,361,41
75,699,361,60
76,679,362,79
77,665,364,91
78,656,369,95
79,658,377,85
80,666,379,75
81,663,384,73
82,668,394,58
83,692,379,49
84,690,381,49
85,681,382,57
86,683,387,50
87,667,396,57
88,679,394,47
89,672,390,58
90,684,390,46
91,690,395,35
92,676,399,45
93,675,401,44
94,682,402,36
95,688,399,33
96,693,397,30
97,699,391,30
98,700,385,35
99,696,383,41
100,686,383,51
101,695,372,53
102,674,376,70
103,679,367,74
104,671,372,77
105,665,378,77
106,660,388,72
107,671,388,61
108,680,384,56
109,679,392,49
110,691,387,42
111,691,386,43
112,691,381,48
113,686,375,59
114,673,377,70
115,661,385,74
116,658,395,67
117,665,397,58
118,666,406,48
119,679,402,39
120,702,390,28
121,721,375,24
122,726,369,25
123,682,373,65
124,686,374,60
125,687,375,58
126,673,383,64
127,663,389,68
128,664,397,59
129,674,394,52
130,681,394,45
131,686,391,43
132,678,388,54
133,672,388,60
134,667,390,63
135,668,396,56
136,673,399,48
137,689,394,37
138,686,392,42
139,690,388,42
140,693,392,35
141,688,394,38
142,683,397,40
143,697,384,39
144,714,377,29
145,713,368,39
146,689,364,67
147,680,366,74
148,662,366,92
149,663,375,82
150,662,385,73
151,664,395,61
152,665,408,47
153,695,395,30
154,704,390,26
155,715,376,29
156,702,377,41
157,678,373,69
158,678,365,77
159,664,370,86
160,669,368,83
161,663,370,87
162,663,371,86
163,652,383,85
164,656,395,69
165,670,394,56
166,672,396,52
167,689,396,35
168,684,403,33
169,706,390,24
170,714,381,25
171,709,378,33
172,701,382,37
173,689,379,52
174,674,386,60
175,674,386,60
176,676,388,56
177,667,395,58
178,676,396,48
179,677,399,44
180,682,391,47
181,686,386,48
182,689,383,48
183,686,383,51
184,685,385,50
185,683,392,45
186,687,395,38
187,700,383,37
188,711,372,37
189,700,371,49
190,690,372,58
191,677,371,72
192,678,372,70
193,673,378,69
194,671,377,72
195,667,381,72
196,676,377,67
197,676,379,65
198,671,381,68
199,668,385,67
200,670,394,56
201,674,400,46
202,687,395,38
203,698,384,38
204,700,376,44
205,679,383,58
206,698,376,46
207,710,374,36
208,696,372,52
209,672,377,71
210,686,371,63
211,668,370,82
212,668,371,81
213,675,367,78
214,671,374,75
215,677,370,73
216,655,378,87
217,666,378,76
218,654,394,72
219,668,399,53
220,665,407,48
221,679,407,34
222,697,398,25
223,706,387,27
224,703,380,37
225,688,384,48
226,683,383,54
227,684,373,63
228,660,381,79
229,655,392,73
230,655,408,57
231,672,406,42
232,692,401,27
233,706,384,30
234,694,380,46
235,683,380,57
236,684,383,53
237,687,377,56
238,683,373,64
239,665,375,80
240,665,381,74
241,656,390,74
242,668,390,62
243,653,404,63
244,669,400,51
245,669,407,44
246,671,407,42
247,679,413,28
248,701,408,11
249,715,391,14
250,710,390,20
251,714,381,25
252,710,374,36
253,709,368,43
254,683,363,74
255,661,369,90
256,663,373,84
257,667,378,75
258,673,388,59
259,684,389,47
260,684,388,48
261,691,379,50
262,694,378,48
263,685,382,53
264,681,388,51
265,691,380,49
266,703,368,49
267,699,361,60
268,676,361,83
269,673,362,85
270,665,368,87
271,666,369,85
272,668,367,85
273,652,381,87
274,655,390,75
275,656,400,64
276,669,411,40
277,675,415,30
278,708,393,19
279,723,374,23
280,705,374,41
281,673,378,69
282,678,379,63
283,662,390,68
284,675,393,52
285,693,382,45
286,684,387,49
287,691,385,44
288,693,379,48
289,693,378,49
290,686,380,54
291,682,385,53
292,674,388,58
293,680,385,55
294,684,382,54
295,696,375,49
296,693,380,47
297,668,388,64
298,668,392,60
299,679,388,53
300,674,391,55
301,677,388,55
302,661,400,59
303,685,383,52
304,671,387,62
305,678,390,52
306,676,398,46
307,691,394,35
308,689,388,43
309,698,382,40
310,700,377,43
311,686,384,50
312,684,390,46
313,680,393,47
314,687,393,40
315,699,384,37
316,691,383,46
317,679,380,61
318,671,380,69
319,668,387,65
320,672,394,54
321,660,408,52
322,676,403,41
323,669,410,41
324,700,404,16
325,728,379,13
326,755,353,12
327,743,345,32
328,708,339,73
329,658,349,113
330,656,356,108
331,657,366,97
332,662,377,81
333,675,376,69
334,669,378,73
335,662,382,76
336,660,389,71
337,673,391,56
338,684,388,48
339,678,383,59
340,688,381,51
341,688,382,50
342,677,380,63
343,666,385,69
344,674,389,57
345,690,382,48
346,686,387,47
347,693,385,42
348,690,388,42
349,695,384,41
350,684,390,46
351,686,382,52
352,701,371,48
353,680,372,68
354,663,374,83
355,669,374,77
356,666,377,77
357,674,371,75
358,664,371,85
359,659,377,84
360,661,386,73
361,668,383,69
362,659,394,67
363,662,402,56
364,672,402,46
365,683,401,36
366,685,403,32
367,710,385,25
368,714,378,28
369,697,378,45
370,688,376,56
371,696,376,48
372,676,374,70
373,667,378,75
374,669,374,77
375,657,381,82
376,665,381,74
377,661,389,70
378,670,392,58
379,687,387,46
380,687,383,50
381,682,379,59
382,677,376,67
383,659,385,76
384,667,391,62
385,679,390,51
386,685,388,47
387,691,379,50
388,701,369,50
389,694,376,50
390,688,372,60
391,692,369,59
392,683,372,65
393,673,380,67
394,674,388,58
395,674,393,53
396,667,401,52
397,686,395,39
398,686,393,41
399,686,397,37
400,700,386,34
401,694,390,36
402,692,387,41
403,677,388,55
404,690,381,49
405,676,383,61
406,670,384,66
407,658,399,63
408,681,393,46
409,685,396,39
410,682,397,41
411,681,402,37
412,683,402,35
413,696,392,32
414,696,389,35
415,710,374,36
416,704,368,48
417,704,357,59
418,683,363,74
419,683,354,83
420,672,355,93
421,656,370,94
422,663,378,79
423,651,392,77
424,660,400,60
425,679,400,41
426,698,389,33
427,713,379,28
428,695,375,50
429,679,378,63
430,672,378,70
431,681,375,64
432,668,378,74
433,667,382,71
434,675,385,60
435,676,385,59
436,682,375,63
437,662,378,80
438,666,380,74
439,669,380,71
440,666,383,71
441,662,389,69
442,677,385,58
443,685,381,54
444,681,383,56
