t,q,j,a
0,1120,0,0
1,253,59,808
2,144,118,858
3,144,177,799
4,153,228,739
5,156,275,689
6,157,320,643
7,153,369,598
8,158,414,548
9,167,451,502
10,168,487,465
11,166,525,429
12,155,573,392
13,158,618,344
14,174,648,298
15,174,677,269
16,174,707,239
17,178,732,210
18,184,752,184
19,178,779,163
20,187,795,138
21,182,824,114
22,196,845,79
23,227,853,40
24,255,853,12
25,289,830,1
26,316,801,3
27,336,769,15
28,368,743,9
29,378,724,18
30,361,703,56
31,291,700,129
32,219,700,201
33,206,697,217
34,190,710,220
35,194,719,207
36,197,727,196
37,197,734,189
38,183,754,183
39,200,760,160
40,207,764,149
41,214,760,146
42,198,768,154
43,192,780,148
44,192,794,134
45,198,808,114
46,209,812,99
47,204,829,87
48,233,833,54
49,239,846,35
50,263,841,16
51,284,832,4
52,304,809,7
53,306,798,16
54,352,757,11
55,356,737,27
56,355,726,39
57,365,713,42
58,263,713,144
59,217,724,179
60,203,727,190
61,207,726,187
62,189,742,189
63,190,757,173
64,216,744,160
65,195,754,171
66,195,762,163
67,191,778,151
68,193,787,140
69,185,806,129
70,223,790,107
71,206,800,114
72,211,805,104
73,222,805,93
74,223,811,86
75,256,807,57
76,272,805,43
77,273,803,44
78,278,794,48
79,278,795,47
80,263,798,59
81,246,802,72
82,255,797,68
83,261,790,69
84,221,802,97
85,240,796,84
86,260,791,69
87,262,791,67
88,270,781,69
89,257,778,85
90,223,799,98
91,215,818,87
92,224,822,74
93,241,823,56
94,263,812,45
95,259,819,42
96,280,806,34
97,290,803,27
98,286,793,41
99,304,778,38
100,340,759,21
101,326,743,51
102,280,745,95
103,213,761,146
104,208,769,143
105,221,759,140
106,194,773,153
107,183,794,143
108,218,785,117
109,199,796,125
110,209,796,115
111,196,810,114
112,216,813,91
113,225,812,83
114,218,814,88
115,229,823,68
116,256,811,53
117,248,815,57
118,271,805,44
119,288,778,54
120,277,768,75
121,231,787,102
122,214,797,109
123,217,806,97
124,229,810,81
125,230,826,64
126,251,818,51
127,256,812,52
128,250,816,54
129,264,804,52
130,270,808,42
131,305,795,20
132,319,777,24
133,322,758,40
134,332,746,42
135,309,734,77
136,248,739,133
137,200,751,169
138,217,742,161
139,197,751,172
140,198,755,167
141,186,774,160
142,216,768,136
143,206,778,136
144,202,786,132
145,208,791,121
146,202,804,114
147,220,804,96
148,221,804,95
149,239,795,86
150,245,788,87
151,241,778,101
152,235,766,119
153,185,787,148
154,192,801,127
155,217,798,105
156,221,796,103
157,221,808,91
158,232,817,71
159,266,806,48
160,291,802,27
161,294,779,47
162,273,772,75
163,250,783,87
164,270,766,84
165,246,780,94
166,235,792,93
167,244,793,83
168,258,783,79
169,255,785,80
170,252,786,82
171,220,791,109
172,200,806,114
173,221,801,98
174,230,802,88
175,231,802,87
176,238,802,80
177,228,811,81
178,236,810,74
179,240,803,77
180,232,798,90
181,221,807,92
182,219,825,76
183,224,825,71
184,247,826,47
185,267,823,30
186,275,822,23
187,299,812,9
188,337,780,3
189,372,746,2
190,399,712,9
191,407,682,31
192,344,671,105
193,263,664,193
194,198,673,249
195,190,686,244
196,205,684,231
197,188,701,231
198,208,697,215
199,193,707,220
200,183,728,209
201,202,731,187
202,190,746,184
203,190,760,170
204,194,774,152
205,197,786,137
206,200,797,123
207,220,789,111
208,211,801,108
209,216,807,97
210,205,825,90
211,211,838,71
212,238,836,46
213,270,839,11
214,310,807,3
215,331,783,6
216,366,745,9
217,384,729,7
218,419,697,4
219,419,674,27
220,379,655,86
221,314,648,158
222,194,663,263
223,178,689,253
224,201,691,228
225,195,699,226
226,204,698,218
227,192,710,218
228,210,705,205
229,192,716,212
230,193,727,200
231,198,733,189
232,198,740,182
233,199,745,176
234,187,762,171
235,202,766,152
236,191,782,147
237,184,802,134
238,205,814,101
239,217,814,89
240,220,815,85
241,220,819,81
242,216,835,69
243,231,843,46
244,274,825,21
245,308,794,18
246,314,780,26
247,342,762,16
248,357,753,10
249,399,719,2
250,429,686,5
251,461,654,5
252,493,624,3
253,505,604,11
254,523,583,14
255,446,573,101
256,213,592,315
257,180,614,326
258,183,634,303
259,178,658,284
260,185,677,258
261,185,695,240
262,198,702,220
263,203,703,214
264,197,709,214
265,181,730,209
266,194,738,188
267,194,748,178
268,186,765,169
269,201,772,147
270,204,779,137
271,183,802,135
272,205,806,109
273,179,833,108
274,208,840,72
275,218,857,45
276,255,849,16
277,283,827,10
278,313,800,7
279,345,762,13
280,351,743,26
281,318,729,73
282,285,714,121
283,210,724,186
284,203,726,191
285,217,713,190
286,209,709,202
287,194,720,206
288,178,746,196
289,197,753,170
290,192,763,165
291,197,772,151
292,206,770,144
293,192,783,145
294,191,795,134
295,204,803,113
296,214,813,93
297,230,821,69
298,247,813,60
299,228,827,65
300,258,828,34
301,278,820,22
302,298,793,29
303,293,776,51
304,290,762,68
305,264,747,109
306,200,763,157
307,198,772,150
308,199,778,143
309,203,791,126
310,236,789,95
311,244,784,92
312,223,792,105
313,214,801,105
314,245,786,89
315,215,788,117
316,227,790,103
317,224,802,94
318,226,807,87
319,222,811,87
320,229,810,81
321,229,808,83
322,249,803,68
323,263,813,44
324,278,808,34
325,289,786,45
326,308,777,35
327,321,776,23
328,305,783,32
329,297,784,39
330,282,784,54
331,290,781,49
332,279,769,72
333,280,762,78
334,253,760,107
335,234,752,134
336,224,749,147
337,201,761,158
338,203,768,149
339,203,775,142
340,211,775,134
341,214,782,124
342,196,796,128
343,196,815,109
344,212,814,94
345,223,825,72
346,255,823,42
347,282,805,33
348,289,790,41
349,317,780,23
350,323,771,26
351,318,760,42
352,305,752,63
353,254,750,116
354,210,763,147
355,211,772,137
356,208,780,132
357,200,788,132
358,210,794,116
359,210,800,110
360,218,811,91
361,245,800,75
362,243,795,82
363,242,798,80
364,238,806,76
365,249,796,75
366,230,802,88
367,238,800,82
368,242,801,77
369,242,815,63
370,247,830,43
371,282,809,29
372,318,787,15
373,303,769,48
374,279,764,77
375,298,757,65
376,255,764,101
377,209,776,135
378,209,785,126
379,217,777,126
380,192,796,132
381,198,809,113
382,195,827,98
383,219,834,67
384,264,817,39
385,280,811,29
386,307,800,13
387,341,768,11
388,334,751,35
389,367,719,34
390,328,714,78
391,283,720,117
392,240,725,155
393,211,731,178
394,191,744,185
395,209,737,174
396,194,747,179
397,199,751,170
398,191,765,164
399,200,770,150
400,206,774,140
401,201,782,137
402,199,788,133
403,210,792,118
404,208,797,115
405,204,810,106
406,230,812,78
407,254,801,65
408,256,808,56
409,245,804,71
410,231,807,82
411,220,820,80
412,249,820,51
413,261,819,40
414,254,825,41
415,278,811,31
416,321,786,13
417,367,746,7
418,402,711,7
419,434,680,6
420,461,655,4
421,486,628,6
422,507,608,5
423,519,597,4
424,549,566,5
425,486,553,81
426,262,559,299
427,192,570,358
428,191,583,346
429,184,603,333
430,198,609,313
431,187,626,307
432,181,649,290
433,187,664,269
434,183,685,252
435,185,704,231
436,194,714,212
437,189,729,202
438,189,744,187
439,192,758,170
440,192,774,154
441,190,791,139
442,201,797,122
443,193,815,112
444,205,832,83
445,230,821,69
446,220,841,59
447,253,838,29
448,288,815,17
449,299,805,16
450,324,778,18
451,325,774,21
452,342,758,20
453,364,738,18
454,347,732,41
455,351,708,61
456,322,687,111
457,218,695,207
458,191,707,222
459,203,710,207
460,200,717,203
461,186,735,199
462,200,738,182
463,209,731,180
464,197,741,182
465,209,740,171
466,189,758,173
467,199,767,154
468,193,782,145
469,211,785,124
470,209,793,118
471,201,801,118
472,212,800,108
473,221,801,98
474,212,806,102
475,221,815,84
476,237,811,72
477,246,810,64
478,240,815,65
479,238,827,55
480,267,825,28
481,293,811,16
482,308,792,20
483,338,771,11
484,380,733,7
485,412,698,10
486,394,675,51
487,345,669,106
488,222,682,216
489,199,693,228
490,193,704,223
491,195,713,212
492,191,725,204
493,190,738,192
494,187,756,177
495,186,773,161
496,196,780,144
497,203,788,129
498,211,786,123
499,197,799,124
500,205,807,108
501,216,815,89
502,227,816,77
503,225,829,66
504,228,833,59
505,246,833,41
506,263,837,20
507,294,822,4
508,325,790,5
509,356,762,2
510,380,732,8
511,410,703,7
512,423,674,23
513,396,661,63
514,280,668,172
515,206,671,243
516,201,671,248
517,196,679,245
518,191,688,241
519,197,695,228
520,190,709,221
521,204,708,208
522,192,719,209
523,182,740,198
524,209,734,177
525,190,747,183
526,190,763,167
527,201,771,148
528,220,762,138
529,213,773,134
530,208,778,134
531,204,782,134
532,188,804,128
533,191,819,110
534,204,828,88
535,199,847,74
536,237,843,40
537,276,819,25
538,285,810,25
539,325,772,23
540,338,754,28
541,352,748,20
542,346,736,38
543,334,725,61
544,275,724,121
545,214,737,169
546,196,747,177
547,202,752,166
548,209,751,160
549,212,748,160
550,206,762,152
551,214,759,147
552,204,766,150
553,183,793,144
554,208,792,120
555,200,799,121
556,195,815,110
557,214,818,88
558,223,819,78
559,226,832,62
560,253,832,35
561,271,817,32
562,317,796,7
563,359,755,6
564,384,725,11
565,393,707,20
566,365,693,62
567,271,705,144
568,206,718,196
569,194,727,199
570,192,737,191
571,195,745,180
572,205,751,164
573,201,758,161
574,198,766,156
575,197,774,149
576,204,776,140
577,203,783,134
578,201,783,136
579,188,806,126
580,207,808,105
581,188,830,102
582,227,828,65
583,249,823,48
584,284,803,33
585,302,792,26
586,318,788,14
587,347,763,10
588,321,745,54
589,277,748,95
590,213,763,144
591,188,780,152
592,224,770,126
593,210,777,133
594,210,779,131
595,205,782,133
596,209,782,129
597,224,773,123
598,214,776,130
599,195,791,134
600,212,788,120
601,202,790,128
602,210,785,125
603,202,788,130
604,212,783,125
605,197,797,126
606,218,797,105
607,232,792,96
608,228,804,88
609,224,803,93
610,226,809,85
611,211,822,87
612,232,822,66
613,243,823,54
614,256,836,28
615,292,817,11
616,331,782,7
617,354,747,19
618,330,742,48
619,317,737,66
620,294,735,91
621,242,744,134
622,221,744,155
623,210,749,161
624,197,759,164
625,184,781,155
626,188,802,130
627,219,798,103
628,212,799,109
629,212,797,111
630,210,805,105
631,215,808,97
632,205,823,92
633,212,837,71
634,231,827,62
635,232,823,65
636,244,810,66
637,262,816,42
638,268,804,48
639,280,785,55
640,259,783,78
641,241,793,86
642,240,793,87
643,250,781,89
644,251,783,86
645,243,778,99
646,225,780,115
647,214,791,115
648,218,785,117
649,203,797,120
650,201,809,110
651,220,808,92
652,238,808,74
653,246,811,63
654,251,817,52
655,263,812,45
656,285,801,34
657,304,784,32
658,319,772,29
659,328,755,37
660,310,747,63
661,249,749,122
662,206,762,152
663,202,766,152
664,196,773,151
665,208,772,140
666,204,779,137
667,218,783,119
668,212,789,119
669,213,800,107
670,230,796,94
671,235,805,80
672,231,815,74
673,221,817,82
674,213,832,75
675,234,829,57
676,271,815,34
677,290,795,35
678,301,781,38
679,305,770,45
680,292,766,62
681,304,760,56
682,272,766,82
683,233,765,122
684,225,771,124
685,206,778,136
686,194,794,132
687,200,804,116
688,202,820,98
689,228,817,75
690,238,819,63
691,263,815,42
692,284,803,33
693,320,780,20
694,335,776,9
695,371,746,3
696,365,731,24
697,394,714,12
698,400,696,24
699,366,688,66
700,260,696,164
701,194,706,220
702,184,724,212
703,197,731,192
704,193,742,185
705,195,750,175
706,200,758,162
707,203,761,156
708,196,769,155
709,209,766,145
710,215,763,142
711,208,759,153
712,213,749,158
713,196,759,165
714,207,761,152
715,202,766,152
716,209,764,147
717,195,783,142
718,202,799,119
719,196,818,106
720,215,822,83
721,239,814,67
722,228,817,75
723,240,828,52
724,282,810,28
725,294,800,26
726,299,788,33
727,294,780,46
728,315,778,27
729,316,770,34
730,303,754,63
731,307,745,68
732,260,744,116
733,229,746,145
734,193,761,166
735,212,753,155
736,206,758,156
737,211,756,153
738,195,764,161
739,201,766,153
740,213,763,144
741,206,761,153
742,188,777,155
743,215,769,136
744,214,769,137
745,204,774,142
746,196,786,138
747,208,795,117
748,213,811,96
749,243,803,74
750,232,819,69
751,238,820,62
752,231,821,68
753,238,831,51
754,254,824,42
755,289,798,33
756,298,789,33
757,299,797,24
758,316,801,3
759,369,749,2
760,381,731,8
761,420,692,8
762,456,653,11
763,456,627,37
764,351,626,143
