t,q,j,a
0,1120,0,0
1,1101,17,2
2,1102,18,0
3,1099,21,0
4,1103,16,1
5,1100,20,0
6,1103,16,1
7,1098,20,2
8,1089,22,9
9,975,42,103
10,713,90,317
11,633,135,352
12,654,160,306
13,660,178,282
14,661,197,262
15,668,207,245
16,668,215,237
17,679,212,229
18,668,221,231
19,677,221,222
20,684,216,220
21,676,225,219
22,671,236,213
23,680,234,206
24,682,229,209
25,687,221,212
26,681,221,218
27,670,228,222
28,686,220,214
29,680,218,222
30,677,221,222
31,684,215,221
32,671,223,226
33,675,229,216
34,682,227,211
35,674,233,213
36,676,239,205
37,687,231,202
38,683,228,209
39,672,234,214
40,684,233,203
41,682,232,206
42,682,229,209
43,686,225,209
44,668,240,212
45,684,236,200
46,683,234,203
47,680,238,202
48,669,248,203
49,679,248,193
50,692,235,193
51,673,242,205
52,683,235,202
53,683,232,205
54,677,236,207
55,684,230,206
56,682,229,209
57,666,241,213
58,676,238,206
59,682,233,205
60,690,224,206
61,674,231,215
62,690,219,211
63,668,229,223
64,678,228,214
65,680,231,209
66,670,240,210
67,693,222,205
68,671,229,220
69,682,226,212
70,687,219,214
71,673,226,221
72,670,235,215
73,678,237,205
74,686,235,199
75,676,239,205
76,683,234,203
77,686,223,211
78,679,222,219
79,672,229,219
80,680,225,215
81,685,217,218
82,669,226,225
83,673,232,215
84,670,242,208
85,676,239,205
86,693,223,204
87,686,215,219
88,679,213,228
89,662,229,229
90,678,227,215
91,685,223,212
92,673,228,219
93,673,231,216
94,679,231,210
95,677,235,208
96,668,243,209
97,680,238,202
98,686,231,203
99,676,232,212
100,675,237,208
101,684,228,208
102,689,218,213
103,692,204,224
104,676,204,240
105,671,209,240
106,663,222,235
107,688,215,217
108,673,219,228
109,679,217,224
110,678,217,225
111,676,219,225
112,678,220,222
113,670,233,217
114,676,235,209
115,689,224,207
116,678,225,217
117,686,218,216
118,666,229,225
119,681,223,216
120,681,221,218
121,670,231,219
122,685,226,209
123,683,225,212
124,665,237,218
125,686,232,202
126,683,234,203
127,664,250,206
128,688,240,192
129,684,232,204
130,693,216,211
131,677,216,227
132,675,221,224
133,665,234,221
134,684,226,210
135,688,221,211
136,682,224,214
137,667,235,218
138,683,230,207
139,677,233,210
140,678,234,208
141,690,225,205
142,678,225,217
143,675,228,217
144,676,226,218
145,683,224,213
146,684,220,216
147,680,221,219
148,679,221,220
149,677,224,219
150,683,220,217
151,670,228,222
152,677,230,213
153,669,240,211
154,686,233,201
155,690,224,206
156,680,228,212
157,674,232,214
158,680,233,207
159,686,227,207
160,669,235,216
161,676,236,208
162,678,238,204
163,678,237,205
164,684,233,203
165,673,239,208
166,678,241,201
167,684,234,202
168,669,242,209
169,681,240,199
170,680,237,203
171,687,230,203
172,669,238,213
173,680,237,203
174,663,254,203
175,689,245,186
176,693,232,195
177,686,230,204
178,694,216,210
179,669,225,226
180,671,232,217
181,681,231,208
182,667,243,210
183,660,261,199
184,680,259,181
185,685,254,181
186,684,253,183
187,682,251,187
188,683,246,191
189,681,245,194
190,682,241,197
191,682,236,202
192,671,242,207
193,690,237,193
194,667,254,199
195,689,247,184
196,695,227,198
197,681,224,215
198,664,240,216
199,685,236,199
200,681,231,208
201,674,237,209
202,681,234,205
203,686,228,206
204,689,218,213
205,674,222,224
206,681,221,218
207,679,223,218
208,663,237,220
209,692,223,205
210,666,235,219
211,669,244,207
212,674,245,201
213,688,236,196
214,673,239,208
215,683,235,202
216,677,238,205
217,678,240,202
218,664,257,199
219,686,254,180
220,704,240,176
221,677,247,196
222,669,257,194
223,684,251,185
224,689,243,188
225,680,241,199
226,685,235,200
227,699,219,202
228,680,219,221
229,676,219,225
230,686,212,222
231,673,218,229
232,666,230,224
233,681,228,211
234,680,228,212
235,683,223,214
236,681,221,218
237,679,222,219
238,675,227,218
239,692,214,214
240,678,215,227
241,681,212,227
242,674,215,231
243,677,218,225
244,675,220,225
245,662,235,223
246,685,229,206
247,668,236,216
248,680,239,201
249,680,240,200
250,678,238,204
251,677,237,206
252,668,249,203
253,687,246,187
254,689,237,194
255,662,251,207
256,689,240,191
257,679,241,200
258,694,227,199
259,680,226,214
260,682,225,213
261,688,219,213
262,680,222,218
263,682,217,221
264,660,236,224
265,682,231,207
266,670,236,214
267,685,231,204
268,665,249,206
269,692,237,191
270,688,229,203
271,674,233,213
272,685,222,213
273,676,223,221
274,671,229,220
275,669,240,211
276,685,234,201
277,684,231,205
278,681,229,210
279,682,227,211
280,681,226,213
281,671,233,216
282,671,239,210
283,684,231,205
284,695,226,199
285,676,236,208
286,673,240,207
287,669,246,205
288,677,246,197
289,681,244,195
290,683,238,199
291,692,222,206
292,673,225,222
293,679,225,216
294,676,224,220
295,674,228,218
296,676,229,215
297,684,222,214
298,675,226,219
299,671,229,220
300,676,230,214
301,666,243,211
302,680,244,196
303,694,235,191
304,674,236,210
305,676,239,205
306,681,235,204
307,676,238,206
308,677,239,204
309,690,228,202
310,674,234,212
311,706,208,206
312,671,215,234
313,667,223,230
314,681,221,218
315,681,219,220
316,678,219,223
317,682,220,218
318,676,222,222
319,670,228,222
320,672,235,213
321,675,237,208
322,691,226,203
323,670,235,215
324,671,244,205
325,679,246,195
326,685,242,193
327,680,242,198
328,674,242,204
329,678,244,198
330,686,235,199
331,678,233,209
332,685,227,208
333,676,228,216
334,682,224,214
335,687,214,219
336,672,223,225
337,660,241,219
338,682,233,205
339,667,244,209
340,687,236,197
341,685,231,204
342,669,238,213
343,683,235,202
344,682,234,204
345,695,219,206
346,680,220,220
347,673,227,220
348,665,242,213
349,676,247,197
350,687,240,193
351,683,236,201
352,690,224,206
353,670,232,218
354,679,234,207
355,679,234,207
356,678,233,209
357,670,244,206
358,698,226,196
359,679,224,217
360,669,233,218
361,674,234,212
362,665,248,207
363,684,242,194
364,686,243,191
365,674,253,193
