t,q,j,a
0,1440,0,0
1,1299,31,110
2,828,87,525
3,782,147,511
4,786,203,451
5,790,254,396
6,791,305,344
7,792,353,295
8,793,400,247
9,804,440,196
10,809,478,153
11,810,521,109
12,837,550,53
13,872,558,10
14,890,549,1
15,917,523,0
16,943,496,1
17,959,476,5
18,959,456,25
19,958,445,37
20,972,433,35
21,977,438,25
22,993,435,12
23,1013,423,4
24,1023,406,11
25,995,393,52
26,974,392,74
27,936,400,104
28,867,428,145
29,847,446,147
30,850,462,128
31,849,480,111
32,861,490,89
33,864,506,70
34,882,525,33
35,882,521,37
36,892,525,23
37,927,509,4
38,956,484,0
39,994,446,0
40,1005,434,1
41,1030,409,1
42,1051,389,0
43,1070,368,2
44,1084,351,5
45,1082,339,19
46,1047,337,56
47,949,349,142
48,850,376,214
49,822,407,211
50,817,436,187
51,813,477,150
52,830,500,110
53,848,526,66
54,882,529,29
55,911,507,22
56,929,487,24
57,951,472,17
58,962,455,23
59,976,448,16
60,1003,434,3
61,1027,408,5
62,1024,397,19
63,1015,395,30
64,985,412,43
65,961,428,51
66,909,450,81
67,877,482,81
68,891,503,46
69,915,506,19
70,947,493,0
71,972,465,3
72,984,431,25
73,979,434,27
74,962,440,38
75,917,454,69
76,895,464,81
77,900,472,68
78,877,489,74
79,878,506,56
80,888,510,42
81,925,497,18
82,950,485,5
83,971,467,2
84,973,436,31
85,973,437,30
86,974,434,32
87,996,428,16
88,992,422,26
89,958,415,67
90,946,413,81
91,902,439,99
92,884,451,105
93,850,477,113
94,846,505,89
95,864,528,48
96,892,533,15
97,927,511,2
98,972,461,7
99,958,445,37
100,952,441,47
101,953,445,42
102,952,436,52
103,926,452,62
104,920,451,69
105,905,454,81
106,902,474,64
107,900,481,59
108,917,488,35
109,911,492,37
110,926,482,32
111,937,479,24
112,962,467,11
113,975,444,21
114,989,431,20
115,1010,412,18
116,1017,412,11
117,1050,388,2
118,1084,356,0
119,1082,344,14
120,1072,338,30
121,1012,346,82
122,951,363,126
123,853,380,207
124,798,428,214
125,808,466,166
126,814,499,127
127,838,515,87
128,835,535,70
129,862,542,36
130,889,547,4
131,927,513,0
132,952,484,4
133,984,456,0
134,1009,427,4
135,1020,403,17
136,1014,392,34
137,1013,397,30
138,991,403,46
139,950,408,82
140,913,424,103
141,884,453,103
142,861,477,102
143,854,498,88
144,867,515,58
145,877,526,37
146,896,521,23
147,922,511,7
148,943,495,2
149,969,469,2
150,1014,425,1
151,1037,396,7
152,1031,377,32
153,991,378,71
154,954,396,90
155,898,417,125
156,842,452,146
157,836,481,123
158,843,511,86
159,864,530,46
160,892,532,16
161,919,517,4
162,946,486,8
163,953,457,30
164,957,448,35
165,964,435,41
166,974,432,34
167,997,426,17
168,1008,409,23
169,1017,398,25
170,999,393,48
171,944,399,97
172,896,427,117
173,844,456,140
174,842,480,118
175,861,494,85
176,868,512,60
177,909,509,22
178,936,495,9
179,931,489,20
180,954,469,17
181,986,450,4
182,1022,418,0
183,1034,403,3
184,1027,382,31
185,982,388,70
186,942,398,100
187,877,427,136
188,826,459,155
189,812,491,137
190,826,520,94
191,855,531,54
192,871,551,18
193,906,533,1
194,941,499,0
195,969,468,3
196,993,447,0
197,1032,407,1
198,1057,381,2
199,1089,350,1
200,1113,326,1
201,1139,301,0
202,1135,281,24
203,1059,279,102
204,899,302,239
205,805,342,293
206,813,370,257
207,814,398,228
208,804,437,199
209,809,475,156
210,819,507,114
211,846,528,66
212,866,540,34
213,901,531,8
214,937,503,0
215,953,479,8
216,982,454,4
217,1004,436,0
218,1033,406,1
219,1034,391,15
220,1035,381,24
221,994,385,61
222,925,397,118
223,885,422,133
224,845,449,146
225,828,477,135
226,835,500,105
227,851,518,71
228,867,534,39
229,916,518,6
230,948,492,0
231,993,447,0
232,1025,414,1
233,1046,385,9
234,1048,376,16
235,1014,367,59
236,939,379,122
237,863,405,172
238,834,433,173
239,834,461,145
240,813,506,121
241,849,528,63
242,867,534,39
243,898,530,12
244,927,513,0
245,954,486,0
246,976,461,3
247,986,443,11
248,1002,429,9
249,1037,403,0
250,1068,372,0
251,1107,327,6
252,1123,311,6
253,1137,300,3
254,1121,286,33
255,1041,289,110
256,868,325,247
257,804,366,270
258,806,404,230
259,815,433,192
260,825,457,158
261,829,476,135
262,843,495,102
263,841,522,77
264,880,524,36
265,888,533,19
266,927,512,1
267,954,485,1
268,975,464,1
269,1000,439,1
270,1006,429,5
271,1022,418,0
272,1050,390,0
273,1071,367,2
274,1085,347,8
275,1108,332,0
276,1133,306,1
277,1152,287,1
278,1170,268,2
279,1168,255,17
280,1066,269,105
281,880,296,264
282,803,334,303
283,817,359,264
284,812,388,240
285,808,422,210
286,823,439,178
287,811,476,153
288,836,505,99
289,857,524,59
290,884,527,29
291,898,525,17
292,920,506,14
293,942,489,9
294,946,483,11
295,968,472,0
296,995,445,0
297,1010,430,0
298,1032,403,5
299,1046,381,13
300,1067,368,5
301,1091,347,2
302,1111,328,1
303,1137,303,0
304,1140,282,18
305,1046,290,104
306,896,323,221
307,818,356,266
308,812,386,242
309,816,410,214
310,813,440,187
311,821,464,155
312,819,496,125
313,844,519,77
314,868,541,31
315,883,543,14
316,917,514,9
317,940,500,0
318,959,481,0
319,977,454,9
320,977,437,26
321,987,421,32
322,1005,423,12
323,1019,416,5
324,1025,396,19
325,1033,390,17
326,997,396,47
327,970,396,74
328,932,403,105
329,856,427,157
330,817,459,164
331,823,483,134
332,832,512,96
333,878,515,47
334,912,509,19
335,945,486,9
336,970,454,16
337,995,427,18
338,981,415,44
339,920,421,99
340,887,444,109
341,846,476,118
342,842,502,96
343,851,529,60
344,869,540,31
345,889,532,19
346,903,517,20
347,924,499,17
348,954,482,4
349,981,456,3
350,1001,431,8
351,1026,411,3
352,1059,380,1
353,1095,344,1
354,1084,324,32
355,992,326,122
356,867,353,220
357,807,391,242
358,812,420,208
359,820,441,179
360,822,473,145
361,822,509,109
362,855,527,58
363,906,523,11
364,925,515,0
365,959,480,1
366,982,458,0
367,1015,424,1
368,1048,392,0
369,1068,372,0
370,1098,341,1
371,1119,321,0
372,1095,304,41
373,963,314,163
374,847,341,252
375,815,370,255
376,802,410,228
377,816,440,184
378,818,466,156
379,815,502,123
380,841,528,71
381,885,540,15
382,923,517,0
383,960,480,0
384,995,442,3
385,1011,422,7
386,1022,406,12
387,992,408,40
388,983,407,50
389,949,425,66
390,916,429,95
391,879,450,111
392,868,467,105
393,866,497,77
394,866,520,54
395,875,526,39
396,902,521,17
397,933,502,5
398,967,473,0
399,1007,432,1
400,1021,403,16
401,1021,382,37
402,979,398,63
403,924,412,104
404,873,437,130
405,844,459,137
406,832,492,116
407,848,523,69
408,884,533,23
409,909,522,9
410,922,503,15
411,926,479,35
412,914,478,48
413,921,477,42
414,936,477,27
415,943,473,24
416,951,461,28
417,947,459,34
418,959,442,39
419,933,446,61
420,946,452,42
421,953,460,27
422,951,452,37
423,944,439,57
424,946,446,48
425,941,460,39
426,932,457,51
427,931,464,45
428,909,460,71
429,904,472,64
430,866,492,82
431,854,511,75
432,870,531,39
433,883,530,27
434,908,517,15
435,928,501,11
436,940,488,12
437,965,469,6
438,979,453,8
439,1011,429,0
440,1029,410,1
441,1053,382,5
442,1030,363,47
443,968,366,106
444,878,391,171
445,835,408,197
446,821,447,172
447,824,472,144
448,831,497,112
449,847,508,85
450,871,512,57
451,894,509,37
452,899,519,22
453,928,506,6
454,949,490,1
455,985,455,0
456,993,435,12
457,1004,417,19
458,981,419,40
459,965,428,47
460,942,437,61
461,877,465,98
462,862,482,96
463,848,509,83
464,863,523,54
465,882,535,23
466,910,523,7
467,946,487,7
468,975,456,9
469,979,447,14
470,1004,433,3
471,1040,400,0
472,1057,380,3
473,1074,341,25
474,1019,341,80
475,938,360,142
476,853,395,192
477,812,432,196
478,812,467,161
479,820,491,129
480,839,519,82
481,873,534,33
482,909,526,5
483,938,498,4
484,959,473,8
485,965,458,17
486,967,447,26
487,997,424,19
488,1015,421,4
489,1010,407,23
490,1039,389,12
491,1046,374,20
492,1017,374,49
493,949,400,91
494,910,417,113
495,866,436,138
496,828,466,146
497,836,488,116
498,846,513,81
499,868,530,42
500,887,529,24
501,913,517,10
502,945,493,2
503,987,453,0
504,1007,424,9
505,1010,411,19
506,977,412,51
507,957,416,67
508,926,436,78
509,866,454,120
510,871,464,105
511,856,499,85
512,858,520,62
513,865,520,55
514,877,525,38
515,891,526,23
516,932,505,3
517,961,476,3
518,998,442,0
519,1033,406,1
520,1046,381,13
521,1041,369,30
522,1050,361,29
523,1019,365,56
524,913,383,144
525,848,408,184
526,814,442,184
527,822,466,152
528,820,501,119
529,836,530,74
530,852,552,36
531,875,553,12
532,918,521,1
533,950,490,0
534,977,462,1
535,1013,427,0
536,1034,396,10
537,1022,390,28
538,980,393,67
539,929,402,109
540,842,433,165
541,819,458,163
542,814,493,133
543,825,522,93
544,845,548,47
545,875,553,12
546,894,539,7
547,927,513,0
548,959,481,0
549,988,452,0
550,1018,421,1
551,1049,389,2
552,1080,359,1
553,1106,331,3
554,1101,317,22
555,1040,321,79
556,921,347,172
557,851,369,220
558,812,404,224
559,801,444,195
560,812,479,149
561,824,515,101
562,856,528,56
563,872,526,42
564,907,514,19
565,932,507,1
566,960,480,0
567,985,454,1
568,999,428,13
569,1013,411,16
570,986,401,53
571,936,410,94
572,889,432,119
573,826,466,148
574,836,493,111
575,845,515,80
576,855,536,49
577,888,542,10
578,917,523,0
579,951,489,0
580,984,456,0
581,1022,418,0
582,1056,383,1
583,1056,367,17
584,1038,359,43
585,969,378,93
586,843,405,192
587,837,423,180
588,812,459,169
589,834,480,126
590,836,512,92
591,860,537,43
592,878,533,29
593,896,532,12
594,939,499,2
595,969,471,0
596,1006,434,0
597,1041,399,0
598,1070,369,1
599,1094,345,1
600,1118,310,12
601,1069,303,68
602,953,322,165
603,835,356,249
604,803,395,242
605,809,428,203
606,817,459,164
607,816,486,138
608,820,525,95
609,836,556,48
610,861,561,18
611,886,548,6
612,925,515,0
613,965,474,1
614,1006,434,0
615,1034,406,0
616,1044,392,4
617,1060,371,9
618,1046,365,29
619,993,372,75
620,909,394,137
621,826,428,186
622,820,464,156
623,834,495,111
624,844,516,80
625,875,523,42
626,872,526,42
627,913,518,9
628,950,490,0
629,978,461,1
630,1012,421,7
631,1043,389,8
632,1076,364,0
633,1101,337,2
634,1095,329,16
635,1091,314,35
636,1008,332,100
637,866,367,207
638,812,400,228
639,809,432,199
640,812,466,162
641,822,501,117
642,832,536,72
643,871,538,31
644,894,535,11
645,924,513,3
646,955,478,7
647,964,468,8
648,1005,435,0
649,1010,409,21
650,1003,401,36
651,1026,401,13
652,996,399,45
653,972,398,70
654,941,416,83
655,875,430,135
656,837,457,146
657,860,470,110
658,875,487,78
659,885,502,53
660,906,510,24
661,904,497,39
662,923,485,32
663,947,473,20
664,981,458,1
665,987,438,15
666,981,422,37
667,963,427,50
668,956,431,53
669,935,443,62
670,909,451,80
671,894,466,80
672,899,486,55
673,897,490,53
674,901,497,42
675,909,507,24
676,928,503,9
677,945,471,24
678,937,453,50
679,902,463,75
680,899,482,59
681,914,484,42
682,922,484,34
683,945,481,14
684,953,469,18
685,980,454,6
686,1008,432,0
687,1036,403,1
688,1064,376,0
689,1081,359,0
690,1107,333,0
691,1136,304,0
692,1158,281,1
