"[all run data]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]","count agents with [not active? and jail-term = 0]","count agents with [jail-term > 0]","count agents with [active?]"
,"1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0","1120","0","0"
,"742","378","0","802","318","0","657","380","83","1006","113","1","936","184","0","741","379","0","737","251","132","877","243","0","725","395","0","651","278","191"
,"763","357","0","824","296","0","689","419","12","1016","103","1","930","169","21","761","359","0","715","285","120","885","235","0","744","376","0","647","315","158"
,"777","342","1","836","283","1","708","412","0","1030","90","0","867","185","68","772","347","1","711","318","91","901","219","0","756","363","1","664","342","114"
,"793","327","0","848","272","0","727","393","0","1050","69","1","781","224","115","796","324","0","706","350","64","911","208","1","780","338","2","687","364","69"
,"800","320","0","857","254","9","754","366","0","1067","53","0","680","258","182","808","312","0","737","358","25","923","197","0","795","325","0","730","370","20"
,"813","303","4","847","243","30","766","354","0","1077","40","3","664","296","160","821","299","0","755","358","7","936","176","8","810","309","1","766","354","0"
,"827","293","0","833","245","42","785","335","0","1087","33","0","681","330","109","838","282","0","767","352","1","895","180","45","819","300","1","789","331","0"
,"841","278","1","803","266","51","807","313","0","1093","27","0","718","351","51","853","267","0","780","340","0","800","198","122","839","281","0","804","316","0"
,"858","261","1","770","283","67","821","298","1","1095","25","0","760","352","8","866","253","1","794","326","0","644","241","235","854","266","0","831","289","0"
,"885","235","0","703","319","98","844","276","0","1096","24","0","776","344","0","884","236","0","802","318","0","629","283","208","877","243","0","853","267","0"
,"903","216","1","670","354","96","863","257","0","1096","23","1","792","328","0","899","221","0","824","296","0","627","325","168","892","227","1","864","255","1"
,"923","197","0","705","369","46","875","245","0","1097","23","0","811","309","0","914","206","0","835","285","0","634","359","127","908","212","0","879","241","0"
,"936","179","5","740","366","14","886","234","0","1097","23","0","826","292","2","929","191","0","847","272","1","654","388","78","927","193","0","891","229","0"
,"947","173","0","765","351","4","900","220","0","1097","23","0","847","273","0","948","172","0","868","252","0","679","410","31","943","177","0","902","217","1"
,"966","154","0","797","323","0","922","198","0","1098","22","0","863","256","1","961","155","4","880","240","0","710","401","9","964","156","0","914","206","0"
,"982","137","1","832","288","0","936","184","0","1098","22","0","851","252","17","981","139","0","889","229","2","744","376","0","943","154","23","924","196","0"
,"995","125","0","863","256","1","953","165","2","1098","22","0","865","254","1","998","121","1","909","211","0","764","356","0","910","152","58","939","181","0"
,"1009","111","0","886","233","1","962","158","0","1096","24","0","873","247","0","1016","104","0","923","197","0","790","329","1","817","185","118","953","167","0"
,"1023","97","0","902","218","0","974","145","1","1098","22","0","884","236","0","1033","87","0","938","181","1","804","315","1","675","227","218","970","150","0"
,"1034","86","0","920","200","0","986","134","0","1097","23","0","901","219","0","1053","67","0","951","168","1","816","304","0","656","258","206","984","136","0"
,"1050","70","0","928","191","1","1006","114","0","1099","21","0","919","200","1","1060","60","0","967","153","0","832","288","0","649","298","173","988","132","0"
,"1061","59","0","944","176","0","1016","104","0","1094","25","1","933","186","1","1071","49","0","979","141","0","855","265","0","653","334","133","995","124","1"
,"1078","41","1","951","169","0","1031","88","1","1096","24","0","940","180","0","1083","37","0","992","128","0","872","248","0","669","363","88","1018","101","1"
,"1086","34","0","957","163","0","1014","81","25","1094","26","0","955","165","0","1085","34","1","1003","116","1","879","237","4","679","396","45","1024","96","0"
,"1077","28","15","966","154","0","921","87","112","1096","24","0","972","147","1","1088","31","1","1022","98","0","866","235","19","707","408","5","1037","83","0"
,"939","53","128","938","148","34","699","129","292","1096","23","1","984","136","0","1092","27","1","1035","85","0","874","240","6","729","391","0","1045","75","0"
,"707","99","314","790","181","149","638","174","308","1097","23","0","998","122","0","1063","28","29","1052","67","1","894","224","2","741","379","0","1057","63","0"
,"635","150","335","671","227","222","630","228","262","1096","23","1","1011","109","0","895","61","164","1065","55","0","904","214","2","765","355","0","1066","54","0"
,"635","201","284","647","263","210","635","278","207","1071","31","18","1024","96","0","652","120","348","1075","45","0","912","205","3","782","338","0","1064","49","7"
,"641","246","233","651","299","170","643","322","155","901","68","151","1046","74","0","636","171","313","1080","40","0","930","190","0","797","323","0","1073","47","0"
,"641","295","184","657","336","127","650","362","108","679","124","317","1046","69","5","637","224","259","1090","30","0","945","174","1","811","309","0","1078","41","1"
,"645","336","139","669","378","73","661","404","55","649","182","289","1026","72","22","637","276","207","1094","26","0","953","167","0","825","291","4","1011","46","63"
,"642","383","95","697","405","18","693","427","0","655","234","231","934","94","92","642","323","155","1096","24","0","971","149","0","813","288","19","786","96","238"
,"671","417","32","725","394","1","708","412","0","651","290","179","745","135","240","656","368","96","1098","22","0","987","133","0","830","290","0","639","145","336"
,"703","417","0","753","366","1","722","398","0","659","339","122","657","180","283","680","409","31","1097","23","0","1002","114","4","851","269","0","622","204","294"
,"724","396","0","772","348","0","745","375","0","684","380","56","644","229","247","702","414","4","1097","21","2","1011","109","0","863","256","1","627","258","235"
,"736","383","1","789","331","0","763","357","0","718","399","3","646","280","194","718","402","0","1026","28","66","1030","90","0","881","239","0","627","311","182"
,"758","361","1","805","315","0","776","344","0","733","387","0","664","320","136","740","380","0","838","67","215","1044","76","0","892","228","0","628","363","129"
,"770","350","0","818","301","1","801","319","0","755","365","0","676","358","86","750","370","0","659","124","337","1058","62","0","888","215","17","645","409","66"
,"791","329","0","841","279","0","821","299","0","761","357","2","693","397","30","766","354","0","650","179","291","1024","65","31","839","219","62","671","433","16"
,"805","315","0","862","258","0","833","285","2","779","341","0","716","404","0","796","324","0","654","230","236","865","95","160","786","243","91","693","426","1"
,"826","294","0","876","244","0","846","273","1","800","320","0","734","386","0","809","310","1","659","273","188","647","147","326","700","284","136","709","410","1"
,"848","272","0","891","228","1","866","253","1","815","304","1","752","368","0","832","288","0","663","317","140","615","202","303","666","328","126","726","394","0"
,"860","260","0","893","219","8","883","237","0","826","294","0","769","351","0","851","269","0","670","366","84","618","253","249","691","360","69","742","378","0"
,"861","257","2","892","222","6","907","213","0","840","280","0","785","335","0","862","257","1","701","401","18","622","301","197","723","374","23","770","350","0"
,"880","240","0","916","204","0","925","195","0","856","264","0","799","321","0","881","238","1","716","404","0","627","346","147","753","361","6","778","342","0"
,"895","224","1","929","191","0","934","186","0","867","250","3","810","309","1","900","219","1","728","392","0","638","388","94","776","333","11","796","324","0"
,"911","209","0","949","171","0","946","174","0","871","234","15","828","292","0","920","200","0","746","374","0","650","424","46","783","319","18","815","305","0"
,"929","191","0","962","158","0","963","157","0","849","235","36","843","277","0","937","181","2","763","357","0","679","432","9","791","315","14","837","283","0"
,"952","168","0","978","142","0","983","137","0","832","246","42","864","256","0","954","166","0","782","338","0","696","424","0","808","312","0","858","262","0"
,"975","145","0","981","133","6","1003","117","0","830","255","35","880","240","0","978","141","1","802","318","0","717","403","0","825","295","0","873","247","0"
,"980","136","4","976","132","12","1022","98","0","830","263","27","899","221","0","985","135","0","820","300","0","733","387","0","837","283","0","888","232","0"
,"991","129","0","944","133","43","1034","84","2","855","262","3","917","203","0","1001","119","0","829","284","7","755","365","0","848","268","4","910","210","0"
,"1010","110","0","817","157","146","1043","77","0","877","243","0","933","187","0","1009","111","0","828","281","11","768","351","1","849","265","6","925","194","1"
,"1025","95","0","648","202","270","1057","63","0","899","221","0","941","179","0","1010","100","10","855","265","0","781","339","0","856","263","1","939","181","0"
,"1040","80","0","641","242","237","1068","51","1","929","191","0","956","164","0","1011","103","6","873","246","1","806","314","0","867","253","0","962","158","0"
,"1055","65","0","641","283","196","1029","48","43","950","170","0","976","144","0","1021","99","0","891","227","2","821","297","2","881","239","0","983","137","0"
,"1065","55","0","647","320","153","833","74","213","962","157","1","992","128","0","1036","84","0","902","218","0","839","281","0","903","217","0","996","124","0"
,"1074","46","0","650","359","111","643","125","352","979","140","1","1003","117","0","1036","80","4","919","201","0","857","263","0","921","199","0","1011","109","0"
,"1085","35","0","660","396","64","630","179","311","991","128","1","1024","95","1","967","89","64","934","186","0","871","249","0","936","184","0","1027","93","0"
,"1090","28","2","679","432","9","633","230","257","1005","115","0","1036","84","0","821","129","170","951","169","0","893","227","0","948","172","0","1041","79","0"
,"993","46","81","698","422","0","639","275","206","1010","110","0","1057","62","1","648","182","290","965","155","0","912","208","0","964","156","0","1057","63","0"
,"776","96","248","720","400","0","641","318","161","1018","101","1","1064","56","0","641","230","249","985","135","0","924","196","0","976","144","0","1071","49","0"
,"628","155","337","747","372","1","646","363","111","1024","95","1","1056","44","20","639","279","202","1002","118","0","949","171","0","987","132","1","1085","35","0"
,"630","212","278","767","352","1","668","397","55","1035","85","0","940","67","113","634","332","154","1020","99","1","964","156","0","979","132","9","1091","29","0"
,"634","262","224","787","333","0","700","415","5","1039","81","0","712","107","301","648","376","96","1034","86","0","985","135","0","879","134","107","1095","25","0"
,"638","311","171","798","322","0","719","400","1","1011","79","30","645","157","318","685","400","35","1049","71","0","1000","118","2","715","174","231","1097","23","0"
,"653","356","111","807","312","1","740","380","0","869","110","141","639","212","269","706","413","1","1054","65","1","935","122","63","645","218","257","1097","23","0"
,"666","397","57","818","302","0","759","360","1","734","163","223","647","260","213","727","393","0","1051","59","10","754","151","215","646","262","212","1069","29","22"
,"694","419","7","834","284","2","773","347","0","659","218","243","642","314","164","743","375","2","1017","71","32","658","188","274","654","294","172","932","59","129"
,"713","407","0","826","271","23","780","340","0","658","267","195","654","361","105","759","361","0","893","100","127","631","226","263","653","335","132","679","111","330"
,"733","387","0","790","277","53","806","314","0","663","315","142","679","399","42","783","337","0","680","146","294","634","263","223","657","373","90","624","167","329"
,"748","371","1","719","308","93","821","298","1","667","362","91","694","416","10","799","317","4","651","199","270","623","308","189","683","410","27","628","219","273"
,"765","355","0","710","345","65","842","277","1","694","396","30","719","401","0","802","318","0","655","247","218","641","347","132","706","414","0","624","276","220"
,"777","343","0","720","371","29","854","266","0","725","394","1","733","387","0","828","292","0","650","302","168","646","387","87","716","404","0","631","325","164"
,"796","324","0","728","371","21","875","245","0","733","378","9","744","375","1","841","279","0","660","352","108","677","411","32","739","381","0","638","374","108"
,"814","306","0","754","363","3","898","222","0","750","369","1","759","361","0","852","265","3","685","396","39","693","426","1","763","357","0","657","416","47"
,"829","290","1","778","342","0","906","213","1","770","350","0","780","337","3","855","258","7","708","411","1","710","410","0","774","346","0","691","426","3"
,"844","276","0","802","318","0","915","202","3","781","339","0","796","323","1","879","241","0","721","398","1","727","392","1","787","333","0","705","415","0"
,"861","258","1","839","281","0","918","199","3","795","324","1","809","311","0","889","230","1","736","383","1","743","375","2","804","316","0","729","391","0"
,"880","240","0","862","258","0","935","185","0","812","308","0","828","292","0","918","202","0","751","369","0","763","357","0","826","294","0","745","374","1"
,"895","221","4","886","234","0","948","171","1","826","293","1","846","274","0","930","189","1","765","355","0","778","342","0","850","270","0","760","360","0"
,"882","215","23","911","208","1","968","152","0","846","274","0","861","259","0","956","164","0","786","334","0","792","328","0","866","254","0","777","343","0"
,"850","221","49","924","195","1","989","131","0","866","254","0","880","240","0","924","158","38","800","320","0","810","309","1","881","239","0","793","327","0"
,"789","251","80","942","178","0","1000","120","0","866","243","11","897","223","0","823","183","114","816","303","1","829","291","0","894","225","1","812","308","0"
,"720","279","121","962","157","1","1014","106","0","862","246","12","905","211","4","696","227","197","832","288","0","845","270","5","918","202","0","825","295","0"
,"680","319","121","967","152","1","1029","91","0","886","232","2","873","211","36","651","266","203","842","277","1","836","256","28","939","181","0","845","275","0"
,"684","353","83","987","133","0","1051","69","0","903","215","2","811","222","87","657","302","161","859","261","0","829","259","32","950","169","1","855","265","0"
,"694","379","47","1003","117","0","1059","61","0","911","209","0","760","251","109","659","337","124","877","243","0","803","273","44","956","164","0","871","249","0"
,"732","381","7","1015","105","0","1069","51","0","933","187","0","699","286","135","673","368","79","895","224","1","802","286","32","977","143","0","884","231","5"
,"758","362","0","1021","96","3","1075","44","1","944","175","1","688","322","110","690","400","30","908","212","0","786","295","39","989","131","0","847","236","37"
,"788","332","0","1002","88","30","1006","50","64","940","167","13","700","353","67","719","400","1","925","195","0","778","305","37","1014","106","0","854","245","21"
,"810","310","0","874","119","127","768","99","253","918","165","37","741","360","19","735","385","0","946","174","0","791","315","14","1019","100","1","879","240","1"
,"833","287","0","673","165","282","628","155","337","879","175","66","765","349","6","758","360","2","913","172","35","820","299","1","1012","89","19","903","217","0"
,"859","261","0","628","218","274","639","200","281","811","203","106","791","329","0","774","346","0","847","190","83","844","276","0","937","97","86","901","199","20"
,"877","243","0","637","265","218","625","260","235","728","240","152","819","301","0","795","325","0","716","230","174","872","248","0","743","140","237","860","201","59"
,"878","236","6","644","305","171","636","308","176","695","279","146","840","280","0","799","320","1","679","268","173","899","221","0","645","183","292","790","227","103"
,"859","235","26","639","352","129","645","355","120","676","320","124","858","262","0","819","300","1","686","299","135","901","201","18","641","229","250","677","269","174"
,"857","249","14","659","389","72","664","394","62","686","355","79","881","238","1","831","289","0","676","343","101","830","207","83","646","272","202","644","309","167"
,"870","250","0","683","422","15","699","415","6","707","392","21","895","225","0","851","269","0","701","378","41","726","248","146","644","317","159","647","350","123"
,"882","238","0","702","417","1","718","400","2","731","388","1","906","210","4","868","252","0","727","383","10","648","292","180","663","353","104","668","374","78"
,"900","220","0","723","397","0","729","391","0","738","382","0","884","207","29","878","242","0","753","366","1","645","328","147","680","393","47","701","397","22"
,"914","206","0","754","366","0","737","383","0","770","350","0","822","234","64","890","230","0","771","348","1","646","366","108","717","399","4","727","393","0"
,"926","194","0","773","347","0","757","363","0","787","333","0","776","265","79","911","209","0","789","331","0","663","403","54","732","388","0","754","366","0"
,"937","183","0","787","333","0","777","342","1","802","316","2","738","298","84","925","194","1","817","303","0","676","436","8","754","366","0","769","350","1"
,"950","170","0","801","318","1","791","328","1","821","299","0","726","334","60","937","183","0","832","288","0","693","425","2","776","343","1","783","337","0"
,"970","150","0","823","295","2","803","316","1","838","282","0","725","351","44","937","181","2","851","269","0","713","407","0","784","336","0","795","325","0"
,"983","137","0","834","285","1","816","304","0","850","270","0","735","356","29","945","175","0","858","262","0","725","395","0","797","323","0","808","311","1"
,"995","125","0","858","262","0","823","297","0","863","256","1","754","364","2","965","155","0","871","248","1","747","373","0","800","318","2","821","299","0"
,"1014","106","0","873","247","0","844","276","0","872","246","2","777","343","0","979","141","0","882","238","0","762","358","0","830","290","0","836","284","0"
,"1028","91","1","889","230","1","863","256","1","890","230","0","802","317","1","992","128","0","896","224","0","781","339","0","846","274","0","854","266","0"
,"998","90","32","917","203","0","878","238","4","907","209","4","817","303","0","1011","108","1","905","214","1","803","316","1","860","260","0","869","245","6"
,"845","113","162","938","182","0","876","232","12","907","202","11","830","290","0","1024","96","0","921","198","1","828","292","0","872","248","0","867","240","13"
,"656","160","304","950","170","0","856","229","35","908","204","8","847","273","0","1035","85","0","933","187","0","841","279","0","887","233","0","844","251","25"
,"646","200","274","964","156","0","854","238","28","924","196","0","864","256","0","1050","70","0","944","176","0","853","267","0","902","217","1","839","264","17"
,"643","244","233","979","141","0","830","238","52","938","182","0","883","237","0","1069","51","0","951","165","4","881","239","0","923","197","0","841","268","11"
,"641","289","190","998","122","0","789","266","65","954","166","0","898","222","0","1077","43","0","905","171","44","901","219","0","940","179","1","846","264","10"
,"641","335","144","1012","108","0","764","281","75","969","151","0","921","199","0","1085","34","1","810","197","113","917","203","0","957","162","1","868","251","1"
,"653","379","88","1021","87","12","728","306","86","985","135","0","942","178","0","1086","34","0","715","238","167","938","182","0","967","152","1","888","231","1"
,"682","418","20","927","98","95","698","330","92","997","123","0","961","159","0","1087","33","0","663","282","175","958","162","0","989","131","0","910","210","0"
,"709","410","1","741","135","244","700","355","65","1014","106","0","970","150","0","1087","33","0","669","321","130","968","151","1","1005","115","0","931","189","0"
,"729","391","0","637","177","306","716","371","33","1022","98","0","981","139","0","1086","34","0","687","357","76","984","136","0","1026","93","1","930","179","11"
,"743","377","0","647","211","262","747","370","3","1041","78","1","992","128","0","1088","32","0","706","381","33","997","122","1","1038","82","0","879","178","63"
,"766","354","0","638","253","229","772","348","0","1050","70","0","976","125","19","1092","27","1","725","390","5","1015","105","0","1051","69","0","769","208","143"
,"779","340","1","636","299","185","788","332","0","1060","60","0","905","142","73","1090","27","3","752","367","1","1021","99","0","1065","55","0","661","253","206"
,"799","321","0","642","341","137","807","313","0","1073","47","0","743","186","191","1089","31","0","777","343","0","1029","90","1","1072","48","0","634","302","184"
,"815","305","0","653","383","84","826","294","0","1080","40","0","653","227","240","1090","30","0","799","320","1","1044","76","0","1079","41","0","654","337","129"
,"838","282","0","675","424","21","839","281","0","1086","34","0","645","277","198","1087","32","1","800","313","7","1061","59","0","1087","32","1","662","372","86"
,"854","266","0","698","422","0","851","269","0","1086","33","1","664","313","143","1002","44","74","808","307","5","1071","49","0","1093","26","1","679","406","35"
,"864","255","1","715","405","0","864","255","1","1071","35","14","680","347","93","797","100","223","819","300","1","1082","38","0","1092","25","3","702","417","1"
,"858","244","18","737","383","0","882","237","1","934","61","125","701","377","42","634","156","330","833","286","1","1089","30","1","1064","37","19","725","395","0"
,"852","246","22","760","359","1","891","229","0","706","115","299","736","379","5","635","211","274","844","276","0","1097","22","1","984","54","82","746","374","0"
,"875","245","0","776","342","2","907","213","0","655","166","299","759","361","0","636","265","219","863","257","0","1096","23","1","761","103","256","765","355","0"
,"892","228","0","787","333","0","918","202","0","657","215","248","777","343","0","651","307","162","871","248","1","1003","44","73","637","153","330","785","333","2"
,"912","208","0","801","317","2","921","188","11","657","266","197","787","329","4","647","359","114","891","229","0","772","91","257","633","206","281","800","318","2"
,"929","191","0","798","307","15","889","193","38","664","315","141","783","320","17","678","395","47","896","218","6","620","147","353","636","257","227","815","305","0"
,"952","168","0","824","294","2","899","211","10","664","369","87","784","320","16","699","418","3","875","213","32","617","197","306","645","301","174","826","293","1"
,"955","156","9","849","271","0","916","200","4","693","404","23","816","304","0","720","400","0","823","224","73","614","252","254","643","349","128","844","276","0"
,"893","152","75","873","247","0","932","185","3","709","411","0","826","293","1","734","386","0","761","254","105","624","296","200","658","395","67","862","258","0"
,"799","185","136","884","235","1","951","169","0","728","392","0","838","282","0","748","372","0","725","295","100","620","348","152","685","421","14","882","237","1"
,"661","225","234","903","217","0","963","155","2","739","377","4","851","269","0","767","353","0","701","336","83","632","396","92","706","412","2","897","223","0"
,"650","262","208","915","205","0","979","141","0","750","369","1","869","251","0","780","340","0","713","373","34","659","434","27","720","400","0","899","211","10"
,"659","296","165","934","186","0","990","130","0","759","360","1","887","233","0","794","326","0","738","367","15","685","434","1","736","384","0","867","210","43"
,"646","339","135","955","165","0","1004","116","0","775","345","0","900","220","0","814","306","0","758","360","2","705","414","1","755","365","0","833","227","60"
,"658","374","88","960","157","3","1007","112","1","793","327","0","924","196","0","827","293","0","789","331","0","718","401","1","768","352","0","827","243","50"
,"679","407","34","981","139","0","1019","100","1","811","309","0","933","187","0","843","277","0","813","307","0","737","382","1","784","336","0","757","272","91"
,"703","417","0","1000","120","0","1029","91","0","827","293","0","940","176","4","865","255","0","840","280","0","752","368","0","799","321","0","699","297","124"
,"717","403","0","1023","97","0","1041","79","0","842","276","2","915","177","28","886","234","0","861","259","0","768","349","3","813","307","0","677","329","114"
,"735","383","2","1039","81","0","1047","73","0","850","270","0","853","192","75","905","214","1","882","238","0","785","334","1","829","291","0","676","361","83"
,"748","372","0","1046","74","0","1055","65","0","866","254","0","742","227","151","924","195","1","896","224","0","799","321","0","837","283","0","690","389","41"
,"761","359","0","1058","58","4","1055","64","1","864","241","15","675","267","178","926","183","11","910","210","0","820","300","0","858","262","0","716","402","2"
,"777","343","0","1002","61","57","1057","63","0","865","242","13","654","308","158","871","194","55","922","198","0","838","282","0","878","242","0","738","382","0"
,"792","327","1","784","98","238","1061","59","0","895","225","0","656","349","115","778","229","113","933","184","3","856","264","0","898","221","1","760","360","0"
,"809","311","0","649","145","326","1062","58","0","920","200","0","677","377","66","705","270","145","910","185","25","875","245","0","914","204","2","778","342","0"
,"832","288","0","632","195","293","1063","56","1","936","183","1","721","389","10","665","310","145","862","201","57","890","230","0","939","180","1","806","314","0"
,"849","269","2","629","248","243","1065","55","0","954","166","0","749","371","0","660","346","114","815","228","77","904","216","0","952","166","2","819","300","1"
,"869","251","0","633","296","191","1066","52","2","970","150","0","769","351","0","675","374","71","783","267","70","921","199","0","967","153","0","834","284","2"
,"887","233","0","637","341","142","1023","64","33","987","133","0","787","331","2","693","405","22","730","292","98","944","176","0","989","131","0","843","275","2"
,"908","212","0","638","395","87","843","93","184","1006","113","1","805","312","3","727","393","0","709","324","87","958","162","0","1012","108","0","856","264","0"
,"921","199","0","675","423","22","645","148","327","1020","99","1","822","298","0","754","366","0","711","354","55","980","140","0","948","107","65","871","248","1"
,"932","187","1","695","424","1","631","201","288","1036","84","0","836","284","0","774","345","1","744","368","8","994","126","0","790","138","192","888","232","0"
,"927","178","15","717","403","0","637","248","235","1031","77","12","848","272","0","794","325","1","764","355","1","1011","109","0","650","187","283","909","211","0"
,"929","185","6","739","381","0","634","297","189","1032","86","2","862","258","0","815","305","0","794","326","0","1028","92","0","646","230","244","929","191","0"
,"950","170","0","755","365","0","643","340","137","1041","78","1","875","245","0","829","291","0","821","299","0","1048","72","0","645","271","204","949","169","2"
,"968","151","1","768","352","0","651","381","88","1047","73","0","894","226","0","846","273","1","841","279","0","1003","69","48","647","310","163","961","159","0"
,"990","123","7","780","340","0","679","416","25","1056","64","0","905","213","2","814","271","35","862","258","0","804","104","212","658","355","107","951","154","15"
,"952","122","46","795","324","1","704","416","0","1056","64","0","921","199","0","801","287","32","877","243","0","626","150","344","677","389","54","904","168","48"
,"880","148","92","813","307","0","714","404","2","1040","63","17","931","189","0","796","297","27","893","226","1","619","199","302","700","411","9","773","196","151"
,"728","181","211","833","286","1","730","390","0","954","82","84","945","175","0","805","308","7","904","215","1","622","246","252","724","395","1","686","233","201"
,"671","220","229","862","258","0","748","372","0","774","131","215","933","171","16","832","288","0","921","199","0","626","290","204","742","378","0","644","272","204"
,"659","261","200","880","239","1","753","367","0","654","181","285","917","173","30","845","274","1","934","186","0","633","327","160","755","365","0","648","313","159"
,"646","307","167","897","222","1","771","348","1","654","234","232","860","190","70","864","256","0","927","176","17","621","376","123","764","356","0","669","344","107"
,"644","353","123","914","205","1","784","335","1","668","274","178","747","220","153","873","243","4","884","185","51","651","412","57","778","342","0","690","372","58"
,"671","392","57","932","188","0","805","314","1","664","325","131","673","261","186","894","226","0","801","219","100","668","437","15","800","320","0","710","392","18"
,"689","417","14","940","180","0","833","287","0","680","375","65","669","293","158","912","207","1","693","261","166","689","430","1","814","306","0","725","390","5"
,"707","412","1","962","158","0","856","264","0","707","401","12","670","328","122","927","192","1","671","308","141","709","411","0","830","289","1","750","370","0"
,"721","399","0","979","141","0","871","249","0","731","387","2","677","363","80","941","177","2","682","341","97","728","392","0","845","275","0","768","352","0"
,"741","379","0","994","126","0","890","230","0","756","364","0","694","400","26","957","163","0","705","369","46","735","383","2","866","254","0","789","330","1"
,"766","354","0","1012","108","0","905","214","1","768","352","0","722","398","0","974","145","1","718","389","13","748","372","0","883","237","0","810","309","1"
,"783","336","1","1030","90","0","890","206","24","788","332","0","757","363","0","986","133","1","739","379","2","766","354","0","901","219","0","820","295","5"
,"796","324","0","1049","71","0","859","217","44","797","323","0","775","344","1","998","122","0","765","355","0","781","337","2","915","205","0","837","283","0"
,"822","298","0","1057","63","0","808","239","73","820","300","0","795","325","0","1015","105","0","790","329","1","802","318","0","935","185","0","848","271","1"
,"834","286","0","1066","54","0","718","274","128","836","284","0","814","306","0","1034","86","0","814","299","7","819","301","0","946","172","2","862","257","1"
,"849","271","0","1073","42","5","673","312","135","858","262","0","828","292","0","1040","80","0","813","296","11","839","281","0","938","163","19","872","248","0"
,"861","259","0","953","53","114","658","352","110","872","248","0","838","282","0","1049","71","0","843","277","0","856","264","0","866","173","81","867","239","14"
,"874","246","0","737","100","283","668","394","58","893","227","0","850","269","1","1054","62","4","862","256","2","877","243","0","744","211","165","870","243","7"
,"885","235","0","628","153","339","707","402","11","903","217","0","861","259","0","975","75","70","830","253","37","897","223","0","668","240","212","888","232","0"
,"902","217","1","630","204","286","730","386","4","899","212","9","869","249","2","778","115","227","795","274","51","916","204","0","657","270","193","900","220","0"
,"925","195","0","633","252","235","758","362","0","897","216","7","882","238","0","650","158","312","767","300","53","928","185","7","651","309","160","916","204","0"
,"941","179","0","626","307","187","783","335","2","915","205","0","900","220","0","634","214","272","758","323","39","889","182","49","657","352","111","933","187","0"
,"961","159","0","640","351","129","808","312","0","925","195","0","915","205","0","643","261","216","768","344","8","792","211","117","674","390","56","925","174","21"
,"980","139","1","653","394","73","825","294","1","931","189","0","932","188","0","643","308","169","790","329","1","665","253","202","711","403","6","909","180","31"
,"994","125","1","681","426","13","841","277","2","953","167","0","949","171","0","649","352","119","812","307","1","632","292","196","736","384","0","849","203","68"
,"1007","112","1","707","413","0","854","266","0","970","150","0","966","154","0","667","390","63","829","291","0","634","329","157","752","368","0","767","233","120"
,"1026","94","0","736","384","0","850","256","14","984","136","0","979","140","1","700","409","11","861","259","0","652","358","110","764","356","0","702","267","151"
,"1041","79","0","744","375","1","823","257","40","1002","118","0","990","130","0","712","406","2","881","239","0","656","387","77","790","330","0","658","306","156"
,"1056","63","1","760","360","0","825","270","25","1023","97","0","1008","112","0","722","398","0","897","223","0","695","405","20","802","318","0","671","346","103"
,"1059","60","1","775","345","0","840","273","7","1040","80","0","1025","95","0","743","376","1","911","208","1","730","389","1","817","303","0","691","371","58"
,"1075","45","0","792","328","0","851","268","1","1050","69","1","1042","78","0","763","357","0","925","195","0","753","367","0","834","286","0","717","388","15"
,"1087","33","0","811","308","1","877","242","1","1064","56","0","1051","69","0","779","341","0","946","174","0","774","346","0","851","269","0","734","375","11"
,"1092","25","3","831","289","0","893","227","0","1070","49","1","1064","55","1","789","330","1","951","169","0","791","329","0","859","261","0","753","366","1"
,"1089","31","0","846","274","0","904","216","0","1081","39","0","1071","37","12","810","310","0","972","148","0","808","309","3","875","245","0","768","352","0"
,"1092","28","0","871","249","0","922","198","0","1088","32","0","934","63","123","823","297","0","982","138","0","817","302","1","886","234","0","782","337","1"
,"1092","28","0","889","231","0","941","179","0","1092","28","0","669","113","338","843","277","0","996","123","1","831","288","1","895","225","0","794","326","0"
,"1092","28","0","903","217","0","952","166","2","1086","29","5","642","163","315","863","257","0","1009","110","1","852","268","0","903","217","0","805","314","1"
,"1095","25","0","919","200","1","964","156","0","993","44","83","643","215","262","880","240","0","1019","101","0","866","254","0","923","197","0","825","294","1"
,"1096","24","0","936","184","0","986","134","0","754","96","270","638","270","212","898","221","1","1024","96","0","882","238","0","942","178","0","844","275","1"
,"1095","25","0","945","175","0","1001","118","1","652","151","317","647","321","152","915","204","1","1034","86","0","897","223","0","962","158","0","821","268","31"
,"1098","22","0","964","156","0","993","106","21","655","203","262","653","367","100","932","188","0","1032","76","12","909","211","0","974","146","0","787","278","55"
